,1
set1IT078,-7.595526017
set1IT079,-8.465620912
set1IT080,-7.590938209
set1IT081,-8.042878319
set1IT082,-5.920788365
set1IT083,-4.77790574
set1IT084,-7.263963884
set1IT085,-8.026714961
set1IT086,-5.042335063
set1IT087,-4.266763935
set5IT075,-8.435358458
set5IT076,-7.487076639
set5IT081,-6.549417294
set5IT082,-4.218346717
set5IT083,-5.890608824
set5IT084,-6.315499916
set5IT085,-7.915533414
set5IT086,-7.320804878
set5IT087,-6.844925667
set5IT088,-7.366913015
set6IT057,-0.905750982
set6IT059,-0.249006923
set6IT061,-0.21773234
set6IT064,0.359412606
set6IT065,-0.735185177
set7IT042,-0.209810084
set7IT044,-2.263909217
set7IT045,-3.493868533
set7IT055,-4.167392358
set7IT056,-2.591630121
set7IT057,-2.890105412
set7IT062,-1.885484031
set8IT058,-3.164487692
set8IT059,-5.14780269
set8IT060,-4.598003991
set8IT062,-4.69025401
set8IT064,-4.420997089
set8IT070,-4.760081878
set8IT073,-3.503991941
set8IT080,-4.330256222
set8IT081,-5.986821444
set8IT082,-4.077551529
set8IT084,-5.109011024
set8IT085,-4.319335952
set8IT089,-3.78525408
set8IT090,-6.227493576
set8IT092,-4.544322612
set8IT093,-4.617935442
set8IT094,-5.005053391
set8IT095,-4.108270913
set8IT096,-4.983489317
set9IT020,1.46362149
set9IT022,1.207847525
set9IT025,3.759555047
set10IT006,-4.821043054
set10IT008,-1.695795175
set10IT010,-7.585431909
set10IT017,-0.553705752
set10IT018,-0.562978253
set10IT019,0.039416473
set10IT020,-0.357120134
set10IT021,0.103023623
set10IT022,-0.179095303
set10IT023,-0.164947048
set10IT024,-0.82330903
set10IT025,-0.791937669
set10IT026,-0.254002595
set10IT027,-1.097288387
set10IT028,-0.604764709
set10IT029,-0.229893237
set10IT031,-0.466496535
set10IT032,-0.752697739
set10IT033,-0.153145655
set10IT034,-0.057711303
set10IT035,-0.750874742
set10IT036,-0.274910795
set10IT037,-0.385710734
set10IT043,-0.507080651
set10IT044,-0.999545021
set10IT053,-3.729897436
set12IT001,-6.224288244
set12IT002,-6.98858486
set12IT004,-7.299196955
set12IT007,-6.409275025
set12IT008,-4.954722644
set12IT009,-7.945521551
set12IT014,-6.075713462
set12IT015,-5.693512213
set12IT016,-6.679399958
set12IT017,-5.194215193
set12IT023,-8.994211855
set12IT024,-8.836643882
set12IT025,-6.036010742
set12IT026,-8.587911118
set12IT027,-6.248880515
set12IT028,-3.792794809
set12IT029,-8.361751109
set12IT031,-6.462492067
set12IT032,-7.280727433
set12IT034,-6.115479776
set12IT037,-7.041419807
set12IT038,-4.767558432
set12IT039,-7.62882744
set12IT044,-7.109982916
set12IT046,-5.889135149
set12IT053,-9.560621574
set12IT054,-8.616762555
set12IT055,-6.179463208
set12IT056,-7.05244112
set12IT057,-7.682242811
set12IT058,-3.555820618
set12IT059,-8.534475098
set15IT054,-0.969888732
set15IT057,-1.933976101
set15IT058,-1.072713742
set15IT059,-1.544692657
set15IT060,-1.58055118
set15IT061,-1.710175541
set15IT062,-1.160351553
set15IT063,-0.689400582
set15IT064,-1.158321336
set15IT065,-1.764538209
set15IT066,-2.26928557
set15IT067,-1.362374682
set15IT068,-1.102918626
set15IT071,-2.699385981
set15IT072,-1.138793307
set15IT073,-1.5537937
set15IT074,-1.926026719
set15IT075,-1.070168875
set15IT076,-1.187557722
set15IT077,-1.172785076
set15IT078,-1.69276033
set15IT079,-2.497322777
set15IT080,-1.719321319
set15IT081,-1.622071069
set16IT004,-2.202742809
set16IT005,-2.199427858
set16IT006,-2.045342053
set16IT007,-1.522587816
set16IT008,-2.962586904
set16IT009,-2.519182014
set16IT010,-1.908815814
set16IT011,-1.36685039
set16IT012,-2.918588283
set16IT013,-2.562929531
set16IT014,-1.801204004
set16IT015,-1.9734578
set27IT004,-5.425357011
set27IT005,-5.541164065
set27IT006,-2.162505595
set27IT007,-1.982745208
set27IT008,-6.107098838
set27IT009,-6.369509256
set27IT010,-8.920016719
set27IT011,-9.473075767
set27IT012,-7.990468677
set27IT013,-7.219695612
set27IT014,-2.340344286
set27IT015,-2.519955571
set27IT016,-8.1451455
set27IT017,-8.026955004
set27IT018,-4.484816974
set27IT019,-4.644732006
set27IT020,-4.889992408
set27IT021,-4.921630743
set27IT024,-1.085767164
set27IT025,-0.677753696
set27IT028,-5.993834127
set27IT029,-5.686236481
set27IT030,-5.826184334
set27IT031,-6.082148204
set27IT032,-5.378373252
set27IT033,-5.178078278
set27IT034,-3.065542456
set27IT035,-3.101403287
set27IT036,-4.233509231
set27IT037,-4.424272415
set27IT038,-2.461306073
set27IT039,-2.580388699
set27IT040,-5.189257738
set27IT041,-4.650438269
set27IT042,-8.383903979
set27IT043,-8.286553936
set27IT044,-2.249933704
set27IT045,-2.352381657
set27IT046,-2.314403086
set27IT047,-1.64261328
set27IT048,-1.888322934
set27IT049,-2.204150748
set27IT050,-8.006793876
set27IT051,-8.357298152
set27IT052,-2.704089535
set27IT053,-2.822759996
set27IT054,-4.459534365
set27IT055,-4.634933605
set27IT056,-7.528293229
set27IT057,-6.926970577
set27IT058,-3.292328325
set27IT059,-2.679900357
set27IT060,-6.791299786
set27IT061,-7.071039382
set27IT062,-3.802569406
set27IT063,-4.172792696
set27IT064,-6.113412418
set27IT065,-5.029923353
set27IT066,-6.157148851
set27IT067,-7.440924631
set27IT068,-6.076656417
set27IT069,-7.273481047
set27IT070,-5.476813434
set27IT071,-5.301994723
set27IT072,-3.390139933
set27IT073,-3.108155341
set28IT003,-5.720470989
set28IT004,-5.303267646
set28IT005,-3.402528693
set28IT006,-3.541883539
set28IT007,-5.316250198
set28IT008,-4.966544626
set28IT009,-3.158291196
set28IT010,-3.073078293
set28IT013,-2.818843997
set28IT014,-2.750633889
set28IT017,-5.222909451
set28IT018,-4.658294297
set28IT021,-4.443956931
set28IT022,-4.379014948
set28IT023,-2.561769294
set28IT024,-2.434795958
set28IT027,-2.256453057
set28IT028,-2.175513129
set28IT029,-6.583390581
set28IT030,-5.530167692
set28IT031,-4.480614683
set28IT032,-4.682318515
set28IT035,-5.467768707
set28IT036,-6.192951718
set28IT037,-4.986803835
