,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-8.030573464448292,0.6152500003772929,2.0,0.0,-7.595526017056482,1.0,-8.465620911840102,,,,
1,set1__Glucose carbon source (20mM),-7.816908264024736,0.31956991584404576,2.0,2.0,-7.590938209468197,3.0,-8.042878318581275,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-5.349347052672259,0.808140054432789,2.0,4.0,-5.92078836531015,5.0,-4.7779057400343685,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-7.645339422566705,0.5393464588250755,2.0,6.0,-7.263963884122544,7.0,-8.026714961010867,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-4.654549499218161,0.5484116038588842,2.0,8.0,-5.042335063188169,9.0,-4.266763935248154,,,,
5,set5__D-Glucose carbon source,-7.961217548471257,0.6705365048004802,2.0,10.0,-8.435358458048803,11.0,-7.487076638893712,,,,
6,set5__Levulinic Acid carbon source,-5.743468187850911,1.0526823082863401,4.0,12.0,-6.549417293749681,13.0,-4.2183467172355815,14.0,-5.890608824221195,15.0,-6.315499916197187
7,set5__Vanillin carbon source,-7.618169145894989,0.42053658041434167,2.0,16.0,-7.915533413642972,17.0,-7.3208048781470065,,,,
8,set5__p-Coumaric acid carbon source,-7.105919341035198,0.3691007939383408,2.0,18.0,-6.844925666700059,19.0,-7.366913015370337,,,,
9,set6__D-Glucose carbon source,-0.9057509816890852,,1.0,20.0,-0.9057509816890852,,,,,,
10,set6__Ferulic Acid carbon source,-0.2490069228124243,,1.0,21.0,-0.2490069228124243,,,,,,
11,set6__benzoic acid carbon source,-0.2177323400787011,,1.0,22.0,-0.2177323400787011,,,,,,
12,set6__Valerolactam carbon source,0.3594126060260333,,1.0,23.0,0.3594126060260333,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.7351851770837322,,1.0,24.0,-0.7351851770837322,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.2098100843184841,,1.0,25.0,-0.2098100843184841,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-2.577007314502729,0.44278757537736624,2.0,26.0,-2.263909217328244,30.0,-2.8901054116772142,,,,
16,set7__Valerolactam 10 mM carbon source,-3.493868532995803,,1.0,27.0,-3.493868532995803,,,,,,
17,set7__L-Lysine 10 mM carbon source,-4.167392358442629,,1.0,28.0,-4.167392358442629,,,,,,
18,set7__D-Lysine 10 mM carbon source,-2.2385570761223663,0.49932068888929293,2.0,29.0,-2.5916301212227237,31.0,-1.885484031022009,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-3.1644876921778087,,1.0,32.0,-3.1644876921778087,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-5.147802690340175,,1.0,33.0,-5.147802690340175,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.5980039907946,,1.0,34.0,-4.5980039907946,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.654094725833339,0.05113694978958958,2.0,35.0,-4.690254009798754,47.0,-4.617935441867925,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-4.264634000648214,0.22113079981745193,2.0,36.0,-4.420997088728339,49.0,-4.108270912568089,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-4.760081878406208,,1.0,37.0,-4.760081878406208,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-3.5039919412059453,,1.0,38.0,-3.5039919412059453,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-4.33025622207971,,1.0,39.0,-4.33025622207971,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-5.986821444449263,,1.0,40.0,-5.986821444449263,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-4.077551528553366,,1.0,41.0,-4.077551528553366,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-5.109011023583144,,1.0,42.0,-5.109011023583144,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-4.31933595193183,,1.0,43.0,-4.31933595193183,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-3.7852540803793233,,1.0,44.0,-3.7852540803793233,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-6.227493576469243,,1.0,45.0,-6.227493576469243,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-4.544322612379616,,1.0,46.0,-4.544322612379616,,,,,,
