,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.066,0.08768124086713189,2.0,0.0,-0.128,1.0,-0.004,,,,
1,set1__Glucose carbon source (20mM),-0.3025,0.14071424945612296,2.0,2.0,-0.402,3.0,-0.203,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.23,0.28991378028648446,2.0,4.0,-0.435,5.0,-0.025,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.038000000000000006,0.26870057685088805,2.0,6.0,0.152,7.0,-0.228,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.29200000000000004,0.13293607486307094,2.0,8.0,-0.198,9.0,-0.386,,,,
5,set5__D-Glucose carbon source,-0.132,0.03394112549695428,2.0,10.0,-0.108,11.0,-0.156,,,,
6,set5__Levulinic Acid carbon source,-0.041499999999999995,0.18552717680526845,4.0,12.0,-0.285,13.0,0.166,14.0,-0.012,15.0,-0.035
7,set5__Vanillin carbon source,-0.068,0.024041630560342624,2.0,16.0,-0.085,17.0,-0.051,,,,
8,set5__p-Coumaric acid carbon source,-0.07,0.07778174593052023,2.0,18.0,-0.125,19.0,-0.015,,,,
9,set6__D-Glucose carbon source,0.11,,1.0,20.0,0.11,,,,,,
10,set6__Ferulic Acid carbon source,0.247,,1.0,21.0,0.247,,,,,,
11,set6__benzoic acid carbon source,0.214,,1.0,22.0,0.214,,,,,,
12,set6__Valerolactam carbon source,0.102,,1.0,23.0,0.102,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.227,,1.0,24.0,-0.227,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.293,,1.0,25.0,0.293,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.15849999999999997,0.02333452377915607,2.0,26.0,0.142,30.0,0.175,,,,
16,set7__Valerolactam 10 mM carbon source,-0.108,,1.0,27.0,-0.108,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.016,,1.0,28.0,0.016,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.02749999999999999,0.2043538597629122,2.0,29.0,0.117,31.0,-0.172,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.095,,1.0,32.0,0.095,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.31,,1.0,33.0,0.31,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.013,,1.0,34.0,0.013,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.09799999999999999,0.371938166904124,2.0,35.0,0.361,47.0,-0.165,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.191,0.29839906166072305,2.0,36.0,-0.402,49.0,0.02,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.19,,1.0,37.0,-0.19,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.254,,1.0,38.0,0.254,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.123,,1.0,39.0,0.123,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.356,,1.0,40.0,-0.356,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.248,,1.0,41.0,-0.248,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.251,,1.0,42.0,-0.251,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.013,,1.0,43.0,-0.013,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.072,,1.0,44.0,0.072,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.099,,1.0,45.0,0.099,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.302,,1.0,46.0,0.302,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.359,,1.0,48.0,0.359,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.093,,1.0,50.0,0.093,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.125,,1.0,51.0,0.125,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.434,,1.0,52.0,0.434,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.005,,1.0,53.0,0.005,,,,,,
39,set10__L-Arginine carbon source,-0.245,,1.0,54.0,-0.245,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.157,,1.0,55.0,0.157,,,,,,
