,PP_5701
set1IT078,-0.14
set1IT079,-0.082
set1IT080,0.286
set1IT081,0.387
set1IT082,0.707
set1IT083,0.02
set1IT084,-0.379
set1IT085,0.494
set1IT086,-0.87
set1IT087,0.319
set5IT075,-1.103
set5IT076,0.102
set5IT081,0.893
set5IT082,0.288
set5IT083,0.627
set5IT084,-0.249
set5IT085,0.529
set5IT086,-0.212
set5IT087,0.713
set5IT088,-0.08
set6IT057,-0.038
set6IT059,0.811
set6IT061,0.386
set6IT064,0.986
set6IT065,0.098
set7IT042,0.343
set7IT044,0.565
set7IT045,-0.386
set7IT055,0.896
set7IT056,-0.659
set7IT057,-0.37
set7IT062,0.199
set8IT058,0.04
set8IT059,-0.017
set8IT060,0.164
set8IT062,-0.532
set8IT064,0.279
set8IT070,0.255
set8IT073,0.609
set8IT080,0.249
set8IT081,0.208
set8IT082,-0.437
set8IT084,0.326
set8IT085,0.494
set8IT089,0.533
set8IT090,0.259
set8IT092,0.365
set8IT093,0.288
set8IT094,0.03
set8IT095,0.654
set8IT096,-1.476
set9IT020,-1.007
set9IT022,-0.476
set9IT025,-0.508
set10IT006,0.255
set10IT008,-0.997
set10IT010,0.093
set10IT017,0.28
set10IT018,0.256
set10IT019,0.615
set10IT020,0.112
set10IT021,-1.073
set10IT022,-0.133
set10IT023,-0.398
set10IT024,0.039
set10IT025,0.261
set10IT026,0.008
set10IT027,-0.355
set10IT028,0.272
set10IT029,-0.314
set10IT031,0.632
set10IT032,0.451
set10IT033,0.624
set10IT034,-0.023
set10IT035,-0.354
set10IT036,0.058
set10IT037,0.433
set10IT043,0.611
set10IT044,0.447
set10IT053,1.197
set12IT001,-0.076
set12IT002,0.11
set12IT004,0.433
set12IT007,0.142
set12IT008,0.056
set12IT009,-0.42
set12IT014,-0.322
set12IT015,0.292
set12IT016,0.022
set12IT017,0.095
set12IT023,-0.144
set12IT024,0.032
set12IT025,-0.532
set12IT026,-0.078
set12IT027,0.145
set12IT028,0.168
set12IT029,-0.038
set12IT031,0.58
set12IT032,-0.23
set12IT034,-0.039
set12IT037,-0.33
set12IT038,-0.139
set12IT039,-0.319
set12IT044,-0.37
set12IT046,0.619
set12IT053,-0.021
set12IT054,0.523
set12IT055,0.219
set12IT056,-0.114
set12IT057,-0.246
set12IT058,0.024
set12IT059,-0.412
set15IT054,0.24
set15IT057,-0.074
set15IT058,-0.102
set15IT059,-0.748
set15IT060,-0.42
set15IT061,0.096
set15IT062,-0.073
set15IT063,-0.112
set15IT064,-1.02
set15IT065,0.691
set15IT066,-1.108
set15IT067,-0.154
set15IT068,-0.299
set15IT071,0.364
set15IT072,-0.423
set15IT073,-0.066
set15IT074,-0.887
set15IT075,-0.333
set15IT076,-0.131
set15IT077,0.585
