,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.05499999999999999,0.026870057685088804,2.0,0.0,0.036,1.0,0.074,,,,
1,set1__Glucose carbon source (20mM),-0.017,0.06222539674441618,2.0,2.0,-0.061,3.0,0.027,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.02,0.029698484809835,2.0,4.0,-0.041,5.0,0.001,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0965,0.01909188309203678,2.0,6.0,0.083,7.0,0.11,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.04900000000000001,0.21496046148071044,2.0,8.0,-0.103,9.0,0.201,,,,
5,set5__D-Glucose carbon source,0.0985,0.012020815280171309,2.0,10.0,0.09,11.0,0.107,,,,
6,set5__Levulinic Acid carbon source,0.053000000000000005,0.074601161742518,4.0,12.0,0.127,13.0,0.007,14.0,-0.027,15.0,0.105
7,set5__Vanillin carbon source,0.0365,0.11667261889578033,2.0,16.0,0.119,17.0,-0.046,,,,
8,set5__p-Coumaric acid carbon source,-0.042499999999999996,0.024748737341529162,2.0,18.0,-0.025,19.0,-0.06,,,,
9,set6__D-Glucose carbon source,-0.134,,1.0,20.0,-0.134,,,,,,
10,set6__Ferulic Acid carbon source,-0.045,,1.0,21.0,-0.045,,,,,,
11,set6__benzoic acid carbon source,0.026,,1.0,22.0,0.026,,,,,,
12,set6__Valerolactam carbon source,-0.052,,1.0,23.0,-0.052,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.056,,1.0,24.0,-0.056,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.063,,1.0,25.0,0.063,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.037000000000000005,0.04525483399593905,2.0,26.0,0.069,30.0,0.005,,,,
16,set7__Valerolactam 10 mM carbon source,-0.022,,1.0,27.0,-0.022,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.062,,1.0,28.0,-0.062,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.0815,0.06293250352560273,2.0,29.0,-0.037,31.0,-0.126,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.039,,1.0,32.0,0.039,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.042,,1.0,33.0,-0.042,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.034,,1.0,34.0,0.034,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.05499999999999999,0.04384062043356594,2.0,35.0,0.024,47.0,0.086,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.1185,0.1279863273947651,2.0,36.0,0.028,49.0,0.209,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.016,,1.0,37.0,-0.016,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.019,,1.0,38.0,-0.019,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.013,,1.0,39.0,-0.013,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.098,,1.0,40.0,0.098,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.098,,1.0,41.0,0.098,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.004,,1.0,42.0,0.004,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.133,,1.0,43.0,0.133,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.087,,1.0,44.0,-0.087,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.124,,1.0,45.0,0.124,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.023,,1.0,46.0,0.023,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.077,,1.0,48.0,-0.077,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.199,,1.0,50.0,0.199,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.239,,1.0,51.0,0.239,,,,,,
