k,name,in_iM,gene_weight,regulator,function,category
57,fModule_58,False,0.0104921162111247,PrpR,,
77,fModule_78,False,-0.0071895395240908,,,
10,fModule_11,False,-0.0067239689775848,PrpR,,
7,fModule_8,False,0.0063666823535222,GltR-II,,
32,fModule_33,False,-0.0056619581761021,BirA,,
16,fModule_17,False,-0.0056227926204309,PedR1,,
18,fModule_19,False,0.0055062826209088,,,
61,fModule_62,False,-0.0050101790150056,PP_3603,,
11,fModule_12,False,0.0049120351628532,BirA,,
37,fModule_38,False,0.0047945486437577,,,
74,fModule_75,False,0.004699893894947,,,
26,fModule_27,False,0.0046531962721555,,,
75,fModule_76,False,-0.004480423381677,,,
53,fModule_54,False,0.0044080746538804,,,
34,fModule_35,False,-0.0043753323125752,,,
29,fModule_30,False,-0.0041727273219431,HutC,,
55,fModule_56,False,0.0040515381348867,PydR,,
17,fModule_18,False,-0.0040331372962376,,,
13,fModule_14,False,-0.0039987118133946,PP_3359,,
56,fModule_57,False,0.0038894330353378,,,
43,fModule_44,False,-0.0038120708556275,,,
6,fModule_7,False,-0.0036081873966928,GbdR,,
45,fModule_46,False,-0.0034171402958351,,,
31,fModule_32,False,-0.0033383381427176,,,
1,fModule_2,False,0.00323854135152,,,
24,fModule_25,False,-0.0031030383871547,PrpR,,
48,fModule_49,False,0.0030732305234583,,,
25,fModule_26,False,0.0030693353284259,,,
73,fModule_74,False,-0.002799024006295,,,
33,fModule_34,False,-0.0025830382264193,,,
72,fModule_73,False,-0.0024358675962879,RpoD,,
36,fModule_37,False,0.0023835257114224,,,
0,fModule_1,False,0.0023591616756401,,,
19,fModule_20,False,-0.0022540480923261,,,
51,fModule_52,False,-0.0021781313318255,FleQ,,
35,fModule_36,False,0.0021441591297271,,,
78,fModule_79,False,0.0020950615372549,,,
66,fModule_67,False,-0.0020712106219294,,,
69,fModule_70,False,0.0020468005971136,,,
23,fModule_24,False,-0.0020037430979423,,,
71,fModule_72,False,0.0019583840313827,,,
42,fModule_43,False,-0.0017536808540349,PhhR,,
82,fModule_83,False,-0.0016471024369718,,,
21,fModule_22,False,-0.0016287093864674,,,
2,fModule_3,False,-0.0016257975524885,,,
4,fModule_5,False,-0.0014978584791328,BenR,,
50,fModule_51,False,0.0014448942060191,,,
58,fModule_59,False,-0.0014053824154819,,,
83,fModule_84,False,0.0011972755596699,,,
44,fModule_45,False,-0.0011710029191218,,,
70,fModule_71,False,0.0011623119125579,,,
67,fModule_68,False,-0.0011570933482521,,,
46,fModule_47,False,0.0010625534418642,,,
14,fModule_15,False,-0.0010063809032397,,,
54,fModule_55,False,-0.0009772514978438,,,
80,fModule_81,False,-0.0008883264254959,,,
62,fModule_63,False,-0.0008772512512099,,,
8,fModule_9,False,0.0008697956200616,,,
12,fModule_13,False,-0.0008518384886184,ModR,,
64,fModule_65,False,0.0008459338742371,DctD-II,,
68,fModule_69,False,0.0008378443228796,,,
65,fModule_66,False,0.0008094515564097,,,
79,fModule_80,False,-0.0007958634459108,,,
22,fModule_23,False,-0.0007405983628197,,,
76,fModule_77,False,0.0006872752237571,PsrA,,
49,fModule_50,False,0.0006795719602023,PP_2046,,
28,fModule_29,False,-0.0006408682544862,,,
81,fModule_82,False,0.0006366233467956,,,
9,fModule_10,False,-0.0006238656677327,,,
40,fModule_41,False,0.0006216748650617,,,
47,fModule_48,False,-0.0006024831591517,,,
39,fModule_40,False,0.0003257991720528,,,
20,fModule_21,False,0.000302377434036,,,
41,fModule_42,False,0.0002955057829674,,,
5,fModule_6,False,0.0002292232776937,GcsR,,
27,fModule_28,False,-0.0002083734249095,VanR,,
59,fModule_60,False,0.0002018135740145,,,
38,fModule_39,False,0.0001896172246085,,,
52,fModule_53,False,-0.0001870747322061,PP_5350,,
63,fModule_64,False,-0.0001822185344177,,,
15,fModule_16,False,8.012204535160756e-05,PcaR,,
30,fModule_31,False,-7.755337464890399e-05,,,
60,fModule_61,False,7.663534029364575e-05,,,
3,fModule_4,False,-4.343167776933748e-05,,,
