,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.11099999999999999,0.011313708498984762,2.0,0.0,-0.119,1.0,-0.103,,,,
1,set1__Glucose carbon source (20mM),-0.2475,0.34577521600022176,2.0,2.0,-0.492,3.0,-0.003,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.567,0.17960512242138305,2.0,4.0,0.44,5.0,0.694,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.187,0.3337544007200504,2.0,6.0,-0.049,7.0,0.423,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.625,0.2333452377915607,2.0,8.0,-0.46,9.0,-0.79,,,,
5,set5__D-Glucose carbon source,0.0175,0.21283914113715083,2.0,10.0,-0.133,11.0,0.168,,,,
6,set5__Levulinic Acid carbon source,0.12975,0.16131000175645235,4.0,12.0,0.317,13.0,-0.075,14.0,0.16,15.0,0.117
7,set5__Vanillin carbon source,0.366,0.3082985565973347,2.0,16.0,0.148,17.0,0.584,,,,
8,set5__p-Coumaric acid carbon source,0.1525,0.0007071067811865482,2.0,18.0,0.153,19.0,0.152,,,,
9,set6__D-Glucose carbon source,0.067,,1.0,20.0,0.067,,,,,,
10,set6__Ferulic Acid carbon source,0.67,,1.0,21.0,0.67,,,,,,
11,set6__benzoic acid carbon source,-0.191,,1.0,22.0,-0.191,,,,,,
12,set6__Valerolactam carbon source,-0.236,,1.0,23.0,-0.236,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.258,,1.0,24.0,0.258,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.456,,1.0,25.0,-0.456,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.4775,0.37123106012293744,2.0,26.0,0.215,30.0,0.74,,,,
16,set7__Valerolactam 10 mM carbon source,0.281,,1.0,27.0,0.281,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.497,,1.0,28.0,-0.497,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.619,0.6038691911333116,2.0,29.0,0.192,31.0,1.046,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.218,,1.0,32.0,-0.218,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.068,,1.0,33.0,-0.068,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.01,,1.0,34.0,0.01,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.13799999999999998,0.312541197284454,2.0,35.0,0.359,47.0,-0.083,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.11199999999999999,0.18101933598375616,2.0,36.0,0.24,49.0,-0.016,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.466,,1.0,37.0,0.466,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.246,,1.0,38.0,0.246,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.396,,1.0,39.0,0.396,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.526,,1.0,40.0,0.526,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.011,,1.0,41.0,-0.011,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.394,,1.0,42.0,-0.394,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.046,,1.0,43.0,-0.046,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.348,,1.0,44.0,0.348,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.29,,1.0,45.0,0.29,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.008,,1.0,46.0,-0.008,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.148,,1.0,48.0,-0.148,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.358,,1.0,50.0,0.358,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.075,,1.0,51.0,-0.075,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.347,,1.0,52.0,-0.347,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.109,,1.0,53.0,-0.109,,,,,,
39,set10__L-Arginine carbon source,-0.405,,1.0,54.0,-0.405,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.141,,1.0,55.0,-0.141,,,,,,
41,set10__L-Histidine carbon source,0.574,,1.0,56.0,0.574,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.114,,1.0,57.0,0.114,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.072,,1.0,58.0,0.072,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.273,,1.0,59.0,0.273,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.128,,1.0,60.0,0.128,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.574,,1.0,61.0,0.574,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.048,,1.0,62.0,-0.048,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.051,,1.0,63.0,-0.051,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.135,,1.0,64.0,0.135,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.091,,1.0,65.0,0.091,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.83,,1.0,66.0,-0.83,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.009,,1.0,67.0,-0.009,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.179,,1.0,68.0,0.179,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.036,,1.0,69.0,0.036,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.357,,1.0,70.0,0.357,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.0,,1.0,71.0,0.0,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.162,,1.0,72.0,-0.162,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.008,,1.0,73.0,-0.008,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.074,,1.0,74.0,-0.074,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.287,,1.0,75.0,-0.287,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.016,,1.0,76.0,0.016,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.137,,1.0,77.0,0.137,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.542,,1.0,78.0,-0.542,,,,,,
64,set10__Sodium butyrate carbon source,-0.8,,1.0,79.0,-0.8,,,,,,
65,set12__Vanillin carbon source,0.1725,0.19445436482630057,2.0,80.0,0.31,97.0,0.035,,,,
66,"set12__1,2-Propanediol carbon source",-0.4185,0.24678026663410507,2.0,81.0,-0.593,98.0,-0.244,,,,
67,set12__Sodium propionate carbon source,-1.1179999999999999,0.7707463914933369,2.0,82.0,-0.573,99.0,-1.663,,,,
68,set12__2-methyl-1-butanol carbon source,0.19,0.04666904755831214,2.0,83.0,0.157,100.0,0.223,,,,
69,"set12__1,5-Pentanediol carbon source",0.173,0.27011479041326114,2.0,84.0,0.364,101.0,-0.018,,,,
70,"set12__1,4-Butanediol carbon source",0.367,0.2955706345359768,2.0,85.0,0.576,102.0,0.158,,,,
71,set12__Vanillic Acid carbon source,-0.39749999999999996,0.12232947314527272,2.0,86.0,-0.484,103.0,-0.311,,,,
72,set12__Protocatechuic Acid carbon source,0.053,0.0028284271247461927,2.0,87.0,0.055,89.0,0.051,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.214,0.03959797974644666,2.0,88.0,-0.242,104.0,-0.186,,,,
74,set12__L-Lysine carbon source,0.13199999999999998,0.223445742854949,2.0,90.0,-0.026,105.0,0.29,,,,
75,set12__p-Coumaric acid carbon source,0.3605,0.02333452377915609,2.0,91.0,0.344,106.0,0.377,,,,
76,set12__benzoic acid carbon source,-0.837,0.2927422074112307,2.0,92.0,-1.044,107.0,-0.63,,,,
77,set12__Ferulic Acid carbon source,0.5955,0.09687362902255703,2.0,93.0,0.527,108.0,0.664,,,,
78,set12__D-Glucose carbon source,-0.0775,0.06717514421272201,2.0,94.0,-0.03,109.0,-0.125,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.435,0.2489015869776647,2.0,95.0,-0.259,110.0,-0.611,,,,
80,set12__Phenylacetic acid carbon source,0.2425,0.03889087296526013,2.0,96.0,0.215,111.0,0.27,,,,
81,set15__Butyl stearate carbon source,0.1335,0.39244426355853385,2.0,112.0,-0.144,124.0,0.411,,,,
82,set15__Hexanoic acid carbon source,0.1945,1.4898739879600558,2.0,113.0,1.248,125.0,-0.859,,,,
83,set15__Decanoic acid carbon source,-0.4315,0.25102290732122434,2.0,114.0,-0.609,126.0,-0.254,,,,
84,set15__Lauric acid carbon source,-0.432,0.10465180361560905,2.0,115.0,-0.358,127.0,-0.506,,,,
85,set15__Valeric acid carbon source,-0.854,0.506288455329568,2.0,116.0,-1.212,128.0,-0.496,,,,
86,set15__Octanoic acid carbon source,0.19449999999999998,0.21991020894901625,2.0,117.0,0.35,129.0,0.039,,,,
87,set15__Nonanoic acid carbon source,-0.509,0.09192388155425113,2.0,118.0,-0.574,130.0,-0.444,,,,
88,set15__Tween 20 carbon source,0.23299999999999998,0.03394112549695429,2.0,119.0,0.209,131.0,0.257,,,,
89,set15__Myristic acid carbon source,-0.1125,0.13930003589374987,2.0,120.0,-0.211,132.0,-0.014,,,,
90,set15__Sodium butyrate carbon source,-0.7015,0.39951533137039935,2.0,121.0,-0.984,133.0,-0.419,,,,
91,set15__Oleic acid carbon source,-0.0555,0.05586143571373726,2.0,122.0,-0.016,134.0,-0.095,,,,
92,set15__Heptanoic acid carbon source,-0.2355,0.16334166645409245,2.0,123.0,-0.351,135.0,-0.12,,,,
93,set16__Butanol carbon source,0.134,0.3436538956566621,2.0,136.0,-0.109,137.0,0.377,,,,
94,"set16__1,3-Butandiol carbon source",0.05550000000000001,0.38678740930904154,2.0,138.0,0.329,139.0,-0.218,,,,
95,set16__3-methyl-3-butenol carbon source,-0.22350000000000003,0.08131727983645298,2.0,140.0,-0.281,141.0,-0.166,,,,
96,set16__3-methyl-1-butanol carbon source,-0.47750000000000004,0.4475985924910846,2.0,142.0,-0.794,143.0,-0.161,,,,
97,set16__1-Pentanol carbon source,-0.753,0.28284271247461895,2.0,144.0,-0.953,145.0,-0.553,,,,
98,set16__Ethanol carbon source,-0.526,0.09475230867899734,2.0,146.0,-0.593,147.0,-0.459,,,,
99,set27__Ammonium chloride nitrogen source,-0.0655,0.020506096654409882,2.0,148.0,-0.08,149.0,-0.051,,,,
100,set27__6-aminocaproic acid nitrogen source,0.45199999999999996,0.052325901807804526,2.0,150.0,0.489,151.0,0.415,,,,
101,set27__Urea nitrogen source,0.083,0.035355339059327376,2.0,152.0,0.108,153.0,0.058,,,,
102,set27__Sodium nitrite nitrogen source,-0.233,0.05515432893255071,2.0,154.0,-0.194,155.0,-0.272,,,,
103,set27__Valerolactam nitrogen source,0.1165,0.14919953083036153,2.0,156.0,0.011,157.0,0.222,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.26699999999999996,0.43557777721091323,2.0,158.0,-0.575,159.0,0.041,,,,
105,set27__Sodium nitrate nitrogen source,0.085,0.1202081528017131,2.0,160.0,0.17,161.0,0.0,,,,
106,set27__5-Aminovaleric acid nitrogen source,0.223,0.036769552621700466,2.0,162.0,0.197,163.0,0.249,,,,
107,set27__Caprolactam nitrogen source,-0.2275,0.07141778489984132,2.0,164.0,-0.177,165.0,-0.278,,,,
108,set27__Hydantoin nitrogen source,0.044000000000000004,0.164048773235279,2.0,166.0,-0.072,167.0,0.16,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,0.2425,0.012020815280171298,2.0,168.0,0.234,169.0,0.251,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.192,0.13576450198781712,2.0,170.0,-0.096,171.0,-0.288,,,,
111,set27__D-Lysine nitrogen source,0.1615,0.03040559159102153,2.0,172.0,0.183,173.0,0.14,,,,
112,set27__D-Alanine nitrogen source,0.002,0.001414213562373095,2.0,174.0,0.001,175.0,0.003,,,,
113,set27__L-Arginine nitrogen source,0.1365,0.004949747468305837,2.0,176.0,0.14,177.0,0.133,,,,
114,set27__L-Aspartate nitrogen source,0.016,0.23475945135393375,2.0,178.0,-0.15,179.0,0.182,,,,
115,set27__Beta-alanine nitrogen source,-0.078,0.016970562748477136,2.0,180.0,-0.09,181.0,-0.066,,,,
116,set27__L-Ornithine nitrogen source,0.191,0.14000714267493639,2.0,182.0,0.092,183.0,0.29,,,,
117,set27__L-Glutamine nitrogen source,-0.0515,0.0007071067811865482,2.0,184.0,-0.051,185.0,-0.052,,,,
118,set27__L-Alanine nitrogen source,-1.1455,0.1025304832720494,2.0,186.0,-1.073,187.0,-1.218,,,,
119,set27__L-Cysteine nitrogen source,-0.012,0.00282842712474619,2.0,188.0,-0.014,189.0,-0.01,,,,
120,set27__L-Lysine nitrogen source,0.043500000000000004,0.055861435713737265,2.0,190.0,0.004,191.0,0.083,,,,
121,set27__L-Asparagine nitrogen source,0.077,0.05656854249492381,2.0,192.0,0.117,193.0,0.037,,,,
122,set27__L-Proline nitrogen source,-0.0405,0.0007071067811865482,2.0,194.0,-0.04,195.0,-0.041,,,,
123,set27__Glycine nitrogen source,0.044,0.11879393923933998,2.0,196.0,0.128,197.0,-0.04,,,,
124,set27__L-Methionine nitrogen source,1.1635,0.05727564927611032,2.0,198.0,1.123,199.0,1.204,,,,
125,set27__L-Valine nitrogen source,0.0655,0.16617009357883866,2.0,200.0,0.183,201.0,-0.052,,,,
126,set27__L-Histidine nitrogen source,0.0695,0.13788582233137678,2.0,202.0,0.167,203.0,-0.028,,,,
127,set27__L-Phenylalanine nitrogen source,0.35250000000000004,0.03606244584051392,2.0,204.0,0.327,205.0,0.378,,,,
128,set27__L-Isoleucine nitrogen source,-0.043000000000000003,0.053740115370177616,2.0,206.0,-0.081,207.0,-0.005,,,,
129,set27__L-Leucine nitrogen source,-0.09450000000000001,0.2637508293825822,2.0,208.0,0.092,209.0,-0.281,,,,
130,set27__L-Threonine nitrogen source,0.1715,0.1279863273947651,2.0,210.0,0.262,211.0,0.081,,,,
131,set27__L-Serine nitrogen source,0.092,0.07778174593052023,2.0,212.0,0.037,213.0,0.147,,,,
132,set28__Ethanolamine nitrogen source,0.2315,0.06717514421272204,2.0,214.0,0.184,215.0,0.279,,,,
133,set28__Choline chloride nitrogen source,0.11349999999999999,0.05586143571373726,2.0,216.0,0.153,217.0,0.074,,,,
134,set28__Carnitine Hydrochloride nitrogen source,-0.8505,0.021920310216782993,2.0,218.0,-0.866,219.0,-0.835,,,,
135,set28__Betaine nitrogen source,-0.1005,0.03464823227814083,2.0,220.0,-0.076,221.0,-0.125,,,,
136,set28__Nicotinic Acid nitrogen source,0.0095,0.0049497474683058325,2.0,222.0,0.006,223.0,0.013,,,,
137,set28__Butyrolactam nitrogen source,0.244,0.10040916292848977,2.0,224.0,0.173,225.0,0.315,,,,
138,set28__Cytosine nitrogen source,-0.627,0.3365828278447966,2.0,226.0,-0.389,227.0,-0.865,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,0.3145,0.10677312395916869,2.0,228.0,0.39,229.0,0.239,,,,
140,set28__spermidine nitrogen source,-0.085,0.021213203435596427,2.0,230.0,-0.1,231.0,-0.07,,,,
141,"set28__1,6-Hexanediamine nitrogen source",0.012499999999999997,0.06717514421272201,2.0,232.0,-0.035,233.0,0.06,,,,
142,set28__Cadaverine nitrogen source,0.0625,0.13788582233137678,2.0,234.0,0.16,235.0,-0.035,,,,
143,set28__Uracil nitrogen source,0.2375,0.03464823227814084,2.0,236.0,0.262,237.0,0.213,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,0.197,0.09475230867899738,2.0,238.0,0.13,239.0,0.264,,,,
145,set28__L-Pipecolic Acid nitrogen source,0.1775,0.19728279195104675,2.0,240.0,0.317,241.0,0.038,,,,
146,set28__L-pyroglutamic acid nitrogen source,-1.2755,0.28637824638055176,2.0,242.0,-1.073,243.0,-1.478,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,-0.41000000000000003,0.3747665940288702,2.0,244.0,-0.145,245.0,-0.675,,,,
148,set29__Propandiamine nitrogen source,-0.2525,0.3259762261269984,2.0,246.0,-0.022,247.0,-0.483,,,,
149,set29__Putrescine Dihydrochloride nitrogen source,-0.34299999999999997,0.025455844122715694,2.0,248.0,-0.361,249.0,-0.325,,,,
150,set29__DL-3-Aminoisobutyric acid nitrogen source,-0.8305,0.22415284963613552,2.0,250.0,-0.989,251.0,-0.672,,,,
151,set29__D-Galacturonic Acid monohydrate carbon source,-1.591,0.2757716446627536,2.0,252.0,-1.396,253.0,-1.786,,,,
152,set100__D-Glucose carbon source,-0.04133333333333333,0.1027245507818522,3.0,254.0,0.074,255.0,-0.123,256.0,-0.075,,
153,set100__D-Glucose carbon source with p-Coumaric acid stress,-0.0020000000000000018,0.09282779756085997,3.0,257.0,-0.05,258.0,0.105,259.0,-0.061,,
154,set100__D-Glucose carbon source with Ferulic acid stress,-0.21266666666666667,0.15392963760541156,3.0,260.0,-0.306,261.0,-0.297,262.0,-0.035,,
155,set100__D-Glucose carbon source with 4-Hydroxybenzaldehyde stress,-0.00999999999999999,0.24514689473864437,3.0,263.0,-0.293,264.0,0.126,265.0,0.137,,
156,set100__D-Glucose carbon source with 4-Hydroxybenzoic acid stress,0.294,0.13404476864092832,3.0,266.0,0.158,267.0,0.426,268.0,0.298,,
157,set100__D-Glucose carbon source with Vanillin stress,-0.2693333333333333,0.3501447319799818,3.0,269.0,0.096,270.0,-0.302,271.0,-0.602,,
158,set100__D-Glucose carbon source with Vanillic acid stress,0.009666666666666669,0.14282973546616032,3.0,272.0,0.166,273.0,-0.114,274.0,-0.023,,
159,"set100__D-Glucose carbon source with cis,cis-muconate stress",0.038,0.11177208953938367,3.0,275.0,0.029,276.0,0.154,277.0,-0.069,,
160,set100__D-Glucose carbon source with Sodium chloride stress,0.114,0.06350590523722971,3.0,278.0,0.127,279.0,0.17,280.0,0.045,,
161,set100__D-Glucose carbon source with Sodium sulfate stress,0.143,0.10905503197927183,3.0,281.0,0.254,282.0,0.139,283.0,0.036,,
162,set100__D-Glucose carbon source with Acetic acid stress,-0.278,0.060324124527422696,3.0,284.0,-0.211,285.0,-0.295,286.0,-0.328,,
163,set100__D-Glucose carbon source with Lactic acid stress,-0.036500000000000005,0.04171930009000631,2.0,287.0,-0.007,289.0,-0.066,,,,
164,set100__D-Glucose carbon source with Lactic acide stress,0.075,,1.0,288.0,0.075,,,,,,
165,set100__D-Glucose carbon source with Glycolic acid stress,0.09300000000000001,0.06950539547402058,3.0,290.0,0.023,291.0,0.094,292.0,0.162,,
166,set101__D-Glucose carbon source,0.145,0.10223502335305645,3.0,293.0,0.047,294.0,0.251,295.0,0.137,,
167,set101__D-Glucose carbon source with Protecatechuic acid stress,0.2553333333333333,0.0889175648189565,3.0,296.0,0.203,297.0,0.358,298.0,0.205,,
168,"set101__D-Glucose carbon source with cis,cis-muconate stress",0.03566666666666666,0.14677306746584448,3.0,299.0,0.177,300.0,0.046,301.0,-0.116,,
169,set101__Ferulic acid carbon source,0.24833333333333332,0.12002222016499,3.0,302.0,0.127,303.0,0.251,304.0,0.367,,
170,set101__p-Coumaric acid carbon source,0.274,0.08696551040498755,3.0,305.0,0.371,306.0,0.203,307.0,0.248,,
171,set101__10 mM vanillate carbon source,0.9473333333333334,0.24073706264996533,3.0,308.0,1.194,309.0,0.713,310.0,0.935,,
172,set101__10 mM 4-acetoxyvanillate carbon source,0.13366666666666668,0.3726879838864319,3.0,311.0,0.426,312.0,-0.286,313.0,0.261,,
173,set101__10 mM 4-hydroxybenzoate carbon source,0.7320000000000001,0.07450503338701354,3.0,314.0,0.733,315.0,0.806,316.0,0.657,,
174,set101__10 mM 4-acetoxybenzoate carbon source,0.9086666666666666,0.02437895267096875,3.0,317.0,0.927,318.0,0.918,319.0,0.881,,
175,set101__15 mM beta-hydroxyisobutanoate carbon source,0.085,0.09340235543068494,3.0,320.0,0.183,321.0,-0.003,322.0,0.075,,
176,set101__15 mM 3-methyl-2-oxobutanoate carbon source,0.06833333333333334,0.112171000411574,3.0,323.0,-0.052,324.0,0.087,325.0,0.17,,
177,set101__D-Glucose carbon source with ??-ketoadipate stress,0.085,0.10085137579626764,3.0,326.0,0.194,327.0,0.066,328.0,-0.005,,
178,set101__D-Glucose carbon source with levulinic acid stress,-0.26766666666666666,0.1012982395371871,3.0,329.0,-0.377,330.0,-0.249,331.0,-0.177,,
