,PP_2887
set1IT078,0.122
set1IT079,0.088
set1IT080,0.121
set1IT081,-0.019
set1IT082,0.1
set1IT083,-0.299
set1IT084,0.14
set1IT085,-0.076
set1IT086,0.151
set1IT087,0.25
set5IT075,0.092
set5IT076,-0.208
set5IT081,0.001
set5IT082,0.057
set5IT083,0.06
set5IT084,-0.21
set5IT085,0.078
set5IT086,-0.222
set5IT087,-0.083
set5IT088,-0.171
set6IT057,-0.083
set6IT059,-0.358
set6IT061,-0.037
set6IT064,-0.138
set6IT065,0.008
set7IT042,0.213
set7IT044,0.387
set7IT045,0.255
set7IT055,0.002
set7IT056,-0.094
set7IT057,0.032
set7IT062,-0.009
set8IT058,-0.247
set8IT059,0.003
set8IT060,-0.573
set8IT062,0.038
set8IT064,-0.064
set8IT070,0.036
set8IT073,0.033
set8IT080,-0.138
set8IT081,0.063
set8IT082,-0.318
set8IT084,-0.454
set8IT085,-0.35
set8IT089,-0.161
set8IT090,0.047
set8IT092,-0.084
set8IT093,-0.022
set8IT094,0.198
set8IT095,0.352
set8IT096,-0.001
set9IT020,-0.003
set9IT022,-0.032
set9IT025,0.005
set10IT006,-0.099
set10IT008,-0.275
set10IT010,0.259
set10IT017,0.241
set10IT018,-0.053
set10IT019,-0.028
set10IT020,0.029
set10IT021,0.311
set10IT022,0.121
set10IT023,-0.046
set10IT024,-0.051
set10IT025,0.226
set10IT026,0.097
set10IT027,0.013
set10IT028,0.126
set10IT029,0.027
set10IT031,0.107
set10IT032,0.211
set10IT033,0.028
set10IT034,0.019
set10IT035,-0.035
set10IT036,-0.227
set10IT037,-0.269
set10IT043,-0.121
set10IT044,-0.16
set10IT053,-0.244
set12IT001,0.231
set12IT002,0.191
set12IT004,0.126
set12IT007,-0.054
set12IT008,0.111
set12IT009,-0.054
set12IT014,0.267
set12IT015,-0.113
set12IT016,0.127
set12IT017,0.211
set12IT023,0.056
set12IT024,0.112
set12IT025,0.223
set12IT026,0.319
set12IT027,0.311
set12IT028,0.301
set12IT029,0.357
set12IT031,-0.053
set12IT032,-0.02
set12IT034,0.032
set12IT037,-0.044
set12IT038,0.288
set12IT039,0.176
set12IT044,0.243
set12IT046,0.149
set12IT053,0.008
set12IT054,0.077
set12IT055,0.042
set12IT056,0.306
set12IT057,0.26
set12IT058,0.237
set12IT059,0.252
set15IT054,0.239
set15IT057,-0.163
set15IT058,0.1
set15IT059,0.08
set15IT060,-0.006
set15IT061,-0.135
set15IT062,-0.218
set15IT063,-0.419
set15IT064,-0.132
set15IT065,0.232
set15IT066,0.099
set15IT067,-0.025
set15IT068,-0.098
set15IT071,0.216
