,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.3095087193819155,0.40308746365138654,2.0,0.0,-0.0244828404227341,1.0,-0.5945345983410969,,,,
1,set1__Glucose carbon source (20mM),-0.13027989986776956,0.6314449002396012,2.0,2.0,0.3162190710373155,3.0,-0.5767788707728546,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.18091841453471852,0.5188841894323505,2.0,4.0,-0.5478249435328186,5.0,0.1859881144633816,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.09538168218302161,0.2552489576100995,2.0,6.0,-0.2758699509999206,7.0,0.0851065866338774,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.3192250039336522,0.4576328585632502,2.0,8.0,0.6428203015175107,9.0,-0.0043702936502062,,,,
5,set5__D-Glucose carbon source,-0.6578393758295504,0.319082150490382,2.0,10.0,-0.4322142234622149,11.0,-0.883464528196886,,,,
6,set5__Levulinic Acid carbon source,-0.9757340110336026,0.44613254676939706,4.0,12.0,-1.0052199484975874,13.0,-1.5739654238808989,14.0,-0.8056424532840905,15.0,-0.518108218471834
7,set5__Vanillin carbon source,-1.124763988983927,0.5037892409125481,2.0,16.0,-1.480996777522013,17.0,-0.768531200445841,,,,
8,set5__p-Coumaric acid carbon source,-1.485561316672992,0.07870080103576058,2.0,18.0,-1.4299114465757925,19.0,-1.5412111867701916,,,,
9,set6__D-Glucose carbon source,-0.2266120667441463,,1.0,20.0,-0.2266120667441463,,,,,,
10,set6__Ferulic Acid carbon source,-0.1289369144610709,,1.0,21.0,-0.1289369144610709,,,,,,
11,set6__benzoic acid carbon source,-0.4342511587881292,,1.0,22.0,-0.4342511587881292,,,,,,
12,set6__Valerolactam carbon source,-0.5207243428123749,,1.0,23.0,-0.5207243428123749,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.1338577155768142,,1.0,24.0,0.1338577155768142,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.3191120275121751,,1.0,25.0,0.3191120275121751,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.3401612199403444,0.26518823982248607,2.0,26.0,0.5276776226097487,30.0,0.15264481727094,,,,
16,set7__Valerolactam 10 mM carbon source,1.0507218992914067,,1.0,27.0,1.0507218992914067,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.8360206126847173,,1.0,28.0,0.8360206126847173,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.5659487492852853,0.15207382287284057,2.0,29.0,-0.6734811806796327,31.0,-0.4584163178909378,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.5255564660991595,,1.0,32.0,0.5255564660991595,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.2472127695487584,,1.0,33.0,0.2472127695487584,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.3525456374366403,,1.0,34.0,0.3525456374366403,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.6369899361224061,0.03407262409482655,2.0,35.0,-0.6610829196726781,47.0,-0.6128969525721341,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.18100829847970054,0.5103894307065316,2.0,36.0,-0.5419081259782306,49.0,0.1798915290188295,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.1699753812146346,,1.0,37.0,0.1699753812146346,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.7239261896916971,,1.0,38.0,0.7239261896916971,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.2566735673882399,,1.0,39.0,0.2566735673882399,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.2378446518529562,,1.0,40.0,0.2378446518529562,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.3826394596174057,,1.0,41.0,-0.3826394596174057,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.5402536455707883,,1.0,42.0,0.5402536455707883,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.8995572768498067,,1.0,43.0,0.8995572768498067,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.5260720181087584,,1.0,44.0,-0.5260720181087584,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.8942803348100774,,1.0,45.0,-0.8942803348100774,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.0384043924297197,,1.0,46.0,0.0384043924297197,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.8045381145734574,,1.0,48.0,-0.8045381145734574,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-1.5812273898528386,,1.0,50.0,-1.5812273898528386,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.0446542090098709,,1.0,51.0,0.0446542090098709,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.4525506466784449,,1.0,52.0,-0.4525506466784449,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.5176066492692659,,1.0,53.0,0.5176066492692659,,,,,,
39,set10__L-Arginine carbon source,-0.6199468513701608,,1.0,54.0,-0.6199468513701608,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.0684559877326915,,1.0,55.0,-0.0684559877326915,,,,,,
41,set10__L-Histidine carbon source,-0.5477937198477232,,1.0,56.0,-0.5477937198477232,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.0636527621651878,,1.0,57.0,0.0636527621651878,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.5454847486029116,,1.0,58.0,0.5454847486029116,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.1453122338511354,,1.0,59.0,-0.1453122338511354,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.2110752519336874,,1.0,60.0,-0.2110752519336874,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.1592420410517744,,1.0,61.0,0.1592420410517744,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.5211389983203079,,1.0,62.0,0.5211389983203079,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.0128344058759632,,1.0,63.0,0.0128344058759632,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.0341916790233839,,1.0,64.0,-0.0341916790233839,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.2447065172629791,,1.0,65.0,-0.2447065172629791,,,,,,
