,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.0755,0.0417193000900063,2.0,0.0,0.105,1.0,0.046,,,,
1,set1__Glucose carbon source (20mM),0.1,0.042426406871192854,2.0,2.0,0.13,3.0,0.07,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.05450000000000001,0.11950104602052654,2.0,4.0,0.03,5.0,-0.139,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.0445,0.24819448019647816,2.0,6.0,-0.22,7.0,0.131,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.111,0.02687005768508881,2.0,8.0,-0.092,9.0,-0.13,,,,
5,set5__D-Glucose carbon source,-0.181,0.12727922061357858,2.0,10.0,-0.271,11.0,-0.091,,,,
6,set5__Levulinic Acid carbon source,-0.17625,0.15857358964636367,4.0,12.0,0.002,13.0,-0.34,14.0,-0.275,15.0,-0.092
7,set5__Vanillin carbon source,-0.198,0.0834386001800126,2.0,16.0,-0.257,17.0,-0.139,,,,
8,set5__p-Coumaric acid carbon source,-0.10750000000000001,0.041719300090006316,2.0,18.0,-0.078,19.0,-0.137,,,,
9,set6__D-Glucose carbon source,0.273,,1.0,20.0,0.273,,,,,,
10,set6__Ferulic Acid carbon source,0.582,,1.0,21.0,0.582,,,,,,
11,set6__benzoic acid carbon source,0.433,,1.0,22.0,0.433,,,,,,
12,set6__Valerolactam carbon source,0.49,,1.0,23.0,0.49,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.014,,1.0,24.0,0.014,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.328,,1.0,25.0,0.328,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.03899999999999999,0.08909545442950499,2.0,26.0,0.102,30.0,-0.024,,,,
16,set7__Valerolactam 10 mM carbon source,0.218,,1.0,27.0,0.218,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.065,,1.0,28.0,0.065,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.14850000000000002,0.1661700935788387,2.0,29.0,-0.266,31.0,-0.031,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.271,,1.0,32.0,-0.271,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.109,,1.0,33.0,0.109,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.283,,1.0,34.0,-0.283,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.10350000000000001,0.23263813101037414,2.0,35.0,-0.061,47.0,0.268,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.3035,0.24678026663410507,2.0,36.0,0.129,49.0,0.478,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.222,,1.0,37.0,0.222,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.597,,1.0,38.0,0.597,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.086,,1.0,39.0,-0.086,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.321,,1.0,40.0,0.321,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.02,,1.0,41.0,-0.02,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.429,,1.0,42.0,0.429,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.377,,1.0,43.0,0.377,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.011,,1.0,44.0,0.011,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.207,,1.0,45.0,-0.207,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.41,,1.0,46.0,0.41,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.219,,1.0,48.0,0.219,,,,,,
