,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.0385,0.04879036790187178,2.0,0.0,0.073,1.0,0.004,,,,
1,set1__Glucose carbon source (20mM),-0.02,0.10889444430272832,2.0,2.0,0.057,3.0,-0.097,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.033,0.12303657992645926,2.0,4.0,0.054,5.0,-0.12,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.0175,0.156270598642227,2.0,6.0,-0.128,7.0,0.093,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.1575,0.09263098833543773,2.0,8.0,-0.223,9.0,-0.092,,,,
5,set5__D-Glucose carbon source,0.043,0.049497474683058325,2.0,10.0,0.078,11.0,0.008,,,,
6,set5__Levulinic Acid carbon source,0.029000000000000005,0.04415125517279586,4.0,12.0,0.027,13.0,0.085,14.0,0.027,15.0,-0.023
7,set5__Vanillin carbon source,0.0135,0.02050609665440988,2.0,16.0,0.028,17.0,-0.001,,,,
8,set5__p-Coumaric acid carbon source,0.025,0.08061017305526642,2.0,18.0,0.082,19.0,-0.032,,,,
9,set6__D-Glucose carbon source,-0.042,,1.0,20.0,-0.042,,,,,,
10,set6__Ferulic Acid carbon source,-0.056,,1.0,21.0,-0.056,,,,,,
11,set6__benzoic acid carbon source,-0.232,,1.0,22.0,-0.232,,,,,,
12,set6__Valerolactam carbon source,0.044,,1.0,23.0,0.044,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.125,,1.0,24.0,-0.125,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.232,,1.0,25.0,-0.232,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.008,0.01697056274847714,2.0,26.0,0.02,30.0,-0.004,,,,
16,set7__Valerolactam 10 mM carbon source,-0.014,,1.0,27.0,-0.014,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.103,,1.0,28.0,0.103,,,,,,
