,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.537,0.012727922061357866,2.0,0.0,-0.546,1.0,-0.528,,,,
1,set1__Glucose carbon source (20mM),-0.528,0.43840620433565947,2.0,2.0,-0.838,3.0,-0.218,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.2655,0.1902117241391813,2.0,4.0,-0.131,5.0,-0.4,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-1.092,0.43840620433565936,2.0,6.0,-0.782,7.0,-1.402,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.962,0.23475945135393367,2.0,8.0,-1.128,9.0,-0.796,,,,
5,set5__D-Glucose carbon source,-0.08750000000000001,0.06434671708797582,2.0,10.0,-0.133,11.0,-0.042,,,,
6,set5__Levulinic Acid carbon source,-0.267,0.12662543188475212,4.0,12.0,-0.338,13.0,-0.186,14.0,-0.407,15.0,-0.137
7,set5__Vanillin carbon source,-0.737,0.1329360748630709,2.0,16.0,-0.643,17.0,-0.831,,,,
8,set5__p-Coumaric acid carbon source,-0.8795,0.42779960261786126,2.0,18.0,-0.577,19.0,-1.182,,,,
9,set6__D-Glucose carbon source,-0.083,,1.0,20.0,-0.083,,,,,,
10,set6__Ferulic Acid carbon source,0.119,,1.0,21.0,0.119,,,,,,
11,set6__benzoic acid carbon source,0.205,,1.0,22.0,0.205,,,,,,
12,set6__Valerolactam carbon source,-0.291,,1.0,23.0,-0.291,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.307,,1.0,24.0,-0.307,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.89,,1.0,25.0,-0.89,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.46449999999999997,0.36415999231107193,2.0,26.0,-0.722,30.0,-0.207,,,,
16,set7__Valerolactam 10 mM carbon source,0.207,,1.0,27.0,0.207,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.452,,1.0,28.0,0.452,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.6535,0.0643467170879758,2.0,29.0,-0.699,31.0,-0.608,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.122,,1.0,32.0,-0.122,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.552,,1.0,33.0,-0.552,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.911,,1.0,34.0,-0.911,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.44500000000000006,0.9036824663564077,2.0,35.0,-1.084,47.0,0.194,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.008000000000000007,0.7085209947489206,2.0,36.0,-0.493,49.0,0.509,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.08,,1.0,37.0,0.08,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-1.415,,1.0,38.0,-1.415,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.339,,1.0,39.0,0.339,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.18,,1.0,40.0,-0.18,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.031,,1.0,41.0,-0.031,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.481,,1.0,42.0,-1.481,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.19,,1.0,43.0,-0.19,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.233,,1.0,44.0,0.233,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.04,,1.0,45.0,-0.04,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.334,,1.0,46.0,-0.334,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.554,,1.0,48.0,-0.554,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.984,,1.0,50.0,-0.984,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.834,,1.0,51.0,-0.834,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-1.006,,1.0,52.0,-1.006,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.777,,1.0,53.0,-0.777,,,,,,
39,set10__L-Arginine carbon source,-0.151,,1.0,54.0,-0.151,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.154,,1.0,55.0,0.154,,,,,,
41,set10__L-Histidine carbon source,-1.282,,1.0,56.0,-1.282,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.432,,1.0,57.0,0.432,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.125,,1.0,58.0,-0.125,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.09,,1.0,59.0,0.09,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.108,,1.0,60.0,-0.108,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.037,,1.0,61.0,0.037,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.147,,1.0,62.0,0.147,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.054,,1.0,63.0,0.054,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.368,,1.0,64.0,0.368,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.444,,1.0,65.0,-0.444,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.456,,1.0,66.0,-0.456,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.407,,1.0,67.0,0.407,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.402,,1.0,68.0,0.402,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.284,,1.0,69.0,-0.284,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.011,,1.0,70.0,-0.011,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.19,,1.0,71.0,0.19,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.244,,1.0,72.0,0.244,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.202,,1.0,73.0,-0.202,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.128,,1.0,74.0,-0.128,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.372,,1.0,75.0,-0.372,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.258,,1.0,76.0,0.258,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.221,,1.0,77.0,-0.221,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.278,,1.0,78.0,0.278,,,,,,
64,set10__Sodium butyrate carbon source,0.324,,1.0,79.0,0.324,,,,,,
65,set12__Vanillin carbon source,-0.7405,0.26657925650732844,2.0,80.0,-0.929,97.0,-0.552,,,,
66,"set12__1,2-Propanediol carbon source",-1.0835,0.03040559159102149,2.0,81.0,-1.062,98.0,-1.105,,,,
67,set12__Sodium propionate carbon source,-0.027999999999999997,0.6774082963767125,2.0,82.0,0.451,99.0,-0.507,,,,
68,set12__2-methyl-1-butanol carbon source,-1.0095,0.3132483040656406,2.0,83.0,-0.788,100.0,-1.231,,,,
69,"set12__1,5-Pentanediol carbon source",-0.522,0.5727564927611035,2.0,84.0,-0.927,101.0,-0.117,,,,
70,"set12__1,4-Butanediol carbon source",-0.20950000000000002,0.5904341622907672,2.0,85.0,-0.627,102.0,0.208,,,,
71,set12__Vanillic Acid carbon source,-0.915,0.6561950929411161,2.0,86.0,-1.379,103.0,-0.451,,,,
72,set12__Protocatechuic Acid carbon source,-0.4105,0.29062088706767103,2.0,87.0,-0.205,89.0,-0.616,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.062,1.368958728377156,2.0,88.0,0.906,104.0,-1.03,,,,
74,set12__L-Lysine carbon source,-0.4335,0.5126524163602469,2.0,90.0,-0.796,105.0,-0.071,,,,
75,set12__p-Coumaric acid carbon source,-0.8115,0.2920351006300442,2.0,91.0,-0.605,106.0,-1.018,,,,
76,set12__benzoic acid carbon source,-1.2075,0.9736860376938758,2.0,92.0,-1.896,107.0,-0.519,,,,
77,set12__Ferulic Acid carbon source,-0.802,0.3365828278447967,2.0,93.0,-0.564,108.0,-1.04,,,,
78,set12__D-Glucose carbon source,0.18199999999999997,0.7311484117468902,2.0,94.0,-0.335,109.0,0.699,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.40449999999999997,0.050204581464244884,2.0,95.0,-0.369,110.0,-0.44,,,,
80,set12__Phenylacetic acid carbon source,-0.7345,1.2395581874200179,2.0,96.0,-1.611,111.0,0.142,,,,
81,set15__Butyl stearate carbon source,-5.264,1.6093750339805821,2.0,112.0,-4.126,124.0,-6.402,,,,
82,set15__Hexanoic acid carbon source,-0.487,0.3620386719675123,2.0,113.0,-0.743,125.0,-0.231,,,,
83,set15__Decanoic acid carbon source,-2.2245,1.0981368311827082,2.0,114.0,-1.448,126.0,-3.001,,,,
84,set15__Lauric acid carbon source,-5.8385,0.6215468606629749,2.0,115.0,-5.399,127.0,-6.278,,,,
85,set15__Valeric acid carbon source,-0.6244999999999999,0.9171174951989521,2.0,116.0,-1.273,128.0,0.024,,,,
86,set15__Octanoic acid carbon source,-2.6574999999999998,1.8038293988068825,2.0,117.0,-3.933,129.0,-1.382,,,,
87,set15__Nonanoic acid carbon source,-2.099,0.8513565645486032,2.0,118.0,-2.701,130.0,-1.497,,,,
88,set15__Tween 20 carbon source,-4.361,2.515885927461736,2.0,119.0,-2.582,131.0,-6.14,,,,
89,set15__Myristic acid carbon source,-5.8355,0.5762920266670365,2.0,120.0,-6.243,132.0,-5.428,,,,
90,set15__Sodium butyrate carbon source,-0.27,0.36062445840513924,2.0,121.0,-0.015,133.0,-0.525,,,,
91,set15__Oleic acid carbon source,-5.7684999999999995,1.0557104243115152,2.0,122.0,-6.515,134.0,-5.022,,,,
92,set15__Heptanoic acid carbon source,-0.6950000000000001,0.2644579361637688,2.0,123.0,-0.508,135.0,-0.882,,,,
93,set16__Butanol carbon source,-1.1765,0.07990306627407986,2.0,136.0,-1.233,137.0,-1.12,,,,
94,"set16__1,3-Butandiol carbon source",-0.27849999999999997,0.10677312395916864,2.0,138.0,-0.203,139.0,-0.354,,,,
95,set16__3-methyl-3-butenol carbon source,-0.5375,0.048790367901871745,2.0,140.0,-0.503,141.0,-0.572,,,,
96,set16__3-methyl-1-butanol carbon source,-0.6965,0.13222896808188442,2.0,142.0,-0.79,143.0,-0.603,,,,
97,set16__1-Pentanol carbon source,-0.40499999999999997,0.4398204178980325,2.0,144.0,-0.716,145.0,-0.094,,,,
98,set16__Ethanol carbon source,-0.351,0.17960512242138305,2.0,146.0,-0.478,147.0,-0.224,,,,
99,set27__Ammonium chloride nitrogen source,-0.277,0.12162236636408616,2.0,148.0,-0.191,149.0,-0.363,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.027499999999999997,0.30759144981614817,2.0,150.0,-0.245,151.0,0.19,,,,
101,set27__Urea nitrogen source,0.09949999999999999,0.37547370081005677,2.0,152.0,-0.166,153.0,0.365,,,,
102,set27__Sodium nitrite nitrogen source,-0.8119999999999999,0.48366103833159846,2.0,154.0,-1.154,155.0,-0.47,,,,
103,set27__Valerolactam nitrogen source,-0.010500000000000002,0.03464823227814083,2.0,156.0,0.014,157.0,-0.035,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.19999999999999998,0.12445079348883234,2.0,158.0,-0.112,159.0,-0.288,,,,
105,set27__Sodium nitrate nitrogen source,-0.431,0.26728636328851496,2.0,160.0,-0.62,161.0,-0.242,,,,
106,set27__5-Aminovaleric acid nitrogen source,-0.008,0.13859292911256332,2.0,162.0,-0.106,163.0,0.09,,,,
107,set27__Caprolactam nitrogen source,0.07350000000000001,0.17182694782833105,2.0,164.0,-0.048,165.0,0.195,,,,
108,set27__Hydantoin nitrogen source,-0.5475,0.03464823227814078,2.0,166.0,-0.572,167.0,-0.523,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,-0.305,0.33092597359530423,2.0,168.0,-0.071,169.0,-0.539,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.271,0.057982756057296886,2.0,170.0,-0.23,171.0,-0.312,,,,
111,set27__D-Lysine nitrogen source,-0.28,0.11313708498984758,2.0,172.0,-0.2,173.0,-0.36,,,,
112,set27__D-Alanine nitrogen source,-0.0315,0.16758430714121175,2.0,174.0,0.087,175.0,-0.15,,,,
113,set27__L-Arginine nitrogen source,0.071,0.1145512985522207,2.0,176.0,0.152,177.0,-0.01,,,,
114,set27__L-Aspartate nitrogen source,-0.453,0.06929646455628163,2.0,178.0,-0.404,179.0,-0.502,,,,
115,set27__Beta-alanine nitrogen source,-0.3405,0.1576848122046001,2.0,180.0,-0.452,181.0,-0.229,,,,
116,set27__L-Ornithine nitrogen source,-0.263,0.18384776310850237,2.0,182.0,-0.133,183.0,-0.393,,,,
117,set27__L-Glutamine nitrogen source,-0.174,0.08909545442950498,2.0,184.0,-0.237,185.0,-0.111,,,,
118,set27__L-Alanine nitrogen source,-0.06,0.12445079348883235,2.0,186.0,0.028,187.0,-0.148,,,,
119,set27__L-Cysteine nitrogen source,-0.009000000000000008,0.2644579361637688,2.0,188.0,0.178,189.0,-0.196,,,,
120,set27__L-Lysine nitrogen source,-0.043,0.2729432175380074,2.0,190.0,-0.236,191.0,0.15,,,,
121,set27__L-Asparagine nitrogen source,-0.048,0.04101219330881976,2.0,192.0,-0.019,193.0,-0.077,,,,
122,set27__L-Proline nitrogen source,-0.118,0.10182337649086284,2.0,194.0,-0.19,195.0,-0.046,,,,
123,set27__Glycine nitrogen source,-0.087,0.019798989873223337,2.0,196.0,-0.073,197.0,-0.101,,,,
124,set27__L-Methionine nitrogen source,-0.347,0.025455844122715694,2.0,198.0,-0.329,199.0,-0.365,,,,
125,set27__L-Valine nitrogen source,-0.271,0.5713422791987305,2.0,200.0,0.133,201.0,-0.675,,,,
126,set27__L-Histidine nitrogen source,-0.246,0.17536248173426378,2.0,202.0,-0.37,203.0,-0.122,,,,
127,set27__L-Phenylalanine nitrogen source,-0.355,0.328097546470558,2.0,204.0,-0.587,205.0,-0.123,,,,
128,set27__L-Isoleucine nitrogen source,-0.1435,0.2948635277547903,2.0,206.0,0.065,207.0,-0.352,,,,
129,set27__L-Leucine nitrogen source,0.10350000000000001,0.041719300090006316,2.0,208.0,0.133,209.0,0.074,,,,
130,set27__L-Threonine nitrogen source,-0.0485,0.1661700935788387,2.0,210.0,-0.166,211.0,0.069,,,,
131,set27__L-Serine nitrogen source,0.01150000000000001,0.21566756826189698,2.0,212.0,0.164,213.0,-0.141,,,,
132,set28__Ethanolamine nitrogen source,-0.3975,0.33870414818835626,2.0,214.0,-0.158,215.0,-0.637,,,,
133,set28__Choline chloride nitrogen source,-0.5595,0.24819448019647816,2.0,216.0,-0.384,217.0,-0.735,,,,
134,set28__Carnitine Hydrochloride nitrogen source,-0.3365,0.01626345596729057,2.0,218.0,-0.348,219.0,-0.325,,,,
135,set28__Betaine nitrogen source,-0.035500000000000004,0.23546655813512035,2.0,220.0,0.131,221.0,-0.202,,,,
136,set28__Nicotinic Acid nitrogen source,-0.08349999999999999,0.23688077169749341,2.0,222.0,-0.251,223.0,0.084,,,,
137,set28__Butyrolactam nitrogen source,-0.21250000000000002,0.08131727983645298,2.0,224.0,-0.155,225.0,-0.27,,,,
138,set28__Cytosine nitrogen source,-0.0835,0.15061374439273464,2.0,226.0,-0.19,227.0,0.023,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,-0.049999999999999996,0.1725340546095176,2.0,228.0,-0.172,229.0,0.072,,,,
140,set28__spermidine nitrogen source,-0.5329999999999999,0.06646803743153545,2.0,230.0,-0.486,231.0,-0.58,,,,
141,"set28__1,6-Hexanediamine nitrogen source",-0.12999999999999998,0.2149604614807104,2.0,232.0,-0.282,233.0,0.022,,,,
142,set28__Cadaverine nitrogen source,-0.08349999999999999,0.12940054095713818,2.0,234.0,0.008,235.0,-0.175,,,,
143,set28__Uracil nitrogen source,-0.142,0.4666904755831213,2.0,236.0,0.188,237.0,-0.472,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,-0.247,0.18667619023324855,2.0,238.0,-0.115,239.0,-0.379,,,,
145,set28__L-Pipecolic Acid nitrogen source,-0.3565,0.19728279195104675,2.0,240.0,-0.496,241.0,-0.217,,,,
146,set28__L-pyroglutamic acid nitrogen source,-0.23550000000000001,0.05303300858899107,2.0,242.0,-0.198,243.0,-0.273,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,-0.34450000000000003,0.42921381618023435,2.0,244.0,-0.648,245.0,-0.041,,,,
148,set29__Propandiamine nitrogen source,-0.6905,1.1052078989945737,2.0,246.0,-1.472,247.0,0.091,,,,
149,set29__Putrescine Dihydrochloride nitrogen source,-0.2715,0.5027529214236354,2.0,248.0,-0.627,249.0,0.084,,,,
150,set29__DL-3-Aminoisobutyric acid nitrogen source,-0.3865,0.2241528496361356,2.0,250.0,-0.545,251.0,-0.228,,,,
151,set29__D-Galacturonic Acid monohydrate carbon source,-0.39949999999999997,0.11667261889578033,2.0,252.0,-0.482,253.0,-0.317,,,,
152,set100__D-Glucose carbon source,-0.12566666666666668,0.1954106786573685,3.0,254.0,0.085,255.0,-0.301,256.0,-0.161,,
153,set100__D-Glucose carbon source with p-Coumaric acid stress,-0.3053333333333333,0.26285420547013,3.0,257.0,-0.082,258.0,-0.595,259.0,-0.239,,
154,set100__D-Glucose carbon source with Ferulic acid stress,0.09033333333333333,0.12297289674287311,3.0,260.0,0.225,261.0,0.062,262.0,-0.016,,
155,set100__D-Glucose carbon source with 4-Hydroxybenzaldehyde stress,-0.246,0.23510210547759883,3.0,263.0,0.021,264.0,-0.337,265.0,-0.422,,
156,set100__D-Glucose carbon source with 4-Hydroxybenzoic acid stress,-0.07966666666666668,0.2963517054672258,3.0,266.0,0.262,267.0,-0.234,268.0,-0.267,,
