,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.009000000000000001,0.009899494936611665,2.0,0.0,-0.016,1.0,-0.002,,,,
1,set1__Glucose carbon source (20mM),0.020499999999999997,0.04596194077712559,2.0,2.0,0.053,3.0,-0.012,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.182,0.029698484809835002,2.0,4.0,-0.203,5.0,-0.161,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.16499999999999998,0.02828427124746191,2.0,6.0,-0.145,7.0,-0.185,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.069,0.14283556979968262,2.0,8.0,-0.17,9.0,0.032,,,,
5,set5__D-Glucose carbon source,-0.01850000000000001,0.17041273426595793,2.0,10.0,-0.139,11.0,0.102,,,,
6,set5__Levulinic Acid carbon source,-0.078,0.0795403461563166,4.0,12.0,-0.097,13.0,-0.171,14.0,-0.065,15.0,0.021
7,set5__Vanillin carbon source,-0.026500000000000003,0.021920310216782975,2.0,16.0,-0.042,17.0,-0.011,,,,
8,set5__p-Coumaric acid carbon source,0.171,0.12303657992645928,2.0,18.0,0.084,19.0,0.258,,,,
9,set6__D-Glucose carbon source,0.161,,1.0,20.0,0.161,,,,,,
10,set6__Ferulic Acid carbon source,-0.113,,1.0,21.0,-0.113,,,,,,
11,set6__benzoic acid carbon source,-0.052,,1.0,22.0,-0.052,,,,,,
12,set6__Valerolactam carbon source,-0.092,,1.0,23.0,-0.092,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.054,,1.0,24.0,0.054,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.138,,1.0,25.0,0.138,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.2615,0.024748737341529183,2.0,26.0,-0.279,30.0,-0.244,,,,
16,set7__Valerolactam 10 mM carbon source,0.067,,1.0,27.0,0.067,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.007,,1.0,28.0,0.007,,,,,,
