,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.255,0.10465180361560905,2.0,0.0,0.181,1.0,0.329,,,,
1,set1__Glucose carbon source (20mM),0.020999999999999998,0.012727922061357855,2.0,2.0,0.03,3.0,0.012,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.5760000000000001,0.029698484809834943,2.0,4.0,0.555,5.0,0.597,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.16749999999999998,0.03323401871576774,2.0,6.0,0.144,7.0,0.191,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.3775,0.2241528496361356,2.0,8.0,0.219,9.0,0.536,,,,
5,set5__D-Glucose carbon source,0.0945,0.08131727983645297,2.0,10.0,0.037,11.0,0.152,,,,
6,set5__Levulinic Acid carbon source,-0.06174999999999999,0.1676312918282264,4.0,12.0,-0.152,13.0,0.133,14.0,0.014,15.0,-0.242
7,set5__Vanillin carbon source,0.0925,0.004949747468305837,2.0,16.0,0.096,17.0,0.089,,,,
8,set5__p-Coumaric acid carbon source,0.0905,0.0021213203435596446,2.0,18.0,0.089,19.0,0.092,,,,
9,set6__D-Glucose carbon source,0.16,,1.0,20.0,0.16,,,,,,
10,set6__Ferulic Acid carbon source,-0.437,,1.0,21.0,-0.437,,,,,,
11,set6__benzoic acid carbon source,-0.207,,1.0,22.0,-0.207,,,,,,
12,set6__Valerolactam carbon source,-0.437,,1.0,23.0,-0.437,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.431,,1.0,24.0,-0.431,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.23,,1.0,25.0,0.23,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.0815,0.34577521600022176,2.0,26.0,0.163,30.0,-0.326,,,,
16,set7__Valerolactam 10 mM carbon source,-0.246,,1.0,27.0,-0.246,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.229,,1.0,28.0,-0.229,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.20400000000000001,0.1470782104868019,2.0,29.0,-0.1,31.0,-0.308,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.213,,1.0,32.0,-0.213,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.386,,1.0,33.0,0.386,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.277,,1.0,34.0,0.277,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.075,0.3450681092190352,2.0,35.0,-0.169,47.0,0.319,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.33,0.3238549057834388,2.0,36.0,0.559,49.0,0.101,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.244,,1.0,37.0,0.244,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.443,,1.0,38.0,0.443,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.105,,1.0,39.0,0.105,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.064,,1.0,40.0,0.064,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.256,,1.0,41.0,0.256,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.17,,1.0,42.0,0.17,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.183,,1.0,43.0,0.183,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.124,,1.0,44.0,-0.124,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.308,,1.0,45.0,0.308,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.704,,1.0,46.0,0.704,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.254,,1.0,48.0,0.254,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.612,,1.0,50.0,0.612,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.247,,1.0,51.0,0.247,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.059,,1.0,52.0,0.059,,,,,,
