k,name,in_iM,gene_weight,regulator,function,category
77,fModule_78,False,0.069228284814769,,,
64,fModule_65,False,-0.035533518532153,DctD-II,,
69,fModule_70,False,0.0344161461169449,,,
10,fModule_11,False,0.0283247263112463,PrpR,,
59,fModule_60,False,-0.0254108314741659,,,
82,fModule_83,False,0.025347621152466,,,
76,fModule_77,False,0.0234013231817038,PsrA,,
57,fModule_58,False,-0.0226197329466404,PrpR,,
28,fModule_29,False,-0.0217482822628921,,,
35,fModule_36,False,-0.017286212368085,,,
80,fModule_81,False,0.0168732703935331,,,
46,fModule_47,False,-0.0164110387420883,,,
62,fModule_63,False,0.016390600877952,,,
54,fModule_55,False,0.016212892701804,,,
23,fModule_24,False,0.0153643366420283,,,
0,fModule_1,False,0.0142189440629864,,,
74,fModule_75,False,0.0134372565142599,,,
81,fModule_82,False,-0.0133286952478868,,,
21,fModule_22,False,-0.0128837143394341,,,
39,fModule_40,False,-0.0128659270480924,,,
78,fModule_79,False,-0.0123808666291563,,,
24,fModule_25,False,-0.0120925724325885,PrpR,,
3,fModule_4,False,-0.0120371122786343,,,
41,fModule_42,False,-0.0119852395589546,,,
61,fModule_62,False,-0.0118825172572026,PP_3603,,
2,fModule_3,False,-0.0110468547837912,,,
52,fModule_53,False,-0.0105793744814525,PP_5350,,
37,fModule_38,False,0.0103298150417044,,,
26,fModule_27,False,-0.0099514826072192,,,
47,fModule_48,False,-0.009621130093325,,,
8,fModule_9,False,0.0092855945936296,,,
72,fModule_73,False,-0.0091386217661911,RpoD,,
20,fModule_21,False,-0.0089638670683974,,,
66,fModule_67,False,-0.0087450502752929,,,
42,fModule_43,False,-0.0084942302406832,PhhR,,
22,fModule_23,False,0.0084454086941678,,,
29,fModule_30,False,-0.0084393244018026,HutC,,
27,fModule_28,False,-0.0075616461880777,VanR,,
14,fModule_15,False,-0.0075181144395204,,,
16,fModule_17,False,-0.007504835461151,PedR1,,
4,fModule_5,False,-0.0072415290621762,BenR,,
65,fModule_66,False,-0.0070664985104598,,,
53,fModule_54,False,-0.0067752781681605,,,
45,fModule_46,False,0.0062186514544751,,,
56,fModule_57,False,-0.0061957783610652,,,
49,fModule_50,False,0.0056864984988884,PP_2046,,
75,fModule_76,False,0.0056720925762312,,,
60,fModule_61,False,0.0055505449753478,,,
34,fModule_35,False,0.0055001389629157,,,
51,fModule_52,False,-0.0054457734843734,FleQ,,
70,fModule_71,False,0.0051300824582952,,,
33,fModule_34,False,0.0050245205105882,,,
38,fModule_39,False,-0.0047352846173561,,,
44,fModule_45,False,-0.0047119244505092,,,
79,fModule_80,False,0.0042887129561157,,,
30,fModule_31,False,-0.0042532455554527,,,
55,fModule_56,False,-0.0040394873567727,PydR,,
67,fModule_68,False,0.0036316134357501,,,
1,fModule_2,False,0.003593008922534,,,
5,fModule_6,False,-0.0035317847434756,GcsR,,
68,fModule_69,False,0.0031586924422039,,,
40,fModule_41,False,0.0031057978423796,,,
12,fModule_13,False,-0.0029200399587326,ModR,,
63,fModule_64,False,-0.002918768403735,,,
58,fModule_59,False,0.0028386429869096,,,
6,fModule_7,False,-0.0027400469163444,GbdR,,
32,fModule_33,False,0.0024395339327669,BirA,,
43,fModule_44,False,0.0023597954085078,,,
17,fModule_18,False,-0.0022196664791761,,,
73,fModule_74,False,0.0019640709816015,,,
50,fModule_51,False,0.001917088520062,,,
71,fModule_72,False,-0.0018597529700406,,,
48,fModule_49,False,-0.0017658636221225,,,
18,fModule_19,False,0.0014417107565328,,,
7,fModule_8,False,0.0013741333093068,GltR-II,,
15,fModule_16,False,0.0013553204540664,PcaR,,
9,fModule_10,False,-0.0013323138586487,,,
19,fModule_20,False,0.0012889221726209,,,
83,fModule_84,False,0.0008498441826598,,,
11,fModule_12,False,0.0007410502082823,BirA,,
36,fModule_37,False,-0.0006408010921312,,,
31,fModule_32,False,-0.0005088801401911,,,
13,fModule_14,False,0.0004811642966459,PP_3359,,
25,fModule_26,False,-0.0004254914862696,,,
