,PP_2331
set1IT078,-0.052
set1IT079,-0.069
set1IT080,0.118
set1IT081,0.023
set1IT082,-0.043
set1IT083,-0.087
set1IT084,0.846
set1IT085,0.848
set1IT086,0.487
set1IT087,0.631
set5IT075,-0.332
set5IT076,-0.342
set5IT081,0.108
set5IT082,0.334
set5IT083,0.37
set5IT084,0.238
set5IT085,-0.474
set5IT086,-0.415
set5IT087,0.068
set5IT088,0.167
set6IT057,0.439
set6IT059,0.716
set6IT061,0.428
set6IT064,0.173
set6IT065,0.258
set7IT042,0.424
set7IT044,0.162
set7IT045,0.611
set7IT055,0.197
set7IT056,-0.417
set7IT057,0.289
set7IT062,0.54
set8IT058,0.088
set8IT059,-0.073
set8IT060,0.02
set8IT062,0.239
set8IT064,-0.202
set8IT070,-0.323
set8IT073,-0.155
set8IT080,0.158
set8IT081,0.074
set8IT082,-0.032
set8IT084,-0.134
set8IT085,0.132
set8IT089,0.014
set8IT090,-0.196
set8IT092,0.04
set8IT093,-0.054
set8IT094,-0.386
set8IT095,-0.097
set8IT096,0.082
set9IT020,0.138
set9IT022,-0.187
set9IT025,0.092
set10IT006,0.054
set10IT008,-0.228
set10IT010,0.47
set10IT017,0.269
set10IT018,0.002
set10IT019,0.195
set10IT020,0.155
set10IT021,0.105
set10IT022,0.073
set10IT023,0.062
set10IT024,0.256
set10IT025,0.249
set10IT026,0.09
set10IT027,0.116
set10IT028,0.266
set10IT029,0.273
set10IT031,0.23
set10IT032,0.076
set10IT033,0.661
set10IT034,0.284
set10IT035,0.503
set10IT036,0.121
set10IT037,0.115
set10IT043,-0.09
set10IT044,0.136
set10IT053,0.073
set12IT001,0.009
set12IT002,0.113
set12IT004,0.081
set12IT007,-0.009
set12IT008,0.36
set12IT009,-1.341
set12IT014,-0.169
set12IT015,-0.204
set12IT016,-0.096
set12IT017,-0.007
set12IT023,0.02
set12IT024,-0.042
set12IT025,0.183
set12IT026,-0.367
set12IT027,-0.123
set12IT028,-0.143
set12IT029,-0.502
set12IT031,-0.244
set12IT032,-0.302
set12IT034,0.026
set12IT037,-0.122
set12IT038,-0.016
set12IT039,-0.52
set12IT044,0.138
set12IT046,0.059
set12IT053,0.034
set12IT054,-0.472
set12IT055,-0.316
set12IT056,-0.535
set12IT057,0.133
set12IT058,0.115
set12IT059,-0.359
set15IT054,-0.429
set15IT057,0.932
set15IT058,0.245
set15IT059,-0.017
set15IT060,0.176
set15IT061,0.201
set15IT062,0.337
set15IT063,-0.233
set15IT064,0.236
set15IT065,0.162
set15IT066,-0.355
set15IT067,0.335
set15IT068,0.092
set15IT071,0.149
set15IT072,0.228
set15IT073,-0.19
set15IT074,0.269
set15IT075,0.247
set15IT076,0.604
set15IT077,-0.368
set15IT078,-0.018
set15IT079,0.209
set15IT080,-0.224
set15IT081,0.308
set16IT004,-0.139
set16IT005,-0.116
set16IT006,-0.055
set16IT007,-0.104
set16IT008,-0.144
set16IT009,-0.103
set16IT010,-0.526
set16IT011,-0.156
set16IT012,-0.134
set16IT013,0.006
set16IT014,-0.143
set16IT015,-0.188
set27IT004,0.372
set27IT005,0.187
set27IT006,0.051
set27IT007,0.26
set27IT008,0.249
set27IT009,0.249
set27IT010,0.13
set27IT011,0.009
set27IT012,0.049
set27IT013,-0.116
set27IT014,0.21
set27IT015,0.229
set27IT016,0.361
set27IT017,0.278
set27IT018,0.29
set27IT019,0.2
set27IT020,-0.226
set27IT021,-0.08
set27IT024,0.006
set27IT025,0.059
set27IT028,2.035
set27IT029,1.996
set27IT030,-0.102
set27IT031,-0.065
set27IT032,0.366
set27IT033,0.387
set27IT034,0.084
set27IT035,0.109
set27IT036,0.346
set27IT037,0.258
set27IT038,0.318
set27IT039,0.298
set27IT040,1.541
set27IT041,1.568
set27IT042,0.428
set27IT043,0.32
set27IT044,0.065
set27IT045,0.176
set27IT046,0.166
set27IT047,0.123
set27IT048,0.35
set27IT049,0.317
set27IT050,0.354
set27IT051,0.392
set27IT052,0.218
set27IT053,0.147
set27IT054,0.046
set27IT055,-0.007
set27IT056,0.343
set27IT057,0.342
set27IT058,-0.025
set27IT059,0.096
set27IT060,0.196
set27IT061,0.179
set27IT062,0.297
set27IT063,0.074
set27IT064,0.322
set27IT065,0.29
set27IT066,-0.053
set27IT067,-0.073
set27IT068,0.016
set27IT069,-0.344
set27IT070,0.019
set27IT071,0.031
set27IT072,0.175
set27IT073,0.103
set28IT003,0.245
set28IT004,0.189
set28IT005,0.156
set28IT006,0.238
set28IT007,0.029
set28IT008,0.124
set28IT009,0.05
set28IT010,0.319
set28IT013,0.148
set28IT014,0.152
set28IT017,0.328
set28IT018,0.264
set28IT021,0.048
set28IT022,0.237
set28IT023,0.112
set28IT024,0.248
set28IT027,0.742
set28IT028,0.658
set28IT029,0.651
set28IT030,0.537
set28IT031,0.116
set28IT032,0.143
set28IT035,0.066
set28IT036,0.033
set28IT037,0.157
set28IT038,0.266
set28IT039,0.094
set28IT040,-0.076
set28IT041,0.067
set28IT042,-0.09
set28IT045,-0.114
set28IT046,-0.187
set29IT004,0.657
set29IT005,0.478
set29IT006,0.062
set29IT007,0.04
set29IT014,0.743
set29IT015,0.714
set29IT057,0.275
set29IT058,0.236
set100IT008,0.465
set100IT009,0.306
set100IT010,0.48
set100IT011,0.344
set100IT012,0.247
set100IT013,0.41
set100IT014,0.531
set100IT015,0.289
set100IT016,0.616
set100IT017,0.335
set100IT018,0.493
set100IT019,0.421
set100IT020,0.361
set100IT021,0.191
set100IT022,0.574
set100IT023,0.368
set100IT024,0.573
set100IT025,0.699
set100IT026,0.62
set100IT027,0.045
set100IT028,0.588
set100IT029,0.115
set100IT030,0.064
set100IT031,0.159
set100IT032,0.218
set100IT033,0.023
set100IT034,0.431
set100IT035,0.117
set100IT036,-0.11
set100IT037,0.206
set100IT038,0.103
set100IT039,-0.243
set100IT040,0.105
set100IT041,0.183
set100IT042,-0.054
set100IT043,0.221
set100IT044,0.23
set100IT045,0.118
set100IT046,0.425
set101IT007,0.394
set101IT008,0.307
set101IT009,0.337
set101IT013,0.405
set101IT014,0.352
set101IT015,0.303
set101IT016,0.077
set101IT017,0.159
set101IT018,0.155
set101IT019,0.51
set101IT020,0.248
set101IT021,0.278
set101IT022,0.324
set101IT023,0.442
set101IT024,0.285
set101IT025,0.436
set101IT026,0.287
set101IT027,0.59
set101IT028,0.304
set101IT029,0.139
set101IT030,0.492
set101IT031,0.541
set101IT032,0.401
set101IT033,0.457
set101IT034,0.478
set101IT035,0.354
set101IT036,0.295
set101IT037,0.378
set101IT038,0.224
set101IT039,0.094
set101IT040,0.267
set101IT041,0.119
set101IT042,0.37
set101IT043,0.283
set101IT044,0.307
set101IT045,0.213
set101IT046,0.44
set101IT047,0.367
set101IT048,0.56
