,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.13,0.5784133470105959,2.0,0.0,0.539,1.0,-0.279,,,,
1,set1__Glucose carbon source (20mM),-0.087,0.03818376618407357,2.0,2.0,-0.06,3.0,-0.114,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.31,0.10465180361560905,2.0,4.0,0.236,5.0,0.384,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.039999999999999994,0.23758787847867996,2.0,6.0,-0.208,7.0,0.128,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.299,0.40022243815158587,2.0,8.0,0.582,9.0,0.016,,,,
5,set5__D-Glucose carbon source,0.24100000000000002,0.41719300090006306,2.0,10.0,0.536,11.0,-0.054,,,,
6,set5__Levulinic Acid carbon source,-0.18449999999999997,0.27333313008122523,4.0,12.0,-0.38,13.0,-0.095,14.0,-0.425,15.0,0.162
7,set5__Vanillin carbon source,-0.2625,0.4037579720575187,2.0,16.0,-0.548,17.0,0.023,,,,
8,set5__p-Coumaric acid carbon source,-0.147,0.04808326112068523,2.0,18.0,-0.113,19.0,-0.181,,,,
9,set6__D-Glucose carbon source,-0.213,,1.0,20.0,-0.213,,,,,,
10,set6__Ferulic Acid carbon source,-0.255,,1.0,21.0,-0.255,,,,,,
11,set6__benzoic acid carbon source,0.049,,1.0,22.0,0.049,,,,,,
12,set6__Valerolactam carbon source,0.349,,1.0,23.0,0.349,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.159,,1.0,24.0,-0.159,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.193,,1.0,25.0,-0.193,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.22749999999999998,0.48436814511278503,2.0,26.0,0.57,30.0,-0.115,,,,
16,set7__Valerolactam 10 mM carbon source,-0.099,,1.0,27.0,-0.099,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.755,,1.0,28.0,0.755,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.22949999999999998,0.6583164132846757,2.0,29.0,-0.236,31.0,0.695,,,,
