,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.8198150847173983,0.685065253738752,2.0,0.0,1.3042293711913526,1.0,0.3354007982434439,,,,
1,set1__Glucose carbon source (20mM),0.9256293619223444,0.1952987634184773,2.0,2.0,1.063726441892897,3.0,0.7875322819517918,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),1.7303349916994293,0.17648568313496085,2.0,4.0,1.6055407683723582,5.0,1.8551292150265004,,,,
3,set1__Potassium Acetate Carbon Source (20mM),1.6831489498595498,0.6131644432024164,2.0,6.0,1.2495762140886475,7.0,2.116721685630452,,,,
4,set1__Potassium Acetate Carbon Source (5mM),1.1822872367249195,0.02679062205573204,2.0,8.0,1.1633434061971055,9.0,1.2012310672527335,,,,
5,set5__D-Glucose carbon source,0.8716384547385254,0.23239409685810145,2.0,10.0,1.0359658965346124,11.0,0.7073110129424386,,,,
6,set5__Levulinic Acid carbon source,1.5885549131034624,0.3045973143799944,4.0,12.0,1.9553120716631505,13.0,1.7219614800077654,14.0,1.3166949627655986,15.0,1.3602511379773354
7,set5__Vanillin carbon source,1.675519456422851,0.1114949299613346,2.0,16.0,1.5966806353792722,17.0,1.75435827746643,,,,
8,set5__p-Coumaric acid carbon source,1.057901531003207,0.5907618498276932,2.0,18.0,0.6401698209237362,19.0,1.4756332410826776,,,,
9,set6__D-Glucose carbon source,0.0730974256291689,,1.0,20.0,0.0730974256291689,,,,,,
10,set6__Ferulic Acid carbon source,0.1928634936833231,,1.0,21.0,0.1928634936833231,,,,,,
11,set6__benzoic acid carbon source,-0.4676106609305966,,1.0,22.0,-0.4676106609305966,,,,,,
12,set6__Valerolactam carbon source,-4.889635412068199,,1.0,23.0,-4.889635412068199,,,,,,
13,set6__D-Glucuronic Acid carbon source,-1.3027306196770037,,1.0,24.0,-1.3027306196770037,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-4.568662902132417,,1.0,25.0,-4.568662902132417,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-14.23846514131753,0.553867928269159,2.0,26.0,-13.846821373356663,30.0,-14.630108909278396,,,,
16,set7__Valerolactam 10 mM carbon source,-15.851787183311975,,1.0,27.0,-15.851787183311975,,,,,,
17,set7__L-Lysine 10 mM carbon source,-3.572049914795798,,1.0,28.0,-3.572049914795798,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.5450942475494727,1.381347262284073,2.0,29.0,-1.5218542638840131,31.0,0.4316657687850679,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.358161662233426,,1.0,32.0,0.358161662233426,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,1.3401139050957418,,1.0,33.0,1.3401139050957418,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.733339945294022,,1.0,34.0,0.733339945294022,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.646346079353467,0.19592865058421605,2.0,35.0,0.7848885568102958,47.0,0.5078036018966382,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.9218939962217036,0.6859061463325026,2.0,36.0,1.4069028835509485,49.0,0.4368851088924587,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,1.6459422796930756,,1.0,37.0,1.6459422796930756,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.154344617342527,,1.0,38.0,-0.154344617342527,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.0125827500159155,,1.0,39.0,0.0125827500159155,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.2273298605947499,,1.0,40.0,0.2273298605947499,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.5622132127618547,,1.0,41.0,0.5622132127618547,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",1.2203548421247503,,1.0,42.0,1.2203548421247503,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.333769717277683,,1.0,43.0,0.333769717277683,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.136520011562802,,1.0,44.0,0.136520011562802,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.0758704450171517,,1.0,45.0,-0.0758704450171517,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.1518894271052782,,1.0,46.0,0.1518894271052782,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.403979028360125,,1.0,48.0,1.403979028360125,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.8450433270901675,,1.0,50.0,0.8450433270901675,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.9415253557520082,,1.0,51.0,-0.9415253557520082,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.2632255471583818,,1.0,52.0,-0.2632255471583818,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.8939660796140062,,1.0,53.0,-0.8939660796140062,,,,,,
39,set10__L-Arginine carbon source,-0.7580457415640409,,1.0,54.0,-0.7580457415640409,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.6942845984940051,,1.0,55.0,0.6942845984940051,,,,,,
41,set10__L-Histidine carbon source,0.4592960831615615,,1.0,56.0,0.4592960831615615,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.148971761343071,,1.0,57.0,-0.148971761343071,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.0507152632996969,,1.0,58.0,-0.0507152632996969,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.2876783785166718,,1.0,59.0,-0.2876783785166718,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.190631552821168,,1.0,60.0,0.190631552821168,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.1058611460437906,,1.0,61.0,-0.1058611460437906,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.0143480114972818,,1.0,62.0,0.0143480114972818,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.2466646051550375,,1.0,63.0,-0.2466646051550375,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.3082208289409697,,1.0,64.0,0.3082208289409697,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.6482895143081603,,1.0,65.0,0.6482895143081603,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.0532115461262672,,1.0,66.0,0.0532115461262672,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.2283616009254484,,1.0,67.0,-0.2283616009254484,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.3441621272480399,,1.0,68.0,0.3441621272480399,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.5905373648486065,,1.0,69.0,-0.5905373648486065,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.1691294902918718,,1.0,70.0,-0.1691294902918718,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.0113618861121719,,1.0,71.0,0.0113618861121719,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.6525236933656832,,1.0,72.0,-0.6525236933656832,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.0253557363579614,,1.0,73.0,-0.0253557363579614,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.0921563785824668,,1.0,74.0,-0.0921563785824668,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.3010516700377974,,1.0,75.0,-0.3010516700377974,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.1301522137518547,,1.0,76.0,0.1301522137518547,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.6256409815642521,,1.0,77.0,0.6256409815642521,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,1.3767630317393096,,1.0,78.0,1.3767630317393096,,,,,,
64,set10__Sodium butyrate carbon source,0.586680508580219,,1.0,79.0,0.586680508580219,,,,,,
65,set12__Vanillin carbon source,1.3324107816262167,0.835470579300279,2.0,80.0,1.9231776937312972,97.0,0.7416438695211363,,,,
66,"set12__1,2-Propanediol carbon source",-0.1469311464223056,0.23675825118369248,2.0,81.0,-0.3143445113361625,98.0,0.0204822184915513,,,,
67,set12__Sodium propionate carbon source,0.6353063574372397,0.3659517325301402,2.0,82.0,0.3765394057782119,99.0,0.8940733090962675,,,,
68,set12__2-methyl-1-butanol carbon source,0.3978170496409835,0.2657419314289418,2.0,83.0,0.2099091278819682,100.0,0.5857249713999988,,,,
69,"set12__1,5-Pentanediol carbon source",-1.0463241703542354,0.060192315524248356,2.0,84.0,-1.0037617758717192,101.0,-1.0888865648367518,,,,
70,"set12__1,4-Butanediol carbon source",1.0691144910077242,0.2663939198637155,2.0,85.0,0.8807455438052252,102.0,1.2574834382102231,,,,
71,set12__Vanillic Acid carbon source,0.36049434294149013,0.41253001455541916,2.0,86.0,0.0687915722063681,103.0,0.6521971136766122,,,,
72,set12__Protocatechuic Acid carbon source,0.3755310484847125,0.04717239738706948,2.0,87.0,0.4088869705619359,89.0,0.3421751264074891,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,1.0461234184350183,0.0035190762736898337,2.0,88.0,1.0436350557383796,104.0,1.048611781131657,,,,
74,set12__L-Lysine carbon source,-3.913204483552602,0.24574812427027556,2.0,90.0,-3.739434318417216,105.0,-4.086974648687988,,,,
75,set12__p-Coumaric acid carbon source,0.37284700829384365,0.2629611342367378,2.0,91.0,0.1869054070865403,106.0,0.558788609501147,,,,
76,set12__benzoic acid carbon source,0.3246512863593345,0.9325297656204583,2.0,92.0,0.9840494072878624,107.0,-0.3347468345691934,,,,
