,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.11699999999999999,0.13010764773832473,2.0,0.0,-0.209,1.0,-0.025,,,,
1,set1__Glucose carbon source (20mM),-0.1335,0.11950104602052652,2.0,2.0,-0.218,3.0,-0.049,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.523,0.16546298679765212,2.0,4.0,-0.406,5.0,-0.64,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.5005,0.1449568901432422,2.0,6.0,0.398,7.0,0.603,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.186,0.036769552621700466,2.0,8.0,0.16,9.0,0.212,,,,
5,set5__D-Glucose carbon source,-0.163,0.07495331880577404,2.0,10.0,-0.216,11.0,-0.11,,,,
6,set5__Levulinic Acid carbon source,-0.1505,0.3428026643225905,4.0,12.0,-0.517,13.0,-0.35,14.0,0.037,15.0,0.228
7,set5__Vanillin carbon source,-1.1179999999999999,0.09192388155425125,2.0,16.0,-1.053,17.0,-1.183,,,,
8,set5__p-Coumaric acid carbon source,-0.19,0.3012274887854693,2.0,18.0,0.023,19.0,-0.403,,,,
9,set6__D-Glucose carbon source,0.078,,1.0,20.0,0.078,,,,,,
10,set6__Ferulic Acid carbon source,-0.721,,1.0,21.0,-0.721,,,,,,
11,set6__benzoic acid carbon source,-0.12,,1.0,22.0,-0.12,,,,,,
12,set6__Valerolactam carbon source,0.007,,1.0,23.0,0.007,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.227,,1.0,24.0,-0.227,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.27,,1.0,25.0,0.27,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.10849999999999999,0.2651650429449553,2.0,26.0,0.296,30.0,-0.079,,,,
16,set7__Valerolactam 10 mM carbon source,0.543,,1.0,27.0,0.543,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.254,,1.0,28.0,-1.254,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.6875,0.16899852070358493,2.0,29.0,-0.807,31.0,-0.568,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.193,,1.0,32.0,0.193,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.405,,1.0,33.0,-0.405,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.335,,1.0,34.0,0.335,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.506,0.4751757569573599,2.0,35.0,-0.17,47.0,-0.842,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.817,0.09899494936611666,2.0,36.0,-0.747,49.0,-0.887,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.235,,1.0,37.0,-0.235,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.104,,1.0,38.0,0.104,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.201,,1.0,39.0,0.201,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.022,,1.0,40.0,-0.022,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.037,,1.0,41.0,-0.037,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.008,,1.0,42.0,0.008,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.411,,1.0,43.0,0.411,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.175,,1.0,44.0,-0.175,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.065,,1.0,45.0,0.065,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.453,,1.0,46.0,-0.453,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-1.121,,1.0,48.0,-1.121,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.78,,1.0,50.0,-0.78,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.097,,1.0,51.0,-0.097,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.021,,1.0,52.0,-0.021,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.381,,1.0,53.0,0.381,,,,,,
39,set10__L-Arginine carbon source,-0.555,,1.0,54.0,-0.555,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.328,,1.0,55.0,-0.328,,,,,,
41,set10__L-Histidine carbon source,0.149,,1.0,56.0,0.149,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.177,,1.0,57.0,-0.177,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.441,,1.0,58.0,-0.441,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.169,,1.0,59.0,-0.169,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.127,,1.0,60.0,-0.127,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.247,,1.0,61.0,-0.247,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.031,,1.0,62.0,0.031,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.095,,1.0,63.0,-0.095,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.232,,1.0,64.0,-0.232,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.321,,1.0,65.0,-0.321,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.006,,1.0,66.0,-0.006,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.101,,1.0,67.0,-0.101,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.19,,1.0,68.0,-0.19,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.148,,1.0,69.0,-0.148,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.282,,1.0,70.0,-0.282,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.162,,1.0,71.0,-0.162,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.232,,1.0,72.0,-0.232,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.209,,1.0,73.0,-0.209,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.548,,1.0,74.0,-0.548,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.013,,1.0,75.0,-0.013,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.296,,1.0,76.0,-0.296,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.07,,1.0,77.0,-0.07,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.243,,1.0,78.0,0.243,,,,,,
64,set10__Sodium butyrate carbon source,-0.959,,1.0,79.0,-0.959,,,,,,
65,set12__Vanillin carbon source,-0.9119999999999999,0.32809754647055794,2.0,80.0,-0.68,97.0,-1.144,,,,
66,"set12__1,2-Propanediol carbon source",-0.316,0.02262741699796954,2.0,81.0,-0.3,98.0,-0.332,,,,
67,set12__Sodium propionate carbon source,-0.11299999999999999,0.12869343417595164,2.0,82.0,-0.204,99.0,-0.022,,,,
68,set12__2-methyl-1-butanol carbon source,-0.332,0.09192388155425119,2.0,83.0,-0.267,100.0,-0.397,,,,
69,"set12__1,5-Pentanediol carbon source",-0.2165,0.19304015126392748,2.0,84.0,-0.08,101.0,-0.353,,,,
70,"set12__1,4-Butanediol carbon source",0.297,0.24465894629054544,2.0,85.0,0.47,102.0,0.124,,,,
71,set12__Vanillic Acid carbon source,-1.096,0.2588010819142763,2.0,86.0,-1.279,103.0,-0.913,,,,
72,set12__Protocatechuic Acid carbon source,-0.38,0.16970562748477142,2.0,87.0,-0.5,89.0,-0.26,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-0.353,0.08485281374238571,2.0,88.0,-0.413,104.0,-0.293,,,,
74,set12__L-Lysine carbon source,-0.36,0.005656854249492385,2.0,90.0,-0.356,105.0,-0.364,,,,
75,set12__p-Coumaric acid carbon source,-0.363,0.059396969619670004,2.0,91.0,-0.321,106.0,-0.405,,,,
76,set12__benzoic acid carbon source,-0.46499999999999997,0.04949747468305833,2.0,92.0,-0.43,107.0,-0.5,,,,
77,set12__Ferulic Acid carbon source,-0.849,0.06505382386916235,2.0,93.0,-0.895,108.0,-0.803,,,,
78,set12__D-Glucose carbon source,-0.1015,0.051618795026617974,2.0,94.0,-0.065,109.0,-0.138,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.151,0.07636753236814713,2.0,95.0,-0.097,110.0,-0.205,,,,
80,set12__Phenylacetic acid carbon source,0.0755,0.16334166645409248,2.0,96.0,0.191,111.0,-0.04,,,,
81,set15__Butyl stearate carbon source,-0.45349999999999996,0.350017856687341,2.0,112.0,-0.206,124.0,-0.701,,,,
82,set15__Hexanoic acid carbon source,0.7145,0.5494219689819474,2.0,113.0,1.103,125.0,0.326,,,,
83,set15__Decanoic acid carbon source,-0.25,0.06646803743153545,2.0,114.0,-0.297,126.0,-0.203,,,,
84,set15__Lauric acid carbon source,0.14250000000000002,0.05868986283848344,2.0,115.0,0.184,127.0,0.101,,,,
85,set15__Valeric acid carbon source,0.23850000000000002,0.42214274836836885,2.0,116.0,-0.06,128.0,0.537,,,,
86,set15__Octanoic acid carbon source,0.234,0.38890872965260115,2.0,117.0,0.509,129.0,-0.041,,,,
87,set15__Nonanoic acid carbon source,-0.3,0.10465180361560904,2.0,118.0,-0.374,130.0,-0.226,,,,
88,set15__Tween 20 carbon source,-0.0030000000000000027,0.13152186130069785,2.0,119.0,0.09,131.0,-0.096,,,,
89,set15__Myristic acid carbon source,-0.3905,0.16758430714121175,2.0,120.0,-0.509,132.0,-0.272,,,,
90,set15__Sodium butyrate carbon source,-0.526,0.4949747468305833,2.0,121.0,-0.176,133.0,-0.876,,,,
91,set15__Oleic acid carbon source,-0.23299999999999998,0.35921024484276615,2.0,122.0,0.021,134.0,-0.487,,,,
92,set15__Heptanoic acid carbon source,-0.0765,0.16334166645409248,2.0,123.0,-0.192,135.0,0.039,,,,
93,set16__Butanol carbon source,-0.38549999999999995,0.2595081886954629,2.0,136.0,-0.569,137.0,-0.202,,,,
94,"set16__1,3-Butandiol carbon source",-0.23450000000000001,0.23546655813512035,2.0,138.0,-0.401,139.0,-0.068,,,,
95,set16__3-methyl-3-butenol carbon source,-0.217,0.0028284271247461927,2.0,140.0,-0.215,141.0,-0.219,,,,
96,set16__3-methyl-1-butanol carbon source,-0.9475,0.20576807332528527,2.0,142.0,-0.802,143.0,-1.093,,,,
97,set16__1-Pentanol carbon source,-0.1145,0.03040559159102155,2.0,144.0,-0.093,145.0,-0.136,,,,
98,set16__Ethanol carbon source,-0.10200000000000001,0.2319310242291876,2.0,146.0,0.062,147.0,-0.266,,,,
99,set27__Ammonium chloride nitrogen source,-0.053000000000000005,0.06788225099390857,2.0,148.0,-0.005,149.0,-0.101,,,,
100,set27__6-aminocaproic acid nitrogen source,-0.0385,0.0148492424049175,2.0,150.0,-0.049,151.0,-0.028,,,,
101,set27__Urea nitrogen source,-0.2205,0.04737615433949869,2.0,152.0,-0.254,153.0,-0.187,,,,
102,set27__Sodium nitrite nitrogen source,-0.7185,0.06151828996322961,2.0,154.0,-0.675,155.0,-0.762,,,,
103,set27__Valerolactam nitrogen source,-0.4755,0.17748380207782344,2.0,156.0,-0.35,157.0,-0.601,,,,
104,set27__4-aminobutyric acid nitrogen source,-0.0155,0.08838834764831845,2.0,158.0,0.047,159.0,-0.078,,,,
105,set27__Sodium nitrate nitrogen source,-0.223,0.1400071426749364,2.0,160.0,-0.124,161.0,-0.322,,,,
106,set27__5-Aminovaleric acid nitrogen source,-0.434,0.10323759005323595,2.0,162.0,-0.507,163.0,-0.361,,,,
107,set27__Caprolactam nitrogen source,-0.3295,0.1887975105768082,2.0,164.0,-0.463,165.0,-0.196,,,,
108,set27__Hydantoin nitrogen source,-0.0635,0.08980256121069154,2.0,166.0,-0.127,167.0,0.0,,,,
109,set27__DL-2-Aminobutyric acid nitrogen source,0.3355,0.13505739520663057,2.0,168.0,0.431,169.0,0.24,,,,
110,set27__3-aminobutyric acid nitrogen source,-0.262,0.009899494936611674,2.0,170.0,-0.255,171.0,-0.269,,,,
111,set27__D-Lysine nitrogen source,-0.27349999999999997,0.026162950903902242,2.0,172.0,-0.292,173.0,-0.255,,,,
112,set27__D-Alanine nitrogen source,-0.40149999999999997,0.07141778489984132,2.0,174.0,-0.351,175.0,-0.452,,,,
113,set27__L-Arginine nitrogen source,-0.1185,0.010606601717798213,2.0,176.0,-0.111,177.0,-0.126,,,,
114,set27__L-Aspartate nitrogen source,0.1735,0.06717514421272201,2.0,178.0,0.221,179.0,0.126,,,,
115,set27__Beta-alanine nitrogen source,0.574,0.01131370849898477,2.0,180.0,0.566,181.0,0.582,,,,
116,set27__L-Ornithine nitrogen source,-0.39949999999999997,0.2778929650063131,2.0,182.0,-0.596,183.0,-0.203,,,,
117,set27__L-Glutamine nitrogen source,-0.1305,0.055861435713737265,2.0,184.0,-0.091,185.0,-0.17,,,,
118,set27__L-Alanine nitrogen source,-0.17350000000000002,0.08131727983645297,2.0,186.0,-0.116,187.0,-0.231,,,,
119,set27__L-Cysteine nitrogen source,0.244,0.05656854249492379,2.0,188.0,0.284,189.0,0.204,,,,
120,set27__L-Lysine nitrogen source,-0.44400000000000006,0.15980613254815976,2.0,190.0,-0.557,191.0,-0.331,,,,
121,set27__L-Asparagine nitrogen source,0.015,0.0862670273047588,2.0,192.0,-0.046,193.0,0.076,,,,
122,set27__L-Proline nitrogen source,-0.2885,0.10960155108391487,2.0,194.0,-0.366,195.0,-0.211,,,,
123,set27__Glycine nitrogen source,0.034,0.13859292911256332,2.0,196.0,-0.064,197.0,0.132,,,,
124,set27__L-Methionine nitrogen source,-0.4515,0.0035355339059327407,2.0,198.0,-0.449,199.0,-0.454,,,,
125,set27__L-Valine nitrogen source,0.0215,0.012020815280171307,2.0,200.0,0.03,201.0,0.013,,,,
126,set27__L-Histidine nitrogen source,-0.0465,0.14354267658086914,2.0,202.0,-0.148,203.0,0.055,,,,
127,set27__L-Phenylalanine nitrogen source,-0.46099999999999997,0.21213203435596426,2.0,204.0,-0.311,205.0,-0.611,,,,
128,set27__L-Isoleucine nitrogen source,-0.445,0.004242640687119289,2.0,206.0,-0.448,207.0,-0.442,,,,
129,set27__L-Leucine nitrogen source,-0.2535,0.37264527368531053,2.0,208.0,-0.517,209.0,0.01,,,,
130,set27__L-Threonine nitrogen source,-0.226,0.05515432893255071,2.0,210.0,-0.187,211.0,-0.265,,,,
131,set27__L-Serine nitrogen source,-0.0945,0.19728279195104678,2.0,212.0,-0.234,213.0,0.045,,,,
132,set28__Ethanolamine nitrogen source,-0.066,0.17960512242138307,2.0,214.0,-0.193,215.0,0.061,,,,
133,set28__Choline chloride nitrogen source,-0.0115,0.06576093065034892,2.0,216.0,0.035,217.0,-0.058,,,,
134,set28__Carnitine Hydrochloride nitrogen source,0.2495,0.12232947314527273,2.0,218.0,0.336,219.0,0.163,,,,
135,set28__Betaine nitrogen source,0.07350000000000001,0.25667976157071676,2.0,220.0,0.255,221.0,-0.108,,,,
136,set28__Nicotinic Acid nitrogen source,-0.2045,0.3132483040656405,2.0,222.0,0.017,223.0,-0.426,,,,
137,set28__Butyrolactam nitrogen source,0.031,0.0014142135623730963,2.0,224.0,0.032,225.0,0.03,,,,
138,set28__Cytosine nitrogen source,-0.0645,0.14212846301849608,2.0,226.0,0.036,227.0,-0.165,,,,
139,set28__4-Guanidinobutyric acid nitrogen source,-0.14550000000000002,0.11667261889578034,2.0,228.0,-0.063,229.0,-0.228,,,,
140,set28__spermidine nitrogen source,0.4135,0.08273149339882606,2.0,230.0,0.472,231.0,0.355,,,,
141,"set28__1,6-Hexanediamine nitrogen source",-0.07200000000000001,0.0579827560572969,2.0,232.0,-0.031,233.0,-0.113,,,,
142,set28__Cadaverine nitrogen source,-0.024,0.021213203435596427,2.0,234.0,-0.009,235.0,-0.039,,,,
143,set28__Uracil nitrogen source,-0.15050000000000002,0.0742462120245875,2.0,236.0,-0.203,237.0,-0.098,,,,
144,set28__Adenine hydrochloride hydrate nitrogen source,-0.091,0.0579827560572969,2.0,238.0,-0.132,239.0,-0.05,,,,
145,set28__L-Pipecolic Acid nitrogen source,0.008499999999999994,0.10960155108391487,2.0,240.0,-0.069,241.0,0.086,,,,
146,set28__L-pyroglutamic acid nitrogen source,-0.3155,0.1873832970144351,2.0,242.0,-0.448,243.0,-0.183,,,,
147,set28__L-Glutamic acid monopotassium salt monohydrate nitrogen source,-0.005500000000000001,0.07141778489984131,2.0,244.0,0.045,245.0,-0.056,,,,
148,set29__Propandiamine nitrogen source,-0.509,0.21637467504308358,2.0,246.0,-0.356,247.0,-0.662,,,,
