,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.172,0.06222539674441618,2.0,0.0,-0.216,1.0,-0.128,,,,
1,set1__Glucose carbon source (20mM),-0.009999999999999995,0.2093036072312181,2.0,2.0,0.138,3.0,-0.158,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.0465,0.09545941546018392,2.0,4.0,-0.021,5.0,0.114,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.247,0.19091883092036785,2.0,6.0,-0.112,7.0,-0.382,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.1505,0.03889087296526011,2.0,8.0,-0.178,9.0,-0.123,,,,
5,set5__D-Glucose carbon source,-0.049,0.03394112549695428,2.0,10.0,-0.073,11.0,-0.025,,,,
6,set5__Levulinic Acid carbon source,-0.17425000000000002,0.2204909295186539,4.0,12.0,-0.5,13.0,-0.119,14.0,-0.046,15.0,-0.032
7,set5__Vanillin carbon source,-0.07100000000000001,0.004242640687119279,2.0,16.0,-0.068,17.0,-0.074,,,,
8,set5__p-Coumaric acid carbon source,-0.1375,0.10253048327204937,2.0,18.0,-0.21,19.0,-0.065,,,,
9,set6__D-Glucose carbon source,0.102,,1.0,20.0,0.102,,,,,,
10,set6__Ferulic Acid carbon source,0.025,,1.0,21.0,0.025,,,,,,
11,set6__benzoic acid carbon source,-0.022,,1.0,22.0,-0.022,,,,,,
12,set6__Valerolactam carbon source,0.102,,1.0,23.0,0.102,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.015,,1.0,24.0,-0.015,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.135,,1.0,25.0,-0.135,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.11250000000000002,0.31890515831513294,2.0,26.0,0.338,30.0,-0.113,,,,
16,set7__Valerolactam 10 mM carbon source,-0.048,,1.0,27.0,-0.048,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.016,,1.0,28.0,-0.016,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.0495,0.06576093065034892,2.0,29.0,0.003,31.0,0.096,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.005,,1.0,32.0,0.005,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.19,,1.0,33.0,0.19,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.093,,1.0,34.0,-0.093,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.07400000000000001,0.18243354954612925,2.0,35.0,-0.203,47.0,0.055,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1045,0.0997020561473032,2.0,36.0,-0.175,49.0,-0.034,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.235,,1.0,37.0,0.235,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.13,,1.0,38.0,-0.13,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.021,,1.0,39.0,0.021,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.105,,1.0,40.0,0.105,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.014,,1.0,41.0,0.014,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.094,,1.0,42.0,0.094,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.091,,1.0,43.0,-0.091,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.011,,1.0,44.0,-0.011,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.012,,1.0,45.0,0.012,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.101,,1.0,46.0,-0.101,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.041,,1.0,48.0,-0.041,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.018,,1.0,50.0,-0.018,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.202,,1.0,51.0,-0.202,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.069,,1.0,52.0,-0.069,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.007,,1.0,53.0,-0.007,,,,,,
39,set10__L-Arginine carbon source,0.113,,1.0,54.0,0.113,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.153,,1.0,55.0,0.153,,,,,,
41,set10__L-Histidine carbon source,0.191,,1.0,56.0,0.191,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.177,,1.0,57.0,0.177,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.095,,1.0,58.0,0.095,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.349,,1.0,59.0,0.349,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.057,,1.0,60.0,0.057,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.017,,1.0,61.0,-0.017,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.197,,1.0,62.0,0.197,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.157,,1.0,63.0,0.157,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.193,,1.0,64.0,0.193,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.284,,1.0,65.0,0.284,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.083,,1.0,66.0,0.083,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.0,,1.0,67.0,0.0,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.115,,1.0,68.0,0.115,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.359,,1.0,69.0,0.359,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.08,,1.0,70.0,0.08,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.059,,1.0,71.0,0.059,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.429,,1.0,72.0,0.429,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.015,,1.0,73.0,0.015,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.282,,1.0,74.0,0.282,,,,,,
