,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.312,0.23758787847867996,2.0,0.0,-0.144,1.0,-0.48,,,,
1,set1__Glucose carbon source (20mM),0.07050000000000001,0.13930003589374987,2.0,2.0,-0.028,3.0,0.169,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.1205,0.012020815280171309,2.0,4.0,-0.112,5.0,-0.129,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.194,0.11172287142747453,2.0,6.0,-0.273,7.0,-0.115,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.0815,0.3174909447527598,2.0,8.0,-0.306,9.0,0.143,,,,
5,set5__D-Glucose carbon source,0.1325,0.13505739520663057,2.0,10.0,0.037,11.0,0.228,,,,
6,set5__Levulinic Acid carbon source,0.07275,0.11070493816146294,4.0,12.0,0.146,13.0,0.056,14.0,-0.077,15.0,0.166
7,set5__Vanillin carbon source,-0.1305,0.027577164466275346,2.0,16.0,-0.15,17.0,-0.111,,,,
8,set5__p-Coumaric acid carbon source,-0.0645,0.11667261889578034,2.0,18.0,-0.147,19.0,0.018,,,,
9,set6__D-Glucose carbon source,-0.084,,1.0,20.0,-0.084,,,,,,
10,set6__Ferulic Acid carbon source,-0.093,,1.0,21.0,-0.093,,,,,,
11,set6__benzoic acid carbon source,-0.162,,1.0,22.0,-0.162,,,,,,
12,set6__Valerolactam carbon source,-0.171,,1.0,23.0,-0.171,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.045,,1.0,24.0,-0.045,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.054,,1.0,25.0,-0.054,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.207,0.1951614716074871,2.0,26.0,-0.345,30.0,-0.069,,,,
16,set7__Valerolactam 10 mM carbon source,-0.376,,1.0,27.0,-0.376,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.063,,1.0,28.0,-0.063,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.024999999999999994,0.2220315292925759,2.0,29.0,0.182,31.0,-0.132,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.158,,1.0,32.0,-0.158,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.254,,1.0,33.0,0.254,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.118,,1.0,34.0,0.118,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.101,0.048083261120685235,2.0,35.0,0.067,47.0,0.135,,,,
