,PP_0775
set1IT078,-0.483
set1IT079,0.348
set1IT080,-0.339
set1IT081,0.067
set1IT082,0.678
set1IT083,0.14
set1IT084,0.084
set1IT085,0.835
set1IT086,0.271
set1IT087,-0.125
set5IT075,-0.78
set5IT076,-0.726
set5IT081,-0.579
set5IT082,-0.428
set5IT083,-0.207
set5IT084,0.244
set5IT085,-0.076
set5IT086,-0.119
set5IT087,0.168
set5IT088,0.265
set6IT057,-0.215
set6IT059,0.004
set6IT061,-0.184
set6IT064,-0.316
set6IT065,0.464
set7IT042,-0.175
set7IT044,0.052
set7IT045,-0.301
set7IT055,0.353
set7IT056,-1.134
set7IT057,0.266
set7IT062,-0.639
set8IT058,-0.466
set8IT059,-0.007
set8IT060,0.147
set8IT062,-0.743
set8IT064,0.412
set8IT070,1.0
set8IT073,1.707
set8IT080,-1.049
set8IT081,-0.391
set8IT082,0.351
set8IT084,-0.069
set8IT085,-0.333
set8IT089,0.117
set8IT090,-0.032
set8IT092,-0.04
set8IT093,0.781
set8IT094,-0.581
set8IT095,0.831
set8IT096,0.019
set9IT020,0.294
set9IT022,-0.631
set9IT025,1.279
set10IT006,-0.125
set10IT008,-0.337
set10IT010,0.339
set10IT017,-0.278
set10IT018,0.198
set10IT019,-0.357
set10IT020,-0.405
set10IT021,0.656
set10IT022,0.427
set10IT023,-0.066
set10IT024,0.296
set10IT025,-0.231
set10IT026,-0.051
set10IT027,-0.299
set10IT028,0.469
set10IT029,-0.489
set10IT031,-0.317
set10IT032,-0.569
set10IT033,-1.015
set10IT034,-0.606
set10IT035,0.289
set10IT036,-0.188
set10IT037,0.43
set10IT043,0.078
set10IT044,0.445
set10IT053,0.03
set12IT001,-0.755
set12IT002,-0.32
set12IT004,0.084
set12IT007,0.02
set12IT008,-0.322
set12IT009,-1.47
set12IT014,-0.159
set12IT015,-0.051
set12IT016,0.126
set12IT017,0.084
set12IT023,-0.23
set12IT024,0.456
set12IT025,0.157
set12IT026,-0.036
set12IT027,-0.092
set12IT028,0.136
set12IT029,0.384
set12IT031,-0.581
set12IT032,0.355
set12IT034,0.441
set12IT037,-0.69
set12IT038,-0.573
set12IT039,-0.819
set12IT044,-0.251
set12IT046,-0.081
set12IT053,-0.002
set12IT054,-1.216
set12IT055,-0.137
set12IT056,0.316
set12IT057,-0.089
