,PP_2889
set1IT078,0.874
set1IT079,0.646
set1IT080,0.753
set1IT081,0.735
set1IT082,1.166
set1IT083,1.926
set1IT084,1.386
set1IT085,1.352
set1IT086,1.212
set1IT087,1.244
set5IT075,0.496
set5IT076,0.73
set5IT081,0.046
set5IT082,0.239
set5IT083,0.623
set5IT084,0.403
set5IT085,-0.883
set5IT086,-0.209
set5IT087,0.828
set5IT088,0.653
set6IT057,0.625
set6IT059,0.761
set6IT061,-0.163
set6IT064,0.051
set6IT065,0.278
set7IT042,1.171
set7IT044,1.722
set7IT045,0.763
set7IT055,-1.088
set7IT056,0.225
set7IT057,1.451
set7IT062,-0.005
set8IT058,0.699
set8IT059,0.528
set8IT060,0.641
set8IT062,0.352
set8IT064,0.362
set8IT070,-0.593
set8IT073,0.447
set8IT080,0.141
set8IT081,0.099
set8IT082,1.365
set8IT084,0.167
set8IT085,0.456
set8IT089,0.183
set8IT090,1.052
set8IT092,3.459
set8IT093,3.906
set8IT094,3.494
set8IT095,3.99
set8IT096,3.258
set9IT020,1.162
set9IT022,0.901
set9IT025,2.108
set10IT006,1.266
set10IT008,1.478
set10IT010,-0.085
set10IT017,0.292
set10IT018,0.028
set10IT019,0.129
set10IT020,0.24
set10IT021,-0.251
set10IT022,-0.19
set10IT023,0.01
set10IT024,0.143
set10IT025,-0.189
set10IT026,0.274
set10IT027,-0.4
set10IT028,0.35
set10IT029,0.153
set10IT031,-0.031
set10IT032,-0.177
set10IT033,-0.156
set10IT034,0.329
set10IT035,0.041
set10IT036,0.02
set10IT037,0.379
set10IT043,0.056
set10IT044,0.207
set10IT053,3.502
set12IT001,0.544
set12IT002,0.35
set12IT004,1.332
set12IT007,0.614
set12IT008,1.065
set12IT009,-1.106
set12IT014,0.509
set12IT015,0.922
set12IT016,0.404
set12IT017,1.367
set12IT023,-0.349
set12IT024,0.303
set12IT025,0.874
set12IT026,1.007
set12IT027,0.688
set12IT028,0.889
set12IT029,1.628
set12IT031,0.176
set12IT032,0.237
set12IT034,1.603
set12IT037,0.383
set12IT038,1.406
set12IT039,-0.56
set12IT044,0.848
set12IT046,0.344
set12IT053,-0.326
set12IT054,0.396
set12IT055,1.082
set12IT056,0.876
set12IT057,0.594
set12IT058,0.886
set12IT059,1.532
set15IT054,-0.113
set15IT057,2.651
set15IT058,1.727
set15IT059,1.255
set15IT060,1.152
set15IT061,1.0
set15IT062,1.276
set15IT063,1.812
set15IT064,2.123
set15IT065,2.11
set15IT066,-0.098
set15IT067,0.972
set15IT068,-0.851
set15IT071,1.419
set15IT072,1.64
set15IT073,1.063
set15IT074,1.073
set15IT075,1.105
set15IT076,1.291
set15IT077,1.929
set15IT078,1.479
set15IT079,1.879
set15IT080,0.08
set15IT081,0.981
set16IT004,0.562
set16IT005,0.273
set16IT006,0.527
set16IT007,0.136
set16IT008,0.176
set16IT009,0.241
set16IT010,0.626
set16IT011,-0.193
set16IT012,1.61
set16IT013,1.277
set16IT014,0.443
set16IT015,0.466
set27IT004,0.751
set27IT005,0.785
set27IT006,2.682
set27IT007,2.603
set27IT008,0.877
set27IT009,0.874
set27IT010,2.174
set27IT011,2.326
set27IT012,0.62
set27IT013,0.547
set27IT014,0.725
set27IT015,0.627
set27IT016,1.263
set27IT017,1.256
set27IT018,1.502
set27IT019,1.426
set27IT020,2.097
set27IT021,2.272
set27IT024,1.788
set27IT025,1.048
set27IT028,2.582
set27IT029,2.491
set27IT030,2.553
set27IT031,2.861
set27IT032,0.443
set27IT033,0.655
set27IT034,0.999
set27IT035,0.993
set27IT036,0.423
set27IT037,0.402
set27IT038,0.797
set27IT039,0.696
set27IT040,0.232
set27IT041,0.138
set27IT042,1.028
set27IT043,0.986
set27IT044,0.726
set27IT045,0.616
set27IT046,0.667
set27IT047,0.784
set27IT048,0.533
set27IT049,0.762
set27IT050,0.229
set27IT051,0.036
set27IT052,0.351
set27IT053,0.602
set27IT054,0.484
set27IT055,0.505
set27IT056,1.274
set27IT057,1.208
set27IT058,3.048
set27IT059,2.964
set27IT060,0.739
set27IT061,1.005
set27IT062,0.639
set27IT063,0.686
set27IT064,1.297
set27IT065,1.372
set27IT066,1.224
set27IT067,1.44
set27IT068,4.92
set27IT069,6.058
set27IT070,1.863
set27IT071,1.916
set27IT072,0.842
set27IT073,0.655
set28IT003,0.946
set28IT004,1.217
set28IT005,0.563
set28IT006,0.605
set28IT007,1.392
set28IT008,1.661
set28IT009,0.387
set28IT010,0.156
set28IT013,0.431
set28IT014,0.441
set28IT017,1.511
set28IT018,1.532
set28IT021,0.792
set28IT022,0.997
set28IT023,0.992
set28IT024,0.99
set28IT027,-0.21
set28IT028,-0.449
set28IT029,1.175
set28IT030,1.07
set28IT031,1.092
set28IT032,1.021
set28IT035,1.493
set28IT036,1.573
set28IT037,0.852
set28IT038,0.682
set28IT039,0.719
set28IT040,0.767
set28IT041,0.443
set28IT042,0.42
set28IT045,0.829
set28IT046,0.796
set29IT004,-1.779
set29IT005,-1.117
set29IT006,0.64
set29IT007,0.594
set29IT014,1.193
set29IT015,1.279
set29IT057,0.676
set29IT058,0.727
set100IT008,0.668
set100IT009,0.385
set100IT010,0.44
set100IT011,0.317
set100IT012,0.048
set100IT013,-0.005
set100IT014,0.586
set100IT015,0.322
set100IT016,0.574
set100IT017,-0.786
set100IT018,-0.909
set100IT019,-0.707
set100IT020,0.103
set100IT021,0.023
set100IT022,0.132
set100IT023,0.209
set100IT024,0.236
set100IT025,-0.034
set100IT026,0.649
set100IT027,-0.123
set100IT028,0.225
set100IT029,0.253
set100IT030,0.098
set100IT031,0.179
set100IT032,0.152
set100IT033,0.118
set100IT034,0.165
set100IT035,0.204
set100IT036,-0.035
set100IT037,-0.119
set100IT038,1.27
set100IT039,1.123
set100IT040,1.299
set100IT041,-0.145
set100IT042,-0.366
set100IT043,-0.47
set100IT044,0.327
set100IT045,0.212
set100IT046,0.35
set101IT007,0.746
set101IT008,0.964
set101IT009,0.47
set101IT013,0.633
set101IT014,0.796
set101IT015,1.176
set101IT016,-0.103
set101IT017,0.354
set101IT018,0.168
set101IT019,1.175
set101IT020,0.921
set101IT021,0.71
set101IT022,0.8
set101IT023,1.052
set101IT024,0.903
set101IT025,0.877
set101IT026,1.172
set101IT027,1.01
set101IT028,1.13
set101IT029,1.313
set101IT030,1.268
set101IT031,0.549
set101IT032,0.686
set101IT033,0.817
set101IT034,0.562
set101IT035,0.548
set101IT036,0.472
set101IT037,0.873
set101IT038,0.78
set101IT039,0.579
set101IT040,1.2
set101IT041,0.839
set101IT042,0.892
set101IT043,-0.182
set101IT044,-0.064
set101IT045,-0.1
set101IT046,0.213
set101IT047,0.088
set101IT048,0.0
