locus,82
PP_0001,0.0013788055367659
PP_0002,-0.0094344773592497
PP_0003,0.0169403339061777
PP_0007,0.0341127356770354
PP_0012,-0.0044134802069424
PP_0014,0.0006722121020621
PP_0015,0.0016556493996664
PP_0016,0.0099692730267952
PP_0017,0.0181225976975494
PP_0020,0.0214167314660573
PP_0021,0.0078182484384375
PP_0022,-0.0333568613148318
PP_0024,-0.0002591264749246
PP_0025,0.0079191810642837
PP_0026,-0.0038967102738978
PP_0027,0.0020283601498467
PP_0028,-0.0063706139918307
PP_0029,0.0010336847013069
PP_0030,-0.0043895129199143
PP_0031,-0.0016303527770147
PP_0033,-0.0012616421841886
PP_0034,0.0004485338097684
PP_0035,0.0262616529077951
PP_0036,0.0049016092600835
PP_0037,0.0027817335679169
PP_0039,0.0052987109755322
PP_0040,0.0118489916110282
PP_0041,0.000731090629173
PP_0042,-0.0140666559315146
PP_0043,-0.0023025944066708
PP_0044,-0.0035439235198259
PP_0045,-0.008692039947026
PP_0046,-0.0025684590755405
PP_0047,0.0063263132314376
PP_0048,-0.0032887535436646
PP_0049,-0.0057952373285425
PP_0050,-0.0009294593318844
PP_0051,0.0073862495195658
PP_0052,-0.0061585217927607
PP_0053,-0.0017154495370888
PP_0054,0.0022619343708955
PP_0055,-0.0184793291353254
PP_0056,-0.0205243932191622
PP_0057,-0.008194829628394
PP_0058,-0.0022431111680404
PP_0062,0.0052756162809609
PP_0063,-0.0090288710636834
PP_0064,0.0004227435886759
PP_0065,-0.0029738513230259
PP_0066,-0.0154420681173685
PP_0069,-0.0026074223330012
PP_0071,-0.0022760494842281
PP_0072,-0.0008082397938605
PP_0075,-0.0066428698365085
PP_0076,0.0022598829144622
PP_0077,0.0020524282555244
PP_0079,-0.0049874985440197
PP_0080,-0.0019345818594541
PP_0081,0.0013148655486995
PP_0083,0.1073048296694238
PP_0084,0.0038835793113233
PP_0085,-0.0030992438021914
PP_0086,-0.0006987719767278
PP_0087,0.004970196347228
PP_0088,-0.0060115372240078
PP_0089,0.0001525822944404
PP_0090,-0.001966462834966
PP_0091,-0.0009262733587349
PP_0092,-0.0058913394566397
PP_0093,-0.0009357293649548
PP_0094,0.0057105017119745
PP_0095,0.0070798017474614
PP_0096,-0.017253516957204
PP_0099,0.0091486747382587
PP_0101,0.0030852494651057
PP_0103,0.005862821577662
PP_0104,0.0064970871016333
PP_0105,-0.0031645089072316
PP_0106,-0.0001288542415032
PP_0107,0.0080937202005935
PP_0108,0.0081877998198662
PP_0109,0.004802436887959
PP_0110,-0.0010325515421813
PP_0111,-0.0054234885650403
PP_0112,-0.0105214882604985
PP_0113,-0.0096226837033822
PP_0114,0.0076684707222902
PP_0115,0.0001925669889605
PP_0116,-0.0052218350417142
PP_0117,0.0215425448226703
PP_0118,0.0351813793027204
PP_0119,0.0083311305005947
PP_0120,0.0251895305354234
PP_0122,0.000830714930427
PP_0123,0.0131637924576804
PP_0125,0.0153546079471684
PP_0126,0.0039184714933485
PP_0127,-0.0033756164228285
PP_0128,0.0047146806413949
PP_0129,-0.0015362364687877
PP_0130,0.0017460535988718
PP_0131,-0.0034674303144303
PP_0132,-0.0043466408885332
PP_0133,-0.0007011797628482
PP_0134,-0.0040273998155241
PP_0135,0.0060889162353768
PP_0136,0.0035188500484566
PP_0137,-0.0169869589278769
PP_0138,0.0076841723442956
PP_0139,0.0046617680370877
PP_0140,-0.0058857014183334
PP_0141,0.0022578228044717
PP_0142,0.004071184981721
PP_0143,-0.0057278153379113
PP_0144,-0.0022745716998155
PP_0145,-0.0037104888682845
PP_0146,0.0025099657970885
PP_0147,0.0022708983728175
PP_0148,0.0057095862935477
PP_0149,-0.003435882138394
PP_0150,-0.0179576142230379
PP_0151,0.0109677907335481
PP_0152,0.0108419923972525
PP_0153,0.0025102339524076
PP_0154,-0.0069514380099173
PP_0155,-0.0061146072450589
PP_0156,-0.0021845877950417
