,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.09589164609849166,1.0206741904807697,2.0,0.0,0.6258339953725505,1.0,-0.8176172875695338,,,,
1,set1__Glucose carbon source (20mM),0.8226464686548105,0.36390104694131226,2.0,2.0,0.5653295706817244,3.0,1.0799633666278965,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),2.8920909360035125,0.6347560295480732,2.0,4.0,2.4432506431110217,5.0,3.340931228896004,,,,
3,set1__Potassium Acetate Carbon Source (20mM),1.6424811639528096,0.36331262383648993,2.0,6.0,1.3855803439473502,7.0,1.8993819839582688,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.11793886144749835,0.41973421027138724,2.0,8.0,0.4147357678263765,9.0,-0.1788580449313798,,,,
5,set5__D-Glucose carbon source,-0.16865819380280228,0.16987065540517357,2.0,10.0,-0.2887748861644038,11.0,-0.0485415014412008,,,,
6,set5__Levulinic Acid carbon source,2.391628814568543,1.4062473820564836,4.0,12.0,1.2666387313129743,13.0,1.0978026507346823,14.0,3.784980204347483,15.0,3.4170936718790323
7,set5__Vanillin carbon source,1.1478863754502002,0.33092866836162593,2.0,16.0,1.38188828093774,17.0,0.9138844699626604,,,,
8,set5__p-Coumaric acid carbon source,0.9199798807513576,0.24271709440204509,2.0,18.0,0.7483529773897761,19.0,1.091606784112939,,,,
9,set6__D-Glucose carbon source,-0.0010389870747796,,1.0,20.0,-0.0010389870747796,,,,,,
10,set6__Ferulic Acid carbon source,0.1786064162459997,,1.0,21.0,0.1786064162459997,,,,,,
11,set6__benzoic acid carbon source,0.67215374190804,,1.0,22.0,0.67215374190804,,,,,,
12,set6__Valerolactam carbon source,0.798857114611007,,1.0,23.0,0.798857114611007,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.5329402295224893,,1.0,24.0,0.5329402295224893,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.8383737394758802,,1.0,25.0,0.8383737394758802,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.2447151443039232,0.38613645579460154,2.0,26.0,-0.0283245620517791,30.0,0.5177548506596255,,,,
16,set7__Valerolactam 10 mM carbon source,0.5704734448899887,,1.0,27.0,0.5704734448899887,,,,,,
17,set7__L-Lysine 10 mM carbon source,1.166328243273193,,1.0,28.0,1.166328243273193,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.06916206710348305,0.10170415363975077,2.0,29.0,0.1410777638169893,31.0,-0.0027536296100232,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-1.1240828582286992,,1.0,32.0,-1.1240828582286992,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.3058914590590868,,1.0,33.0,-0.3058914590590868,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.5394974833133916,,1.0,34.0,0.5394974833133916,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.20634313257532277,1.9355146474149107,2.0,35.0,1.5749586648482956,47.0,-1.16227239969765,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.10164343834200655,0.13159778168069783,2.0,36.0,0.1946971221575348,49.0,0.0085897545264783,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.4872491121953462,,1.0,37.0,0.4872491121953462,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-1.4664428869852837,,1.0,38.0,-1.4664428869852837,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.3412342582820361,,1.0,39.0,0.3412342582820361,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.1092922357739276,,1.0,40.0,0.1092922357739276,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.0680921498761394,,1.0,41.0,0.0680921498761394,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.6258865016632981,,1.0,42.0,-0.6258865016632981,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.290726335218028,,1.0,43.0,-0.290726335218028,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.8032254135689536,,1.0,44.0,0.8032254135689536,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.0639912560234661,,1.0,45.0,0.0639912560234661,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.240395184424196,,1.0,46.0,0.240395184424196,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.730749900840675,,1.0,48.0,-0.730749900840675,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6126482152841041,,1.0,50.0,-0.6126482152841041,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.3288504511188735,,1.0,51.0,-0.3288504511188735,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.5010834584914956,,1.0,52.0,-0.5010834584914956,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-1.3288535499738408,,1.0,53.0,-1.3288535499738408,,,,,,
39,set10__L-Arginine carbon source,-0.5091651133627781,,1.0,54.0,-0.5091651133627781,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.6342106102150934,,1.0,55.0,-0.6342106102150934,,,,,,
41,set10__L-Histidine carbon source,-1.4358056727264696,,1.0,56.0,-1.4358056727264696,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,1.1301641632847816,,1.0,57.0,1.1301641632847816,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.0164703596817025,,1.0,58.0,-0.0164703596817025,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.6255580175991413,,1.0,59.0,0.6255580175991413,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.5389229638864046,,1.0,60.0,0.5389229638864046,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.1053032181075065,,1.0,61.0,0.1053032181075065,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.2746964727988718,,1.0,62.0,0.2746964727988718,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.6412892823858324,,1.0,63.0,0.6412892823858324,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.23763052356827,,1.0,64.0,0.23763052356827,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.5492242233585936,,1.0,65.0,0.5492242233585936,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-1.4050109971059974,,1.0,66.0,-1.4050109971059974,,,,,,
