,PP_1217
set1IT078,-0.84
set1IT079,-1.033
set1IT080,-1.09
set1IT081,-1.012
set1IT082,-1.647
set1IT083,-1.193
set1IT084,-1.361
set1IT085,-0.882
set1IT086,-0.957
set1IT087,-1.181
set5IT075,-0.584
set5IT076,-0.795
set5IT081,-0.875
set5IT082,-0.284
set5IT083,-0.921
set5IT084,-0.772
set5IT085,-1.206
set5IT086,-1.279
set5IT087,-0.763
set5IT088,-0.755
set6IT057,0.04
set6IT059,-0.296
set6IT061,-0.181
set6IT064,-0.83
set6IT065,-0.296
set7IT042,-0.954
set7IT044,-0.167
set7IT045,-0.765
set7IT055,-0.593
set7IT056,-0.985
set7IT057,-1.643
set7IT062,-0.131
set8IT058,-1.272
set8IT059,-0.12
set8IT060,0.936
set8IT062,0.674
set8IT064,1.037
set8IT070,0.182
set8IT073,2.621
set8IT080,0.41
set8IT081,-0.72
set8IT082,1.879
set8IT084,0.773
set8IT085,1.127
set8IT089,0.358
set8IT090,0.138
set8IT092,2.193
set8IT093,2.422
set8IT094,1.807
set8IT095,2.41
set8IT096,1.767
set9IT020,1.25
set9IT022,1.148
set9IT025,2.366
set10IT006,-0.148
set10IT008,-0.211
set10IT010,-1.114
set10IT017,0.448
set10IT018,-0.253
set10IT019,-0.398
set10IT020,0.112
set10IT021,0.58
set10IT022,-0.249
set10IT023,-0.587
set10IT024,0.099
set10IT025,0.145
set10IT026,0.355
set10IT027,-0.398
set10IT028,0.084
set10IT029,0.309
set10IT031,-0.079
set10IT032,-0.759
set10IT033,-0.296
set10IT034,0.025
set10IT035,0.551
set10IT036,-0.687
set10IT037,-0.247
set10IT043,0.016
set10IT044,0.313
set10IT053,-0.885
set12IT001,-1.224
set12IT002,-1.125
set12IT004,-0.992
set12IT007,-1.815
set12IT008,-2.577
set12IT009,-2.452
set12IT014,-0.969
set12IT015,-0.827
set12IT016,-1.765
set12IT017,-1.103
set12IT023,-2.014
set12IT024,-2.33
set12IT025,-0.727
set12IT026,-1.435
set12IT027,-1.142
set12IT028,-1.895
set12IT029,-1.461
set12IT031,-1.478
set12IT032,-1.809
set12IT034,-1.46
set12IT037,-1.009
set12IT038,-1.722
set12IT039,-1.599
set12IT044,-0.702
set12IT046,-1.579
set12IT053,-1.676
set12IT054,-0.771
set12IT055,-0.141
set12IT056,-0.7
set12IT057,-0.811
set12IT058,-1.749
set12IT059,-1.879
set15IT054,-0.517
set15IT057,-0.046
