,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.1695,0.15768481220460012,2.0,0.0,-0.058,1.0,-0.281,,,,
1,set1__Glucose carbon source (20mM),-0.3565,0.1025304832720494,2.0,2.0,-0.429,3.0,-0.284,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.142,0.09475230867899737,2.0,4.0,-0.209,5.0,-0.075,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.16249999999999998,0.01909188309203678,2.0,6.0,-0.176,7.0,-0.149,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.07300000000000001,0.1668772003600252,2.0,8.0,0.045,9.0,-0.191,,,,
5,set5__D-Glucose carbon source,-0.14200000000000002,0.06646803743153547,2.0,10.0,-0.095,11.0,-0.189,,,,
6,set5__Levulinic Acid carbon source,-0.022249999999999992,0.18860960562318488,4.0,12.0,-0.16,13.0,-0.024,14.0,-0.15,15.0,0.245
7,set5__Vanillin carbon source,0.149,0.2927422074112307,2.0,16.0,0.356,17.0,-0.058,,,,
8,set5__p-Coumaric acid carbon source,-0.0345,0.08131727983645297,2.0,18.0,0.023,19.0,-0.092,,,,
9,set6__D-Glucose carbon source,-0.126,,1.0,20.0,-0.126,,,,,,
10,set6__Ferulic Acid carbon source,-0.843,,1.0,21.0,-0.843,,,,,,
11,set6__benzoic acid carbon source,-0.31,,1.0,22.0,-0.31,,,,,,
12,set6__Valerolactam carbon source,-0.33,,1.0,23.0,-0.33,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.358,,1.0,24.0,-0.358,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.065,,1.0,25.0,0.065,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.039999999999999994,0.23334523779156066,2.0,26.0,0.125,30.0,-0.205,,,,
16,set7__Valerolactam 10 mM carbon source,-0.17,,1.0,27.0,-0.17,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.139,,1.0,28.0,-0.139,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.1595,0.006363961030678933,2.0,29.0,-0.164,31.0,-0.155,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.173,,1.0,32.0,0.173,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.198,,1.0,33.0,0.198,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.031,,1.0,34.0,0.031,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.11750000000000001,0.156270598642227,2.0,35.0,-0.007,47.0,-0.228,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.135,0.1725340546095176,2.0,36.0,0.013,49.0,0.257,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.031,,1.0,37.0,-0.031,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.106,,1.0,38.0,-0.106,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.224,,1.0,39.0,-0.224,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.131,,1.0,40.0,-0.131,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.009,,1.0,41.0,0.009,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.002,,1.0,42.0,-0.002,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.321,,1.0,43.0,-0.321,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.07,,1.0,44.0,-0.07,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.133,,1.0,45.0,-0.133,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.039,,1.0,46.0,-0.039,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.327,,1.0,48.0,-0.327,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.236,,1.0,50.0,-0.236,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.511,,1.0,51.0,-0.511,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.322,,1.0,52.0,0.322,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.818,,1.0,53.0,-0.818,,,,,,
39,set10__L-Arginine carbon source,-0.166,,1.0,54.0,-0.166,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.117,,1.0,55.0,-0.117,,,,,,
41,set10__L-Histidine carbon source,-0.016,,1.0,56.0,-0.016,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.072,,1.0,57.0,-0.072,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.168,,1.0,58.0,0.168,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.161,,1.0,59.0,0.161,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.085,,1.0,60.0,0.085,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.267,,1.0,61.0,0.267,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.066,,1.0,62.0,-0.066,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.048,,1.0,63.0,0.048,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.17,,1.0,64.0,-0.17,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.159,,1.0,65.0,-0.159,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.278,,1.0,66.0,-0.278,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.007,,1.0,67.0,-0.007,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.138,,1.0,68.0,-0.138,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.058,,1.0,69.0,0.058,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.084,,1.0,70.0,-0.084,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.062,,1.0,71.0,-0.062,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-0.044,,1.0,72.0,-0.044,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.274,,1.0,73.0,-0.274,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.044,,1.0,74.0,-0.044,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.132,,1.0,75.0,-0.132,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.142,,1.0,76.0,0.142,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.036,,1.0,77.0,0.036,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.009,,1.0,78.0,-0.009,,,,,,
64,set10__Sodium butyrate carbon source,-0.222,,1.0,79.0,-0.222,,,,,,
65,set12__Vanillin carbon source,-0.2745,0.16899852070358487,2.0,80.0,-0.155,97.0,-0.394,,,,
66,"set12__1,2-Propanediol carbon source",-0.184,0.2630437226013957,2.0,81.0,-0.37,98.0,0.002,,,,
67,set12__Sodium propionate carbon source,-0.184,0.019798989873223326,2.0,82.0,-0.198,99.0,-0.17,,,,
68,set12__2-methyl-1-butanol carbon source,-0.262,0.12445079348883235,2.0,83.0,-0.35,100.0,-0.174,,,,
69,"set12__1,5-Pentanediol carbon source",-0.22349999999999998,0.26940768363207457,2.0,84.0,-0.414,101.0,-0.033,,,,
70,"set12__1,4-Butanediol carbon source",0.0024999999999999988,0.06858935777509512,2.0,85.0,-0.046,102.0,0.051,,,,
71,set12__Vanillic Acid carbon source,-0.08349999999999999,0.057275649276110355,2.0,86.0,-0.043,103.0,-0.124,,,,
