,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),3.4727673036186117,0.30531510284047414,2.0,0.0,3.2568769240014444,1.0,3.688657683235779,,,,
1,set1__Glucose carbon source (20mM),3.605116200717922,0.46649749456635625,2.0,2.0,3.934979742532327,3.0,3.2752526589035167,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),6.128034329798241,0.583915039718388,2.0,4.0,5.715144045576556,5.0,6.540924614019925,,,,
3,set1__Potassium Acetate Carbon Source (20mM),4.3747475647845855,0.19215131784203934,2.0,6.0,4.510619064644623,7.0,4.238876064924548,,,,
4,set1__Potassium Acetate Carbon Source (5mM),4.420745348716702,0.8500417736577666,2.0,8.0,3.8196750462714544,9.0,5.0218156511619485,,,,
5,set5__D-Glucose carbon source,1.952016559604827,0.10443223034440462,2.0,10.0,1.878171821353863,11.0,2.025861297855791,,,,
6,set5__Levulinic Acid carbon source,2.840489673615185,0.7163681807034917,4.0,12.0,3.090963096063144,13.0,3.729998847611496,14.0,2.4043012993128747,15.0,2.136695451473225
7,set5__Vanillin carbon source,3.197997409878945,0.2824651685447374,2.0,16.0,2.99826437375196,17.0,3.3977304460059297,,,,
8,set5__p-Coumaric acid carbon source,2.284843972022582,0.09374542387516765,2.0,18.0,2.35113199694992,19.0,2.2185559470952434,,,,
9,set6__D-Glucose carbon source,1.4050432265430663,,1.0,20.0,1.4050432265430663,,,,,,
10,set6__Ferulic Acid carbon source,0.1256290897576539,,1.0,21.0,0.1256290897576539,,,,,,
11,set6__benzoic acid carbon source,-0.3528194394575535,,1.0,22.0,-0.3528194394575535,,,,,,
12,set6__Valerolactam carbon source,-0.2389762674674425,,1.0,23.0,-0.2389762674674425,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.0755857120831784,,1.0,24.0,0.0755857120831784,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.7017881715639446,,1.0,25.0,0.7017881715639446,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,1.8454165073340603,0.5453140998260471,2.0,26.0,1.4598212094704246,30.0,2.231011805197696,,,,
16,set7__Valerolactam 10 mM carbon source,0.6925551325103713,,1.0,27.0,0.6925551325103713,,,,,,
17,set7__L-Lysine 10 mM carbon source,2.001557551008037,,1.0,28.0,2.001557551008037,,,,,,
18,set7__D-Lysine 10 mM carbon source,1.8711735423039084,0.27895577818770045,2.0,29.0,2.068425064711602,31.0,1.673922019896215,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,1.5962686952631828,,1.0,32.0,1.5962686952631828,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.9348168531424558,,1.0,33.0,0.9348168531424558,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.4441884861732773,,1.0,34.0,0.4441884861732773,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.15872810458895492,0.9328473240471629,2.0,35.0,0.8183507732344285,47.0,-0.5008945640565187,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.3873404976841616,1.0361262513696252,2.0,36.0,0.3453114008246977,49.0,-1.119992396193021,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.4511573798779858,,1.0,37.0,-0.4511573798779858,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-1.0560829033403554,,1.0,38.0,-1.0560829033403554,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.5606655433600781,,1.0,39.0,0.5606655433600781,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.655154955204928,,1.0,40.0,0.655154955204928,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.6521506179654373,,1.0,41.0,0.6521506179654373,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.0848049624057448,,1.0,42.0,0.0848049624057448,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.4897577536263182,,1.0,43.0,-0.4897577536263182,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.3570542818898143,,1.0,44.0,-0.3570542818898143,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.4099523849259703,,1.0,45.0,0.4099523849259703,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.3279387783021558,,1.0,46.0,0.3279387783021558,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6473266318272958,,1.0,48.0,-0.6473266318272958,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.2978925984774889,,1.0,50.0,0.2978925984774889,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.899264164559568,,1.0,51.0,1.899264164559568,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,1.23977098754566,,1.0,52.0,1.23977098754566,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.6086565893417517,,1.0,53.0,-0.6086565893417517,,,,,,
39,set10__L-Arginine carbon source,4.7921318784291,,1.0,54.0,4.7921318784291,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,1.7602085443114766,,1.0,55.0,1.7602085443114766,,,,,,
41,set10__L-Histidine carbon source,1.838524026365719,,1.0,56.0,1.838524026365719,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,1.2331937526895371,,1.0,57.0,1.2331937526895371,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,1.3838649630829218,,1.0,58.0,1.3838649630829218,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,1.0644380912915856,,1.0,59.0,1.0644380912915856,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,1.196048249855549,,1.0,60.0,1.196048249855549,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,1.04777304961953,,1.0,61.0,1.04777304961953,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.8829796179447107,,1.0,62.0,0.8829796179447107,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,1.460948637297216,,1.0,63.0,1.460948637297216,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,1.1520968885174585,,1.0,64.0,1.1520968885174585,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.6177433536436631,,1.0,65.0,0.6177433536436631,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.7268040888862557,,1.0,66.0,0.7268040888862557,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,1.270049368117652,,1.0,67.0,1.270049368117652,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,1.1840841645956726,,1.0,68.0,1.1840841645956726,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.3232073453950483,,1.0,69.0,0.3232073453950483,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.9979228968145564,,1.0,70.0,0.9979228968145564,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.7740048075155254,,1.0,71.0,0.7740048075155254,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.3200035554770546,,1.0,72.0,0.3200035554770546,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,1.086842084315336,,1.0,73.0,1.086842084315336,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.2485939044575206,,1.0,74.0,0.2485939044575206,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.8273961211265294,,1.0,75.0,0.8273961211265294,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,1.56095099032365,,1.0,76.0,1.56095099032365,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.7576387318709417,,1.0,77.0,0.7576387318709417,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,0.3714329421567669,,1.0,78.0,0.3714329421567669,,,,,,
64,set10__Sodium butyrate carbon source,3.884013390989144,,1.0,79.0,3.884013390989144,,,,,,
65,set12__Vanillin carbon source,-0.8576318105667617,0.8953855764977843,2.0,80.0,-0.2244985976485522,97.0,-1.4907650234849712,,,,
66,"set12__1,2-Propanediol carbon source",1.4555125634412267,0.10332694629601452,2.0,81.0,1.3824493790360166,98.0,1.5285757478464368,,,,
67,set12__Sodium propionate carbon source,1.2823828269411632,0.8318119755033979,2.0,82.0,1.8705627154917943,99.0,0.6942029383905323,,,,
68,set12__2-methyl-1-butanol carbon source,-2.377307638053797,0.8915887744765094,2.0,83.0,-1.7468591695916538,100.0,-3.00775610651594,,,,
69,"set12__1,5-Pentanediol carbon source",-0.10068840785796213,1.0522587349525387,2.0,84.0,-0.8447476949056802,101.0,0.643370879189756,,,,
70,"set12__1,4-Butanediol carbon source",-0.07536048207221452,1.4174662346854656,2.0,85.0,-1.0776604687212694,102.0,0.9269395045768404,,,,
71,set12__Vanillic Acid carbon source,-2.118790783585483,0.8116628301898586,2.0,86.0,-2.692723074849797,103.0,-1.5448584923211686,,,,
72,set12__Protocatechuic Acid carbon source,2.0942457935115573,0.2900085805845435,2.0,87.0,1.8891787595779412,89.0,2.2993128274451733,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,-1.61737231893651,1.471092626543947,2.0,88.0,-0.5771527469537557,104.0,-2.657591890919264,,,,
74,set12__L-Lysine carbon source,0.21260143928530323,0.10046880668380558,2.0,90.0,0.141559264781464,105.0,0.2836436137891425,,,,
75,set12__p-Coumaric acid carbon source,1.516319143468343,0.9212455218921736,2.0,91.0,2.167738099136039,106.0,0.8649001878006469,,,,
76,set12__benzoic acid carbon source,-0.3267629539762244,0.24982322490003853,2.0,92.0,-0.1501112575515152,107.0,-0.5034146504009336,,,,
77,set12__Ferulic Acid carbon source,1.1456234102761256,0.43171887957354416,2.0,93.0,0.840352062963414,108.0,1.4508947575888371,,,,
78,set12__D-Glucose carbon source,0.6909713667501474,0.19962487579682817,2.0,94.0,0.8321274701196069,109.0,0.5498152633806879,,,,
79,set12__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.20459161754618574,0.6367788578225797,2.0,95.0,0.2456790309363847,110.0,-0.6548622660287562,,,,
80,set12__Phenylacetic acid carbon source,0.25537911676587954,0.9097080103569877,2.0,96.0,0.8986398197890275,111.0,-0.3878815862572685,,,,
81,set15__Butyl stearate carbon source,-1.240908632422332,0.8191662919993389,2.0,112.0,-0.6616705924301598,124.0,-1.820146672414504,,,,
82,set15__Hexanoic acid carbon source,1.15546939024992,0.5937162695109071,2.0,113.0,1.5752901905218624,125.0,0.7356485899779779,,,,
83,set15__Decanoic acid carbon source,3.1193533274576355,0.03352489768348821,2.0,114.0,3.095647644967056,126.0,3.143059009948215,,,,
84,set15__Lauric acid carbon source,3.1998042406615146,0.30753215193548833,2.0,115.0,2.982346170595039,127.0,3.41726231072799,,,,
85,set15__Valeric acid carbon source,1.8356785591362315,0.9277103896372328,2.0,116.0,2.491668866625933,128.0,1.17968825164653,,,,
86,set15__Octanoic acid carbon source,1.874818668870632,1.0475112983723167,2.0,117.0,1.134116326422042,129.0,2.615521011319222,,,,
