,PP_3660
set1IT078,-0.359
set1IT079,-0.004
set1IT080,-0.314
set1IT081,0.017
set1IT082,-0.118
set1IT083,-0.19
set1IT084,-0.132
set1IT085,-0.14
set1IT086,-0.173
set1IT087,-0.176
set5IT075,0.206
set5IT076,0.153
set5IT081,0.075
set5IT082,0.221
set5IT083,0.29
set5IT084,0.361
set5IT085,0.061
set5IT086,0.034
set5IT087,-0.208
set5IT088,0.09
set6IT057,0.118
set6IT059,-0.195
set6IT061,-0.227
set6IT064,-0.041
set6IT065,-0.076
set7IT042,-0.24
set7IT044,0.467
set7IT045,-0.181
set7IT055,-0.071
set7IT056,-0.128
set7IT057,0.118
set7IT062,0.089
set8IT058,-0.006
set8IT059,-0.133
set8IT060,-0.634
set8IT062,-0.026
set8IT064,-0.653
set8IT070,0.164
set8IT073,-0.838
set8IT080,-0.166
set8IT081,0.024
set8IT082,-0.204
set8IT084,0.026
set8IT085,0.249
set8IT089,-0.184
set8IT090,-0.23
set8IT092,-0.362
set8IT093,0.17
set8IT094,-0.45
set8IT095,-0.47
set8IT096,-0.544
set9IT020,-0.214
set9IT022,-0.093
set9IT025,-0.296
set10IT006,0.209
set10IT008,0.036
set10IT010,0.056
set10IT017,-0.05
set10IT018,-0.121
set10IT019,0.198
set10IT020,-0.3
set10IT021,-0.45
set10IT022,-0.086
set10IT023,-0.054
set10IT024,0.015
set10IT025,-0.104
set10IT026,-0.29
set10IT027,-0.085
set10IT028,-0.018
set10IT029,-0.042
set10IT031,-0.009
set10IT032,0.027
set10IT033,-0.004
set10IT034,0.209
set10IT035,0.198
set10IT036,-0.259
set10IT037,0.145
set10IT043,0.099
set10IT044,0.052
set10IT053,-0.155
set12IT001,-0.155
set12IT002,0.136
set12IT004,-0.277
set12IT007,0.157
set12IT008,-0.454
set12IT009,0.246
set12IT014,0.1
set12IT015,0.175
set12IT016,0.092
set12IT017,0.181
set12IT023,0.32
set12IT024,-0.056
set12IT025,0.137
set12IT026,-0.051
set12IT027,-0.01
set12IT028,0.24
set12IT029,-0.019
set12IT031,0.143
set12IT032,-0.134
set12IT034,0.287
set12IT037,0.231
set12IT038,0.149
set12IT039,-0.015
set12IT044,-0.141
set12IT046,0.264
set12IT053,0.041
set12IT054,-0.206
set12IT055,-0.109
set12IT056,0.129
set12IT057,0.069
set12IT058,0.163
set12IT059,-0.035
set15IT054,-0.173
set15IT057,-0.162
set15IT058,0.086
set15IT059,-0.195
set15IT060,-0.097
set15IT061,-0.124
set15IT062,-0.44
set15IT063,-0.314
set15IT064,0.078
set15IT065,-0.048
set15IT066,-0.221
set15IT067,-0.175
set15IT068,-0.116
set15IT071,-0.271
set15IT072,-0.197
set15IT073,-0.172
set15IT074,-0.118
set15IT075,0.024
set15IT076,0.264
set15IT077,-0.076
set15IT078,-0.025
set15IT079,-0.008
set15IT080,-0.243
set15IT081,-0.238
set16IT004,0.106
set16IT005,0.009
set16IT006,-0.056
set16IT007,0.036
set16IT008,0.037
set16IT009,0.24
set16IT010,0.104
set16IT011,-0.281
set16IT012,0.142
set16IT013,0.119
set16IT014,0.14
set16IT015,0.017
set27IT004,0.083
set27IT005,-0.048
set27IT006,0.03
set27IT007,-0.295
set27IT008,0.051
set27IT009,-0.046
set27IT010,0.013
set27IT011,-0.286
set27IT012,-0.215
set27IT013,0.135
set27IT014,0.056
set27IT015,-0.131
set27IT016,-0.23
set27IT017,0.095
set27IT018,-0.051
set27IT019,-0.066
set27IT020,-0.049
set27IT021,-0.043
set27IT024,-0.057
set27IT025,-0.103
set27IT028,-0.2
set27IT029,0.005
set27IT030,-0.048
set27IT031,-0.053
set27IT032,0.085
set27IT033,-0.226
set27IT034,0.207
set27IT035,-0.111
set27IT036,-0.197
set27IT037,-0.031
set27IT038,0.137
