,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.034,0.06929646455628166,2.0,0.0,-0.083,1.0,0.015,,,,
1,set1__Glucose carbon source (20mM),0.1005,0.16617009357883866,2.0,2.0,-0.017,3.0,0.218,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.007000000000000006,0.18101933598375616,2.0,4.0,0.135,5.0,-0.121,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.0025000000000000022,0.126572113832392,2.0,6.0,0.087,7.0,-0.092,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.12000000000000001,0.21778888860545667,2.0,8.0,0.274,9.0,-0.034,,,,
5,set5__D-Glucose carbon source,0.14350000000000002,0.12232947314527273,2.0,10.0,0.23,11.0,0.057,,,,
6,set5__Levulinic Acid carbon source,0.35200000000000004,0.09339164844888435,4.0,12.0,0.449,13.0,0.401,14.0,0.322,15.0,0.236
7,set5__Vanillin carbon source,-0.4115,0.07424621202458752,2.0,16.0,-0.359,17.0,-0.464,,,,
8,set5__p-Coumaric acid carbon source,0.046,0.0028284271247461927,2.0,18.0,0.044,19.0,0.048,,,,
9,set6__D-Glucose carbon source,0.078,,1.0,20.0,0.078,,,,,,
10,set6__Ferulic Acid carbon source,-0.314,,1.0,21.0,-0.314,,,,,,
11,set6__benzoic acid carbon source,-0.043,,1.0,22.0,-0.043,,,,,,
12,set6__Valerolactam carbon source,-0.029,,1.0,23.0,-0.029,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.021,,1.0,24.0,0.021,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.254,,1.0,25.0,0.254,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.075,0.2050609665440988,2.0,26.0,0.22,30.0,-0.07,,,,
16,set7__Valerolactam 10 mM carbon source,0.1,,1.0,27.0,0.1,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.108,,1.0,28.0,-0.108,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.157,0.01131370849898477,2.0,29.0,0.149,31.0,0.165,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.096,,1.0,32.0,-0.096,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.086,,1.0,33.0,0.086,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.277,,1.0,34.0,-0.277,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.009999999999999995,0.2517300141024109,2.0,35.0,-0.188,47.0,0.168,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.11750000000000001,0.1916259377015544,2.0,36.0,-0.018,49.0,0.253,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.007,,1.0,37.0,-0.007,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.053,,1.0,38.0,0.053,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.052,,1.0,39.0,0.052,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.021,,1.0,40.0,0.021,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.017,,1.0,41.0,0.017,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.16,,1.0,42.0,0.16,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.001,,1.0,43.0,-0.001,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.213,,1.0,44.0,0.213,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.228,,1.0,45.0,0.228,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.013,,1.0,46.0,0.013,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.178,,1.0,48.0,0.178,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.137,,1.0,50.0,0.137,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.142,,1.0,51.0,0.142,,,,,,
