,PP_0831
set1IT078,-0.093
set1IT079,-0.146
set1IT080,0.131
set1IT081,0.028
set1IT082,0.013
set1IT083,-0.081
set1IT084,-0.05
set1IT085,-0.174
set1IT086,0.142
set1IT087,-0.321
set5IT075,0.061
set5IT076,-0.031
set5IT081,0.142
set5IT082,0.046
set5IT083,0.148
set5IT084,-0.006
set5IT085,0.033
set5IT086,0.005
set5IT087,0.019
set5IT088,-0.134
set6IT057,-0.088
set6IT059,0.153
set6IT061,-0.101
set6IT064,-0.124
set6IT065,-0.42
set7IT042,0.054
set7IT044,-0.271
set7IT045,-0.599
set7IT055,0.087
set7IT056,-0.17
set7IT057,0.089
set7IT062,-0.187
set8IT058,-0.048
set8IT059,0.1
set8IT060,0.102
set8IT062,-0.473
set8IT064,-0.14
set8IT070,0.05
set8IT073,-0.802
set8IT080,0.069
set8IT081,-0.147
set8IT082,-0.512
set8IT084,-0.376
set8IT085,-0.301
set8IT089,-0.036
set8IT090,0.063
set8IT092,0.128
set8IT093,0.394
set8IT094,0.124
set8IT095,0.02
set8IT096,0.076
set9IT020,-0.533
set9IT022,-0.164
set9IT025,-0.176
set10IT006,0.425
set10IT008,-0.244
set10IT010,0.119
set10IT017,0.189
set10IT018,0.086
set10IT019,0.157
set10IT020,0.137
set10IT021,0.1
set10IT022,0.028
set10IT023,0.253
set10IT024,0.319
set10IT025,0.012
set10IT026,0.226
set10IT027,0.151
set10IT028,0.079
set10IT029,0.184
set10IT031,0.191
set10IT032,0.283
set10IT033,-0.095
set10IT034,0.32
set10IT035,0.299
set10IT036,-0.083
set10IT037,-0.106
set10IT043,0.023
set10IT044,0.299
set10IT053,-0.31
set12IT001,-0.463
set12IT002,-0.104
set12IT004,-0.089
set12IT007,0.142
set12IT008,-0.039
set12IT009,0.02
set12IT014,-0.131
set12IT015,0.02
set12IT016,-0.123
set12IT017,-0.034
set12IT023,0.01
set12IT024,0.107
set12IT025,0.064
set12IT026,-0.048
set12IT027,-0.176
set12IT028,-0.19
set12IT029,-0.038
set12IT031,-0.197
set12IT032,-0.023
set12IT034,0.191
set12IT037,-0.061
set12IT038,-0.174
set12IT039,0.005
set12IT044,-0.242
set12IT046,-0.05
set12IT053,0.21
set12IT054,-0.217
set12IT055,-0.081
set12IT056,-0.092
set12IT057,-0.021
set12IT058,0.099
set12IT059,-0.142
set15IT054,-0.14
set15IT057,0.036
set15IT058,-0.145
set15IT059,-0.009
set15IT060,0.315
set15IT061,0.316
set15IT062,0.039
set15IT063,-0.706
set15IT064,0.004
set15IT065,-0.206
set15IT066,-0.018
set15IT067,-0.113
set15IT068,-0.073
set15IT071,0.054
set15IT072,-0.091
set15IT073,0.059
set15IT074,0.275
set15IT075,-0.204
set15IT076,0.095
set15IT077,0.292
set15IT078,0.158
set15IT079,-0.104
set15IT080,0.211
set15IT081,0.091
set16IT004,0.036
set16IT005,-0.193
set16IT006,-0.124
set16IT007,-0.149
set16IT008,0.034
set16IT009,0.026
set16IT010,0.044
set16IT011,0.193
set16IT012,-0.115
set16IT013,-0.01
set16IT014,0.144
set16IT015,0.086
set27IT004,0.008
set27IT005,0.199
set27IT006,0.004
set27IT007,-0.253
set27IT008,0.084
set27IT009,0.204
set27IT010,-0.026
set27IT011,0.144
set27IT012,0.036
set27IT013,0.122
set27IT014,0.34
set27IT015,-0.002
set27IT016,0.05
set27IT017,-0.022
set27IT018,0.061
set27IT019,0.121
set27IT020,0.026
set27IT021,0.138
set27IT024,0.077
set27IT025,0.033
set27IT028,0.132
set27IT029,0.149
set27IT030,0.116
set27IT031,-0.125
set27IT032,0.165
set27IT033,0.315
set27IT034,0.167
set27IT035,0.13
set27IT036,0.176
