,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.3015,0.07707463914933367,2.0,0.0,-0.356,1.0,-0.247,,,,
1,set1__Glucose carbon source (20mM),-0.037500000000000006,0.22556706319850867,2.0,2.0,0.122,3.0,-0.197,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.218,0.04949747468305833,2.0,4.0,-0.183,5.0,-0.253,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.1575,0.14919953083036155,2.0,6.0,-0.052,7.0,-0.263,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.162,0.13576450198781712,2.0,8.0,-0.066,9.0,-0.258,,,,
5,set5__D-Glucose carbon source,0.0245,0.013435028842544406,2.0,10.0,0.015,11.0,0.034,,,,
6,set5__Levulinic Acid carbon source,0.0215,0.10968287620833679,4.0,12.0,0.108,13.0,-0.134,14.0,0.088,15.0,0.024
7,set5__Vanillin carbon source,-0.0745,0.0431335136523794,2.0,16.0,-0.105,17.0,-0.044,,,,
8,set5__p-Coumaric acid carbon source,-0.11549999999999999,0.057275649276110355,2.0,18.0,-0.075,19.0,-0.156,,,,
9,set6__D-Glucose carbon source,-0.107,,1.0,20.0,-0.107,,,,,,
10,set6__Ferulic Acid carbon source,-0.18,,1.0,21.0,-0.18,,,,,,
11,set6__benzoic acid carbon source,-0.056,,1.0,22.0,-0.056,,,,,,
12,set6__Valerolactam carbon source,-0.021,,1.0,23.0,-0.021,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.155,,1.0,24.0,-0.155,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.087,,1.0,25.0,-0.087,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.05600000000000001,0.16263455967290594,2.0,26.0,0.059,30.0,-0.171,,,,
16,set7__Valerolactam 10 mM carbon source,0.015,,1.0,27.0,0.015,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.13,,1.0,28.0,-0.13,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.06,0.17819090885900998,2.0,29.0,-0.066,31.0,0.186,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.111,,1.0,32.0,0.111,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.082,,1.0,33.0,0.082,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.013,,1.0,34.0,-0.013,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.093,0.17394826817189069,2.0,35.0,0.03,47.0,-0.216,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.112,0.08061017305526642,2.0,36.0,0.169,49.0,0.055,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.069,,1.0,37.0,0.069,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.055,,1.0,38.0,-0.055,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.06,,1.0,39.0,-0.06,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.033,,1.0,40.0,-0.033,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.242,,1.0,41.0,0.242,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.001,,1.0,42.0,-0.001,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.163,,1.0,43.0,0.163,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.055,,1.0,44.0,0.055,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.11,,1.0,45.0,0.11,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.061,,1.0,46.0,0.061,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.113,,1.0,48.0,0.113,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.038,,1.0,50.0,0.038,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.104,,1.0,51.0,0.104,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.005,,1.0,52.0,-0.005,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.04,,1.0,53.0,-0.04,,,,,,
39,set10__L-Arginine carbon source,0.307,,1.0,54.0,0.307,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.164,,1.0,55.0,0.164,,,,,,
41,set10__L-Histidine carbon source,0.165,,1.0,56.0,0.165,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.272,,1.0,57.0,0.272,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,0.155,,1.0,58.0,0.155,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.292,,1.0,59.0,0.292,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.197,,1.0,60.0,0.197,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.227,,1.0,61.0,0.227,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.191,,1.0,62.0,0.191,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.19,,1.0,63.0,0.19,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.275,,1.0,64.0,0.275,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,0.123,,1.0,65.0,0.123,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,0.165,,1.0,66.0,0.165,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,0.085,,1.0,67.0,0.085,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,0.175,,1.0,68.0,0.175,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.291,,1.0,69.0,0.291,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,0.12,,1.0,70.0,0.12,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,0.094,,1.0,71.0,0.094,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.027,,1.0,72.0,0.027,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.178,,1.0,73.0,0.178,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.311,,1.0,74.0,0.311,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.279,,1.0,75.0,0.279,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,0.359,,1.0,76.0,0.359,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.183,,1.0,77.0,-0.183,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.058,,1.0,78.0,-0.058,,,,,,
64,set10__Sodium butyrate carbon source,-0.056,,1.0,79.0,-0.056,,,,,,
65,set12__Vanillin carbon source,-0.235,0.012727922061357847,2.0,80.0,-0.244,97.0,-0.226,,,,
66,"set12__1,2-Propanediol carbon source",-0.1915,0.026162950903902263,2.0,81.0,-0.173,98.0,-0.21,,,,
