locus,83
PP_0001,-0.064442870220382
PP_0002,0.0219485849669562
PP_0003,-0.006604299811132
PP_0007,-0.001656163979476
PP_0012,0.0025245243153101
PP_0014,0.0056843008244078
PP_0015,-0.0004514018431523
PP_0016,-0.0009307043052578
PP_0017,-0.0180735962020223
PP_0020,-0.0079691783861617
PP_0021,0.0052737050919979
PP_0022,0.0126413045542914
PP_0024,0.0056556472918034
PP_0025,0.0037488938185445
PP_0026,0.0031450379850879
PP_0027,0.001560470415939
PP_0028,0.0027747652200738
PP_0029,0.004033613238904
PP_0030,-0.0002054698477501
PP_0031,-0.0062538454719194
PP_0033,-0.0024117240588278
PP_0034,-0.0054860263629902
PP_0035,-0.000118096749879
PP_0036,0.0009547543388944
PP_0037,0.0004759816906526
PP_0039,-0.0033772659658572
PP_0040,0.0222785977149607
PP_0041,-0.001233432210306
PP_0042,-0.0050993247912837
PP_0043,-0.0028560975685431
PP_0044,0.0056164136841884
PP_0045,-0.0042514176832853
PP_0046,-0.0137092934673268
PP_0047,-0.0003686659456407
PP_0048,-0.002833232080705
PP_0049,0.0063174374994221
PP_0050,0.0062367637509619
PP_0051,-0.0065217667316626
PP_0052,0.0082401281643743
PP_0053,0.0027794309009686
PP_0054,0.0042337905470451
PP_0055,0.0025635536278727
PP_0056,-0.0052300277601027
PP_0057,-0.0015310199487224
PP_0058,0.0198015540658859
PP_0062,-0.0080138157398004
PP_0063,0.0157139773482927
PP_0064,0.0206143533694145
PP_0065,-0.0046949639685782
PP_0066,0.0211926414866004
PP_0069,-0.0038981570070625
PP_0071,-0.0043748897664671
PP_0072,-0.002725052205827
PP_0075,-0.0066846240560823
PP_0076,0.0032174605434105
PP_0077,-0.0010078850920599
PP_0079,0.0044211875794761
PP_0080,0.0075751946617618
PP_0081,-0.0083051539311449
PP_0083,0.0196083973777822
PP_0084,0.0045339580227404
PP_0085,-0.0033547957235998
PP_0086,0.0107902861825411
PP_0087,-0.0306211314150784
PP_0088,0.0007504861997407
PP_0089,0.0107341239742093
PP_0090,-0.0037609377860704
PP_0091,-0.0009252578131299
PP_0092,0.0058130086058183
PP_0093,-0.0033362431661387
PP_0094,0.0107816622649196
PP_0095,0.0046075843880034
PP_0096,-0.0015962994428665
PP_0099,-0.0193440305008441
PP_0101,-0.0013486297193059
PP_0103,-0.0145415836304366
PP_0104,0.0021495682365223
PP_0105,0.0019454133104364
PP_0106,-0.00231876252363
PP_0107,-0.0018820148029102
PP_0108,-0.0084465039290219
PP_0109,0.0080180359815807
PP_0110,-0.001444189554769
PP_0111,0.0017987905371177
PP_0112,-0.0020150625886042
PP_0113,-0.0106920562523195
PP_0114,-0.00711993370205
PP_0115,0.0021143622852632
PP_0116,-0.0035911433257827
PP_0117,0.0247343992976874
PP_0118,0.0177649649683634
PP_0119,0.0089760137031326
PP_0120,0.0378858302292722
PP_0122,-0.0115722513156161
PP_0123,0.0114945670321239
PP_0125,0.0037549094338685
PP_0126,0.0109956148172436
PP_0127,0.0321324589316838
PP_0128,0.0057614311527714
PP_0129,0.0052168807598167
PP_0130,0.0043915238743442
PP_0131,0.0039217835628185
PP_0132,-0.0084759829653759
PP_0133,-0.0025988662223989
PP_0134,-0.0043427834757689
PP_0135,0.0240072100244909
PP_0136,-0.0075686459110374
PP_0137,0.0011280354076095
PP_0138,0.0162301178378405
PP_0139,-0.0029766381108617
PP_0140,-0.0063717919153233
PP_0141,0.0054653966878792
PP_0142,8.118474904325941e-05
PP_0143,0.0017249457206032
PP_0144,0.0072508564388916
PP_0145,-0.0022631826006272
PP_0146,0.0021252645017401
PP_0147,0.0005939702017131
PP_0148,0.0061590722046362
PP_0149,-0.0018803707302741
PP_0150,0.0021249547581152
PP_0151,0.0105565904188592
PP_0152,0.0082622925179008
PP_0153,-0.000589042350758
PP_0154,0.0073640152136011
PP_0155,-0.0078182650337887
PP_0156,-0.007492854620743
