,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.34850000000000003,0.03606244584051392,2.0,0.0,0.374,1.0,0.323,,,,
1,set1__Glucose carbon source (20mM),0.2555,0.050204581464244856,2.0,2.0,0.291,3.0,0.22,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.3695,0.02616295090390228,2.0,4.0,0.351,5.0,0.388,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.229,0.04525483399593904,2.0,6.0,0.261,7.0,0.197,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.3895,0.22273863607376249,2.0,8.0,0.547,9.0,0.232,,,,
5,set5__D-Glucose carbon source,0.10949999999999999,0.33163308037649075,2.0,10.0,-0.125,11.0,0.344,,,,
6,set5__Levulinic Acid carbon source,0.2545,0.06932291588404708,4.0,12.0,0.311,13.0,0.18,14.0,0.211,15.0,0.316
7,set5__Vanillin carbon source,0.2135,0.0417193000900063,2.0,16.0,0.243,17.0,0.184,,,,
8,set5__p-Coumaric acid carbon source,0.0115,0.04030508652763321,2.0,18.0,-0.017,19.0,0.04,,,,
9,set6__D-Glucose carbon source,-0.031,,1.0,20.0,-0.031,,,,,,
10,set6__Ferulic Acid carbon source,0.322,,1.0,21.0,0.322,,,,,,
11,set6__benzoic acid carbon source,0.065,,1.0,22.0,0.065,,,,,,
12,set6__Valerolactam carbon source,0.034,,1.0,23.0,0.034,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.026,,1.0,24.0,-0.026,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.067,,1.0,25.0,0.067,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.1905,0.03889087296526011,2.0,26.0,0.218,30.0,0.163,,,,
16,set7__Valerolactam 10 mM carbon source,-0.264,,1.0,27.0,-0.264,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.314,,1.0,28.0,0.314,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.103,0.43840620433565947,2.0,29.0,0.207,31.0,-0.413,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.034,,1.0,32.0,-0.034,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.199,,1.0,33.0,0.199,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.091,,1.0,34.0,-0.091,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.0225,0.1364716087690037,2.0,35.0,-0.119,47.0,0.074,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.039,0.20788939366884496,2.0,36.0,0.108,49.0,-0.186,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.06,,1.0,37.0,0.06,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.29,,1.0,38.0,-0.29,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.117,,1.0,39.0,-0.117,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.238,,1.0,40.0,-0.238,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.199,,1.0,41.0,-0.199,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.31,,1.0,42.0,-0.31,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.15,,1.0,43.0,-0.15,,,,,,
