,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.2085,0.14637110370561535,2.0,0.0,0.312,1.0,0.105,,,,
1,set1__Glucose carbon source (20mM),-0.08900000000000001,0.3295117600329311,2.0,2.0,-0.322,3.0,0.144,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.21850000000000003,0.17041273426595796,2.0,4.0,-0.098,5.0,-0.339,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.07,0.019798989873223333,2.0,6.0,-0.056,7.0,-0.084,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.2565,0.16475588001646554,2.0,8.0,-0.14,9.0,-0.373,,,,
5,set5__D-Glucose carbon source,0.025,0.01131370849898476,2.0,10.0,0.017,11.0,0.033,,,,
6,set5__Levulinic Acid carbon source,-0.191,0.13945847649629142,4.0,12.0,-0.266,13.0,-0.057,14.0,-0.092,15.0,-0.349
7,set5__Vanillin carbon source,0.154,0.032526911934581175,2.0,16.0,0.177,17.0,0.131,,,,
8,set5__p-Coumaric acid carbon source,-0.084,0.16404877323527903,2.0,18.0,0.032,19.0,-0.2,,,,
9,set6__D-Glucose carbon source,-0.127,,1.0,20.0,-0.127,,,,,,
10,set6__Ferulic Acid carbon source,0.048,,1.0,21.0,0.048,,,,,,
11,set6__benzoic acid carbon source,0.332,,1.0,22.0,0.332,,,,,,
12,set6__Valerolactam carbon source,0.012,,1.0,23.0,0.012,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.017,,1.0,24.0,0.017,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.178,,1.0,25.0,0.178,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.032,0.6081118318204309,2.0,26.0,-0.398,30.0,0.462,,,,
16,set7__Valerolactam 10 mM carbon source,-0.304,,1.0,27.0,-0.304,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.843,,1.0,28.0,0.843,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.2445,0.021920310216782975,2.0,29.0,0.229,31.0,0.26,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.145,,1.0,32.0,-0.145,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.014,,1.0,33.0,0.014,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.112,,1.0,34.0,-0.112,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1225,0.053033008588991064,2.0,35.0,-0.085,47.0,-0.16,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.093,0.01979898987322333,2.0,36.0,-0.107,49.0,-0.079,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.082,,1.0,37.0,0.082,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.252,,1.0,38.0,-0.252,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.037,,1.0,39.0,0.037,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.365,,1.0,40.0,0.365,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.406,,1.0,41.0,0.406,,,,,,
