,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.073,0.19233304448274094,2.0,0.0,0.063,1.0,-0.209,,,,
1,set1__Glucose carbon source (20mM),0.0335,0.11384419177103416,2.0,2.0,-0.047,3.0,0.114,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.006000000000000002,0.0862670273047588,2.0,4.0,-0.055,5.0,0.067,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.0005,0.009192388155425118,2.0,6.0,0.007,7.0,-0.006,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.097,0.1456639969244288,2.0,8.0,-0.2,9.0,0.006,,,,
5,set5__D-Glucose carbon source,0.0935,0.0021213203435596446,2.0,10.0,0.092,11.0,0.095,,,,
6,set5__Levulinic Acid carbon source,0.18775,0.04473160702083781,4.0,12.0,0.22,13.0,0.161,14.0,0.139,15.0,0.231
7,set5__Vanillin carbon source,0.254,0.016970562748477157,2.0,16.0,0.266,17.0,0.242,,,,
8,set5__p-Coumaric acid carbon source,-0.098,0.05656854249492381,2.0,18.0,-0.138,19.0,-0.058,,,,
9,set6__D-Glucose carbon source,-0.004,,1.0,20.0,-0.004,,,,,,
10,set6__Ferulic Acid carbon source,-0.24,,1.0,21.0,-0.24,,,,,,
11,set6__benzoic acid carbon source,0.083,,1.0,22.0,0.083,,,,,,
12,set6__Valerolactam carbon source,-0.321,,1.0,23.0,-0.321,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.185,,1.0,24.0,-0.185,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.198,,1.0,25.0,-0.198,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.246,0.20081832585697953,2.0,26.0,-0.388,30.0,-0.104,,,,
16,set7__Valerolactam 10 mM carbon source,-0.169,,1.0,27.0,-0.169,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.072,,1.0,28.0,-0.072,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.33099999999999996,0.042426406871192854,2.0,29.0,-0.361,31.0,-0.301,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.078,,1.0,32.0,0.078,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.176,,1.0,33.0,0.176,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.343,,1.0,34.0,-0.343,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.265,0.30688434303496165,2.0,35.0,-0.482,47.0,-0.048,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.4075,0.10253048327204936,2.0,36.0,0.48,49.0,0.335,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.441,,1.0,37.0,0.441,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.04,,1.0,38.0,0.04,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.037,,1.0,39.0,-0.037,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.127,,1.0,40.0,-0.127,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.104,,1.0,41.0,0.104,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.035,,1.0,42.0,-0.035,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.564,,1.0,43.0,-0.564,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.143,,1.0,44.0,-0.143,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.013,,1.0,45.0,-0.013,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.002,,1.0,46.0,-0.002,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.362,,1.0,48.0,0.362,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.174,,1.0,50.0,0.174,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.173,,1.0,51.0,0.173,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.202,,1.0,52.0,0.202,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.076,,1.0,53.0,-0.076,,,,,,
39,set10__L-Arginine carbon source,-0.182,,1.0,54.0,-0.182,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.145,,1.0,55.0,-0.145,,,,,,
41,set10__L-Histidine carbon source,-0.156,,1.0,56.0,-0.156,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,0.037,,1.0,57.0,0.037,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.211,,1.0,58.0,-0.211,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,0.043,,1.0,59.0,0.043,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,0.068,,1.0,60.0,0.068,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,0.083,,1.0,61.0,0.083,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.218,,1.0,62.0,-0.218,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,0.053,,1.0,63.0,0.053,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,0.142,,1.0,64.0,0.142,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.126,,1.0,65.0,-0.126,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.07,,1.0,66.0,-0.07,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-0.038,,1.0,67.0,-0.038,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.099,,1.0,68.0,-0.099,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,0.078,,1.0,69.0,0.078,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.29,,1.0,70.0,-0.29,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.024,,1.0,71.0,-0.024,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,0.12,,1.0,72.0,0.12,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,0.218,,1.0,73.0,0.218,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,0.005,,1.0,74.0,0.005,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,0.095,,1.0,75.0,0.095,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.007,,1.0,76.0,-0.007,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,-0.159,,1.0,77.0,-0.159,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.071,,1.0,78.0,-0.071,,,,,,
64,set10__Sodium butyrate carbon source,-0.217,,1.0,79.0,-0.217,,,,,,
65,set12__Vanillin carbon source,0.1405,0.06293250352560273,2.0,80.0,0.185,97.0,0.096,,,,
66,"set12__1,2-Propanediol carbon source",0.0175,0.13505739520663057,2.0,81.0,-0.078,98.0,0.113,,,,
67,set12__Sodium propionate carbon source,-0.109,0.1145512985522207,2.0,82.0,-0.19,99.0,-0.028,,,,
68,set12__2-methyl-1-butanol carbon source,0.0315,0.040305086527633205,2.0,83.0,0.003,100.0,0.06,,,,
