,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.067,0.055154328932550706,2.0,0.0,0.028,1.0,0.106,,,,
1,set1__Glucose carbon source (20mM),-0.101,0.1400071426749364,2.0,2.0,-0.2,3.0,-0.002,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.589,0.10182337649086286,2.0,4.0,-0.517,5.0,-0.661,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.085,0.15556349186104046,2.0,6.0,-0.025,7.0,0.195,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.0,0.029698484809835,2.0,8.0,-0.021,9.0,0.021,,,,
5,set5__D-Glucose carbon source,-0.04700000000000001,0.21496046148071044,2.0,10.0,0.105,11.0,-0.199,,,,
6,set5__Levulinic Acid carbon source,-0.035500000000000004,0.08090529442914515,4.0,12.0,0.011,13.0,0.052,14.0,-0.082,15.0,-0.123
7,set5__Vanillin carbon source,0.0115,0.024748737341529166,2.0,16.0,0.029,17.0,-0.006,,,,
8,set5__p-Coumaric acid carbon source,-0.193,0.04101219330881975,2.0,18.0,-0.222,19.0,-0.164,,,,
9,set6__D-Glucose carbon source,-0.065,,1.0,20.0,-0.065,,,,,,
10,set6__Ferulic Acid carbon source,-0.19,,1.0,21.0,-0.19,,,,,,
11,set6__benzoic acid carbon source,-0.054,,1.0,22.0,-0.054,,,,,,
12,set6__Valerolactam carbon source,-0.052,,1.0,23.0,-0.052,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.047,,1.0,24.0,-0.047,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.268,,1.0,25.0,-0.268,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.259,0.0,2.0,26.0,-0.259,30.0,-0.259,,,,
16,set7__Valerolactam 10 mM carbon source,-0.331,,1.0,27.0,-0.331,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.843,,1.0,28.0,-0.843,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.29,0.007071067811865481,2.0,29.0,-0.295,31.0,-0.285,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.028,,1.0,32.0,-0.028,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.224,,1.0,33.0,0.224,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.14,,1.0,34.0,0.14,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1275,0.306177236253775,2.0,35.0,-0.344,47.0,0.089,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.1055,0.2764787514439401,2.0,36.0,0.301,49.0,-0.09,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.039,,1.0,37.0,-0.039,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.224,,1.0,38.0,0.224,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.278,,1.0,39.0,0.278,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,0.095,,1.0,40.0,0.095,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.209,,1.0,41.0,0.209,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.184,,1.0,42.0,0.184,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.235,,1.0,43.0,0.235,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,-0.131,,1.0,44.0,-0.131,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.013,,1.0,45.0,-0.013,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.151,,1.0,46.0,0.151,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.357,,1.0,48.0,-0.357,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.208,,1.0,50.0,-0.208,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.279,,1.0,51.0,-0.279,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.348,,1.0,52.0,-0.348,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,-0.173,,1.0,53.0,-0.173,,,,,,
39,set10__L-Arginine carbon source,-0.183,,1.0,54.0,-0.183,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,0.374,,1.0,55.0,0.374,,,,,,
41,set10__L-Histidine carbon source,-0.33,,1.0,56.0,-0.33,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.029,,1.0,57.0,-0.029,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.063,,1.0,58.0,-0.063,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.2,,1.0,59.0,-0.2,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.003,,1.0,60.0,-0.003,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.031,,1.0,61.0,-0.031,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,0.08,,1.0,62.0,0.08,,,,,,
