,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-5.6079089141549865,0.7322633590731878,2.0,0.0,-5.090120527339896,1.0,-6.125697300970078,,,,
1,set1__Glucose carbon source (20mM),-4.572347109399039,0.46574039788485083,2.0,2.0,-4.24301891578214,3.0,-4.901675303015938,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.01860396035713195,0.19739807527843267,2.0,4.0,-0.1209775572654204,5.0,0.1581854779796843,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-1.906197378623703,0.06839822592320681,2.0,6.0,-1.857832529252274,7.0,-1.954562227995132,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.3765123879695782,0.34338928939465535,2.0,8.0,-0.6193252830873688,9.0,-0.1336994928517876,,,,
5,set5__D-Glucose carbon source,-4.780492030591465,1.2821000100559394,2.0,10.0,-5.68707364186136,11.0,-3.8739104193215694,,,,
6,set5__Levulinic Acid carbon source,-4.088887628157677,0.5034185958798911,4.0,12.0,-4.075838333029353,13.0,-3.4716839197606952,14.0,-4.704489355225492,15.0,-4.103538904615167
7,set5__Vanillin carbon source,-6.10031700835229,0.8642499449083121,2.0,16.0,-5.489200011667522,17.0,-6.711434005037058,,,,
8,set5__p-Coumaric acid carbon source,-4.720956199223414,0.009160702217404079,2.0,18.0,-4.714478604565056,19.0,-4.7274337938817705,,,,
9,set6__D-Glucose carbon source,-1.8527812367379932,,1.0,20.0,-1.8527812367379932,,,,,,
10,set6__Ferulic Acid carbon source,-1.007766777022997,,1.0,21.0,-1.007766777022997,,,,,,
11,set6__benzoic acid carbon source,-0.6930152845555819,,1.0,22.0,-0.6930152845555819,,,,,,
12,set6__Valerolactam carbon source,-0.2127057450507204,,1.0,23.0,-0.2127057450507204,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.8574172606356119,,1.0,24.0,-0.8574172606356119,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-2.106361479339522,,1.0,25.0,-2.106361479339522,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-1.763654410825621,0.04363903022690484,2.0,26.0,-1.79451186502347,30.0,-1.7327969566277717,,,,
16,set7__Valerolactam 10 mM carbon source,-1.5012829582958422,,1.0,27.0,-1.5012829582958422,,,,,,
