,PP_4875
set1IT078,0.006
set1IT079,-0.413
set1IT080,0.075
set1IT081,-0.451
set1IT082,0.433
set1IT083,0.539
set1IT084,0.079
set1IT085,-0.058
set1IT086,-0.02
set1IT087,0.009
set5IT075,-0.026
set5IT076,-0.072
set5IT081,-0.307
set5IT082,-0.437
set5IT083,-0.114
set5IT084,0.105
set5IT085,-0.545
set5IT086,-0.15
set5IT087,-0.745
set5IT088,-0.55
set6IT057,-0.668
set6IT059,-0.186
set6IT061,-0.133
set6IT064,-0.452
set6IT065,-0.76
set7IT042,-0.176
set7IT044,-0.336
set7IT045,-0.235
set7IT055,0.071
set7IT056,-1.072
set7IT057,-0.509
set7IT062,-0.322
set8IT058,0.149
set8IT059,0.236
set8IT060,0.679
set8IT062,0.312
set8IT064,0.897
set8IT070,0.562
set8IT073,1.423
set8IT080,-0.024
set8IT081,0.343
set8IT082,0.984
set8IT084,0.76
set8IT085,0.615
set8IT089,-0.183
set8IT090,0.02
set8IT092,0.652
set8IT093,0.159
set8IT094,1.061
set8IT095,0.431
set8IT096,0.753
set9IT020,0.894
set9IT022,0.963
set9IT025,1.526
set10IT006,0.024
set10IT008,-0.435
set10IT010,-0.396
set10IT017,-0.448
set10IT018,-0.159
set10IT019,-0.183
set10IT020,-0.49
set10IT021,0.347
set10IT022,-0.25
set10IT023,-0.773
set10IT024,-0.738
set10IT025,-0.371
set10IT026,-0.343
set10IT027,-0.307
set10IT028,-0.163
set10IT029,0.006
set10IT031,0.03
set10IT032,-0.659
set10IT033,0.053
set10IT034,0.189
set10IT035,-0.155
set10IT036,0.33
set10IT037,-0.063
set10IT043,-0.06
set10IT044,-0.217
set10IT053,-0.173
set12IT001,-0.854
set12IT002,0.012
set12IT004,-0.349
set12IT007,-0.067
set12IT008,0.074
set12IT009,0.072
set12IT014,-0.512
set12IT015,0.283
set12IT016,-0.492
set12IT017,-0.558
set12IT023,0.078
set12IT024,-0.151
set12IT025,0.276
set12IT026,-0.29
set12IT027,0.024
set12IT028,-0.175
set12IT029,0.061
set12IT031,-0.739
set12IT032,0.109
set12IT034,-0.201
set12IT037,-0.629
set12IT038,-0.205
set12IT039,0.043
set12IT044,-0.351
set12IT046,-0.114
set12IT053,-0.179
set12IT054,0.252
set12IT055,-0.615
set12IT056,-0.398
set12IT057,-0.26
set12IT058,-0.063
set12IT059,-0.351
set15IT054,-0.455
set15IT057,-0.354
set15IT058,-0.169
set15IT059,-0.089
set15IT060,-0.273
set15IT061,-0.416
set15IT062,-0.311
set15IT063,-0.157
set15IT064,-0.425
set15IT065,-0.493
set15IT066,-0.187
set15IT067,-0.638
set15IT068,-0.204
set15IT071,0.341
set15IT072,-0.673
set15IT073,-0.304
set15IT074,-0.241
set15IT075,-0.419
set15IT076,-0.546
set15IT077,0.736
set15IT078,-0.265
set15IT079,-1.04
set15IT080,-0.372
set15IT081,-1.053
set16IT004,-0.403
set16IT005,-0.472
set16IT006,-0.244
set16IT007,-0.003
set16IT008,-0.416
set16IT009,0.106
set16IT010,-0.638
set16IT011,-0.087
set16IT012,-0.159
set16IT013,0.053
set16IT014,-0.259
set16IT015,-0.25
set27IT004,-0.153
set27IT005,0.216
set27IT006,-0.418
set27IT007,-0.501
set27IT008,-0.31
set27IT009,-0.024
set27IT010,-0.083
set27IT011,-0.198
set27IT012,-0.369
set27IT013,-0.347
set27IT014,-0.081
set27IT015,-0.335
set27IT016,0.084
set27IT017,-0.107
set27IT018,-0.288
set27IT019,-0.563
set27IT020,-0.463
set27IT021,-0.193
set27IT024,-0.098
set27IT025,-0.145
set27IT028,0.47
set27IT029,0.206
set27IT030,-0.192
set27IT031,-0.246
set27IT032,-0.014
set27IT033,-0.126
set27IT034,-0.349
set27IT035,-0.087
set27IT036,-0.07
set27IT037,-0.204
set27IT038,-0.038
set27IT039,-0.081
set27IT040,-0.239
set27IT041,0.023
set27IT042,-0.304
set27IT043,-0.292
set27IT044,-0.077
set27IT045,-0.153
set27IT046,-0.331
set27IT047,0.087
set27IT048,-0.399
set27IT049,-0.366
set27IT050,-0.035
set27IT051,-0.543
set27IT052,-0.063
set27IT053,-0.105
set27IT054,-0.119
set27IT055,-0.184
set27IT056,-0.011
set27IT057,-0.236
set27IT058,0.128
set27IT059,0.436
set27IT060,-0.241
set27IT061,0.07
set27IT062,-0.022
set27IT063,-0.099
set27IT064,-0.346
set27IT065,-0.077
set27IT066,-0.215
set27IT067,-0.085
set27IT068,-0.114
set27IT069,0.055
set27IT070,0.008
set27IT071,0.094
set27IT072,0.081
set27IT073,-0.141
set28IT003,-0.357
set28IT004,-0.233
set28IT005,-0.235
set28IT006,-0.175
set28IT007,-0.553
set28IT008,-0.568
set28IT009,-0.076
set28IT010,-0.118
set28IT013,-0.26
set28IT014,-0.311
set28IT017,-0.281
set28IT018,-0.803
set28IT021,0.072
set28IT022,-0.278
set28IT023,-0.361
set28IT024,-0.391
set28IT027,-0.517
set28IT028,-0.303
set28IT029,-0.22
set28IT030,-0.163
set28IT031,-0.323
set28IT032,-0.681
set28IT035,-0.142
set28IT036,-0.373
set28IT037,-0.197
set28IT038,-0.382
set28IT039,-0.108
set28IT040,-0.182
set28IT041,-0.277
set28IT042,-0.444
set28IT045,0.101
set28IT046,0.049
set29IT004,-0.239
set29IT005,-0.486
set29IT006,0.172
set29IT007,-0.019
set29IT014,0.089
set29IT015,-0.294
set29IT057,-0.082
set29IT058,-0.087
set100IT008,0.043
set100IT009,0.006
set100IT010,0.129
set100IT011,-0.118
