,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.083,0.15697770542341355,2.0,0.0,0.194,1.0,-0.028,,,,
1,set1__Glucose carbon source (20mM),0.2865,0.026162950903902242,2.0,2.0,0.268,3.0,0.305,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.305,0.09899494936611666,2.0,4.0,0.375,5.0,0.235,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.34099999999999997,0.08061017305526645,2.0,6.0,0.398,7.0,0.284,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.055499999999999994,0.126572113832392,2.0,8.0,-0.145,9.0,0.034,,,,
5,set5__D-Glucose carbon source,-0.366,0.01131370849898477,2.0,10.0,-0.374,11.0,-0.358,,,,
6,set5__Levulinic Acid carbon source,-0.09974999999999999,0.1554077968872004,4.0,12.0,-0.187,13.0,0.094,14.0,-0.257,15.0,-0.049
7,set5__Vanillin carbon source,-0.075,0.15556349186104046,2.0,16.0,0.035,17.0,-0.185,,,,
8,set5__p-Coumaric acid carbon source,-0.0585,0.03464823227814083,2.0,18.0,-0.034,19.0,-0.083,,,,
9,set6__D-Glucose carbon source,0.115,,1.0,20.0,0.115,,,,,,
10,set6__Ferulic Acid carbon source,-0.22,,1.0,21.0,-0.22,,,,,,
11,set6__benzoic acid carbon source,-0.035,,1.0,22.0,-0.035,,,,,,
12,set6__Valerolactam carbon source,0.322,,1.0,23.0,0.322,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.212,,1.0,24.0,0.212,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.16,,1.0,25.0,-0.16,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.277,0.3139554108468271,2.0,26.0,0.055,30.0,0.499,,,,
16,set7__Valerolactam 10 mM carbon source,-0.046,,1.0,27.0,-0.046,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.32,,1.0,28.0,0.32,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.095,0.4214356415871824,2.0,29.0,-0.203,31.0,0.393,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.258,,1.0,32.0,-0.258,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.039,,1.0,33.0,-0.039,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.419,,1.0,34.0,-0.419,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.27949999999999997,0.2142533546995239,2.0,35.0,-0.431,47.0,-0.128,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.11249999999999999,0.041719300090006295,2.0,36.0,0.083,49.0,0.142,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.213,,1.0,37.0,-0.213,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.562,,1.0,38.0,-0.562,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.628,,1.0,39.0,-0.628,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.727,,1.0,40.0,-0.727,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.264,,1.0,41.0,-0.264,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.71,,1.0,42.0,-0.71,,,,,,
