,PP_0330
set1IT078,-0.032
set1IT079,0.244
set1IT080,0.292
set1IT081,0.025
set1IT082,0.064
set1IT083,0.065
set1IT084,0.046
set1IT085,-0.03
set1IT086,0.128
set1IT087,-0.007
set5IT075,-0.018
set5IT076,-0.186
set5IT081,-0.126
set5IT082,0.16
set5IT083,0.239
set5IT084,0.107
set5IT085,-0.122
set5IT086,0.128
set5IT087,-0.061
set5IT088,-0.352
set6IT057,0.164
set6IT059,0.039
set6IT061,0.084
set6IT064,0.223
set6IT065,0.026
set7IT042,0.069
set7IT044,0.313
set7IT045,0.258
set7IT055,-0.006
set7IT056,-0.083
set7IT057,-0.19
set7IT062,0.173
set8IT058,0.12
set8IT059,-0.132
set8IT060,0.412
set8IT062,0.259
set8IT064,0.261
set8IT070,0.02
set8IT073,0.092
set8IT080,-0.263
set8IT081,-0.012
set8IT082,0.169
set8IT084,-0.077
set8IT085,0.214
set8IT089,-0.222
set8IT090,-0.118
set8IT092,-0.128
set8IT093,0.344
set8IT094,0.094
set8IT095,0.444
set8IT096,0.005
set9IT020,0.116
set9IT022,0.298
set9IT025,0.06
set10IT006,0.059
set10IT008,-0.262
set10IT010,0.003
set10IT017,0.177
set10IT018,-0.007
set10IT019,0.169
set10IT020,0.227
set10IT021,0.1
set10IT022,-0.031
set10IT023,0.275
set10IT024,0.175
set10IT025,-0.052
set10IT026,0.117
set10IT027,0.009
set10IT028,-0.188
set10IT029,0.113
set10IT031,0.171
set10IT032,0.241
set10IT033,-0.058
set10IT034,0.008
set10IT035,0.032
set10IT036,0.137
set10IT037,0.056
set10IT043,0.009
set10IT044,-0.081
set10IT053,0.223
set12IT001,-0.314
set12IT002,0.167
set12IT004,-0.077
set12IT007,-0.217
set12IT008,0.032
set12IT009,0.279
set12IT014,-0.255
set12IT015,-0.07
set12IT016,0.126
set12IT017,-0.134
set12IT023,-0.054
set12IT024,-0.078
set12IT025,-0.188
set12IT026,-0.085
set12IT027,0.009
set12IT028,0.002
set12IT029,0.284
set12IT031,-0.167
set12IT032,-0.014
set12IT034,0.109
set12IT037,-0.148
set12IT038,-0.108
set12IT039,0.063
set12IT044,0.278
set12IT046,-0.013
set12IT053,-0.132
set12IT054,0.024
set12IT055,-0.172
set12IT056,0.034
set12IT057,-0.007
set12IT058,-0.092
set12IT059,0.35
set15IT054,0.13
set15IT057,-0.046
set15IT058,0.035
set15IT059,0.168
set15IT060,0.029
set15IT061,-0.049
set15IT062,0.148
set15IT063,0.302
set15IT064,0.129
set15IT065,0.354
set15IT066,0.217
set15IT067,0.05
set15IT068,0.075
set15IT071,0.126
set15IT072,-0.027
set15IT073,0.093
set15IT074,0.321
set15IT075,0.213
set15IT076,0.14
set15IT077,-0.456
set15IT078,0.283
set15IT079,-0.021
set15IT080,-0.007
set15IT081,0.084
set16IT004,-0.014
set16IT005,0.09
set16IT006,0.035
set16IT007,-0.074
set16IT008,-0.208
set16IT009,-0.39
set16IT010,-0.015
set16IT011,-0.045
set16IT012,0.035
set16IT013,0.018
set16IT014,-0.072
set16IT015,0.138
set27IT004,0.09
set27IT005,-0.112
set27IT006,0.004
set27IT007,-0.006
set27IT008,0.02
set27IT009,-0.113
set27IT010,-0.046
set27IT011,0.166
set27IT012,0.008
set27IT013,-0.003
set27IT014,-0.017
set27IT015,-0.029
set27IT016,0.056
set27IT017,-0.04
set27IT018,0.013
set27IT019,0.116
set27IT020,-0.094
set27IT021,0.274
set27IT024,-0.16
set27IT025,0.118
set27IT028,-0.092
set27IT029,-0.117
set27IT030,-0.004
set27IT031,-0.084
set27IT032,-0.077
set27IT033,0.196
