,PP_1935
set1IT078,0.092
set1IT079,-0.624
set1IT080,0.116
set1IT081,0.154
set1IT082,-0.426
set1IT083,0.021
set1IT084,-0.186
set1IT085,-0.072
set1IT086,0.098
set1IT087,-0.386
set5IT075,0.371
set5IT076,0.48
set5IT081,0.091
set5IT082,-0.876
set5IT083,-0.262
set5IT084,-0.12
set5IT085,-0.189
set5IT086,-0.123
set5IT087,0.327
set5IT088,0.188
set6IT057,0.209
set6IT059,0.043
set6IT061,-0.121
set6IT064,0.603
set6IT065,0.433
set7IT042,-0.394
set7IT044,0.56
set7IT045,0.596
set7IT055,0.16
set7IT056,0.57
set7IT057,0.956
set7IT062,0.076
set8IT058,0.074
set8IT059,0.263
set8IT060,-0.266
set8IT062,0.694
set8IT064,-0.851
set8IT070,-0.043
set8IT073,0.413
set8IT080,0.4
set8IT081,-0.376
set8IT082,0.38
set8IT084,-0.773
set8IT085,-0.139
set8IT089,-0.234
set8IT090,-0.007
set8IT092,-0.423
set8IT093,-0.008
set8IT094,0.514
set8IT095,-0.427
set8IT096,-0.225
set9IT020,0.131
set9IT022,0.389
set9IT025,0.551
set10IT006,-0.01
set10IT008,0.034
set10IT010,0.166
set10IT017,-0.295
set10IT018,-0.131
set10IT019,-0.312
set10IT020,0.155
set10IT021,-0.017
set10IT022,-0.02
set10IT023,0.223
set10IT024,0.048
set10IT025,-0.37
set10IT026,0.229
set10IT027,-0.529
set10IT028,-0.425
set10IT029,-0.279
set10IT031,0.119
set10IT032,-0.006
set10IT033,0.213
set10IT034,-0.765
set10IT035,-0.688
set10IT036,0.275
set10IT037,-0.357
set10IT043,-0.472
set10IT044,0.208
set10IT053,-0.301
set12IT001,-0.391
set12IT002,0.357
set12IT004,0.283
set12IT007,0.205
set12IT008,0.031
set12IT009,0.034
set12IT014,-0.108
set12IT015,0.002
set12IT016,-0.283
set12IT017,0.232
set12IT023,0.216
set12IT024,0.286
set12IT025,0.029
set12IT026,0.225
set12IT027,0.063
set12IT028,-0.172
set12IT029,-0.031
set12IT031,0.316
set12IT032,-0.162
set12IT034,0.436
set12IT037,0.489
set12IT038,-0.504
set12IT039,0.21
set12IT044,-0.672
set12IT046,0.382
set12IT053,0.14
set12IT054,0.391
set12IT055,0.029
set12IT056,0.295
set12IT057,0.436
set12IT058,-0.117
set12IT059,-0.208
set15IT054,-0.325
set15IT057,0.441
set15IT058,0.18
set15IT059,0.415
set15IT060,-0.073
set15IT061,-0.18
set15IT062,0.232
set15IT063,0.296
set15IT064,-0.395
set15IT065,-2.431
set15IT066,-0.073
set15IT067,0.588
set15IT068,0.002
set15IT071,-0.594
set15IT072,-0.418
set15IT073,0.773
set15IT074,0.27
set15IT075,0.098
set15IT076,-0.122
set15IT077,-1.566
set15IT078,0.227
set15IT079,-0.039
set15IT080,0.574
set15IT081,0.276
set16IT004,-0.402
set16IT005,-0.098
set16IT006,-0.47
set16IT007,0.509
set16IT008,-0.229
set16IT009,-0.817
set16IT010,-0.06
set16IT011,-0.213
set16IT012,-0.288
set16IT013,0.005
set16IT014,-0.133
set16IT015,-0.151
