,PP_0773
set1IT078,0.077
set1IT079,-0.082
set1IT080,0.01
set1IT081,0.093
set1IT082,0.064
set1IT083,-0.346
set1IT084,0.166
set1IT085,0.112
set1IT086,0.425
set1IT087,-0.07
set5IT075,-0.144
set5IT076,0.064
set5IT081,-0.11
set5IT082,-0.132
set5IT083,-0.06
set5IT084,0.116
set5IT085,-0.027
set5IT086,-0.248
set5IT087,-0.317
set5IT088,-0.047
set6IT057,-0.11
set6IT059,-0.139
set6IT061,-0.117
set6IT064,0.12
set6IT065,0.077
set7IT042,0.243
set7IT044,-0.059
set7IT045,0.053
set7IT055,0.266
set7IT056,0.25
set7IT057,0.092
set7IT062,-0.161
set8IT058,0.046
set8IT059,-0.012
set8IT060,0.231
set8IT062,0.282
set8IT064,0.194
set8IT070,0.077
set8IT073,0.419
set8IT080,-0.349
set8IT081,-0.231
set8IT082,0.172
set8IT084,-0.077
set8IT085,-0.375
set8IT089,0.138
set8IT090,-0.207
set8IT092,0.145
set8IT093,0.097
set8IT094,0.112
set8IT095,-0.304
set8IT096,-0.157
set9IT020,-0.032
set9IT022,0.283
set9IT025,0.432
set10IT006,0.127
set10IT008,0.013
set10IT010,-0.059
set10IT017,-0.07
set10IT018,0.195
set10IT019,-0.076
set10IT020,-0.017
set10IT021,-0.562
set10IT022,0.026
set10IT023,-0.041
set10IT024,-0.091
set10IT025,-0.151
set10IT026,0.099
set10IT027,-0.036
set10IT028,0.066
set10IT029,0.172
set10IT031,0.014
set10IT032,-0.265
set10IT033,0.051
set10IT034,-0.228
set10IT035,0.023
set10IT036,0.225
set10IT037,-0.005
set10IT043,0.007
set10IT044,-0.116
set10IT053,0.099
set12IT001,0.184
set12IT002,0.001
set12IT004,-0.059
set12IT007,-0.086
set12IT008,-0.008
set12IT009,0.302
set12IT014,0.323
set12IT015,0.172
set12IT016,0.04
set12IT017,0.104
set12IT023,-0.072
set12IT024,0.241
set12IT025,0.083
set12IT026,0.324
set12IT027,0.025
set12IT028,0.052
set12IT029,0.21
set12IT031,-0.006
set12IT032,0.008
set12IT034,-0.196
set12IT037,-0.026
set12IT038,-0.218
set12IT039,0.062
set12IT044,0.057
set12IT046,-0.063
set12IT053,0.028
set12IT054,-0.119
set12IT055,-0.298
set12IT056,0.182
set12IT057,-0.133
set12IT058,0.07
set12IT059,-0.163
set15IT054,0.04
set15IT057,0.113
set15IT058,0.093
set15IT059,0.037
set15IT060,0.007
set15IT061,-0.405
set15IT062,-0.042
set15IT063,0.205
set15IT064,0.113
set15IT065,-0.185
set15IT066,0.001
set15IT067,0.08
set15IT068,0.034
set15IT071,-0.484
set15IT072,0.222
set15IT073,-0.305
set15IT074,0.028
set15IT075,0.001
set15IT076,0.218
set15IT077,-0.105
set15IT078,-0.123
set15IT079,-0.059
set15IT080,0.26
set15IT081,0.106
set16IT004,0.026
set16IT005,-0.188
set16IT006,0.02
set16IT007,0.211
set16IT008,-0.017
set16IT009,-0.088
set16IT010,0.108
set16IT011,0.283
set16IT012,-0.031
set16IT013,-0.096
set16IT014,0.052
set16IT015,0.2
set27IT004,-0.114
set27IT005,-0.135
set27IT006,-0.056
set27IT007,-0.23
set27IT008,-0.136
set27IT009,0.024
set27IT010,0.05
set27IT011,-0.162
set27IT012,-0.04
set27IT013,-0.047
set27IT014,-0.224
set27IT015,-0.31
set27IT016,-0.228
set27IT017,0.112
set27IT018,-0.023
set27IT019,-0.145
set27IT020,-0.005
set27IT021,-0.008
set27IT024,0.012
set27IT025,-0.102
set27IT028,-0.235
set27IT029,-0.229
set27IT030,-0.152
set27IT031,-0.032
set27IT032,0.029
set27IT033,0.092
set27IT034,0.079
set27IT035,-0.042
set27IT036,-0.198
set27IT037,-0.095
set27IT038,-0.156
set27IT039,-0.239
set27IT040,-0.124
set27IT041,0.001
set27IT042,0.122
set27IT043,0.097
set27IT044,-0.381
set27IT045,0.161
set27IT046,-0.05
set27IT047,0.133
set27IT048,-0.038
set27IT049,0.051
set27IT050,-0.219
set27IT051,0.05
set27IT052,0.021
set27IT053,-0.074
set27IT054,0.163
set27IT055,0.01
set27IT056,0.022
set27IT057,-0.167
set27IT058,0.038
set27IT059,-0.27
set27IT060,-0.127
set27IT061,-0.04
set27IT062,0.031
set27IT063,-0.121
set27IT064,0.006
set27IT065,0.158
set27IT066,0.09
set27IT067,0.138
set27IT068,-0.195
set27IT069,-0.147
set27IT070,-0.055
set27IT071,-0.182
set27IT072,0.036
set27IT073,-0.042
set28IT003,0.182
set28IT004,0.275
set28IT005,0.005
set28IT006,0.124
set28IT007,-0.174
set28IT008,0.19
set28IT009,-0.171
set28IT010,0.202
set28IT013,-0.006
set28IT014,-0.178
set28IT017,-0.15
set28IT018,0.174
set28IT021,-0.065
set28IT022,-0.042
set28IT023,0.188
set28IT024,0.099
set28IT027,0.206
set28IT028,0.139
set28IT029,0.1
set28IT030,-0.047
set28IT031,-0.091
set28IT032,-0.155
set28IT035,-0.067
set28IT036,-0.054
set28IT037,0.047
set28IT038,-0.041
set28IT039,-0.023
set28IT040,0.292
set28IT041,0.092
set28IT042,0.058
set28IT045,-0.024
set28IT046,0.101
set29IT004,0.274
set29IT005,0.265
set29IT006,0.188
set29IT007,0.328
set29IT014,0.068
set29IT015,-0.072
set29IT057,-0.037
set29IT058,0.17
set100IT008,0.017
set100IT009,-0.011
set100IT010,0.272
set100IT011,0.011
set100IT012,-0.03
set100IT013,0.196
set100IT014,-0.086
set100IT015,0.095
set100IT016,0.135
set100IT017,0.09
set100IT018,-0.077
set100IT019,0.108
set100IT020,0.04
set100IT021,0.154
set100IT022,0.142
set100IT023,-0.124
set100IT024,-0.318
set100IT025,0.102
set100IT026,-0.163
set100IT027,0.012
set100IT028,0.009
set100IT029,0.131
set100IT030,0.247
set100IT031,0.165
set100IT032,-0.017
set100IT033,0.218
set100IT034,0.114
set100IT035,0.307
set100IT036,0.114
set100IT037,0.175
set100IT038,0.086
set100IT039,-0.036
set100IT040,-0.132
set100IT041,0.053
set100IT042,0.199
set100IT043,0.062
set100IT044,0.12
set100IT045,0.182
set100IT046,0.146
set101IT007,-0.337
set101IT008,-0.309
set101IT009,0.096
set101IT013,-0.175
set101IT014,-0.352
set101IT015,-0.231
set101IT016,-0.158
set101IT017,0.08
set101IT018,0.017
set101IT019,-0.305
set101IT020,0.0
set101IT021,0.011
set101IT022,-0.063
set101IT023,0.102
set101IT024,-0.045
set101IT025,-0.025
set101IT026,0.014
set101IT027,0.0
set101IT028,-0.102
set101IT029,-0.459
set101IT030,-0.023
set101IT031,-0.084
set101IT032,-0.149
set101IT033,0.214
set101IT034,-0.11
set101IT035,0.075
set101IT036,0.045
set101IT037,-0.297
set101IT038,-0.145
set101IT039,0.097
set101IT040,0.051
set101IT041,-0.067
set101IT042,-0.202
set101IT043,-0.089
set101IT044,0.135
set101IT045,0.031
set101IT046,-0.03
set101IT047,-0.137
set101IT048,-0.155
