,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),0.023353825225844838,0.4522047867381141,2.0,0.0,-0.2964032459616922,1.0,0.3431108964133819,,,,
1,set1__Glucose carbon source (20mM),0.16911091517079865,0.26185971806945557,2.0,2.0,-0.0160518671957109,3.0,0.3542736975373082,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.42741764443101365,0.14028679294241478,2.0,4.0,0.3282199018305191,5.0,0.5266153870315082,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.22552486428400303,0.12105307100628185,2.0,6.0,-0.3111223116760016,7.0,-0.1399274168920045,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.14853151327028635,0.012569875584716618,2.0,8.0,-0.139643269005662,9.0,-0.1574197575349107,,,,
5,set5__D-Glucose carbon source,-0.25485229135042226,0.1960058729236857,2.0,10.0,-0.3934493732471491,11.0,-0.1162552094536954,,,,
6,set5__Levulinic Acid carbon source,-0.4078447536974264,0.06074222619482315,4.0,12.0,-0.4904813453680058,13.0,-0.408468873547533,14.0,-0.3465486246326038,15.0,-0.3858801712415632
7,set5__Vanillin carbon source,-0.1288771752983629,0.04338295603582638,2.0,16.0,-0.1595535576992136,17.0,-0.0982007928975122,,,,
8,set5__p-Coumaric acid carbon source,0.20156336360901697,0.13686951389707913,2.0,18.0,0.1047820021946859,19.0,0.298344725023348,,,,
9,set6__D-Glucose carbon source,0.6935547466561016,,1.0,20.0,0.6935547466561016,,,,,,
10,set6__Ferulic Acid carbon source,1.7818215685880157,,1.0,21.0,1.7818215685880157,,,,,,
11,set6__benzoic acid carbon source,0.5541967053355591,,1.0,22.0,0.5541967053355591,,,,,,
12,set6__Valerolactam carbon source,0.1653207613836591,,1.0,23.0,0.1653207613836591,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.1015425554589366,,1.0,24.0,0.1015425554589366,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.7808459269683397,,1.0,25.0,-0.7808459269683397,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.05691119400931609,0.29600887058110525,2.0,26.0,0.1523986856699546,30.0,-0.2662210736885868,,,,
16,set7__Valerolactam 10 mM carbon source,-0.9708189783026876,,1.0,27.0,-0.9708189783026876,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.4616816755718588,,1.0,28.0,0.4616816755718588,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.027927076868740297,0.4558306374998026,2.0,29.0,0.2943938579799571,31.0,-0.3502480117174377,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.4652586764906135,,1.0,32.0,0.4652586764906135,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.0839275588102019,,1.0,33.0,-0.0839275588102019,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.2171654081266325,,1.0,34.0,0.2171654081266325,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.5795120559388884,0.016301595943577715,2.0,35.0,0.5910390249747554,47.0,0.5679850869030215,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.2924267462105824,0.34241983914522867,2.0,36.0,0.5345541364829804,49.0,0.0502993559381844,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,0.2339760501349795,,1.0,37.0,0.2339760501349795,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.4496237728116584,,1.0,38.0,-0.4496237728116584,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.4935720656247491,,1.0,39.0,0.4935720656247491,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.0296256599815754,,1.0,40.0,-0.0296256599815754,,,,,,
