,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),1.1547067743843318,0.20659131193442043,2.0,0.0,1.0086246567812778,1.0,1.3007888919873858,,,,
1,set1__Glucose carbon source (20mM),1.0374537145548106,0.4083621645174414,2.0,2.0,0.7486980588445113,3.0,1.32620937026511,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.3514723141409073,0.24316752635279199,2.0,4.0,0.523417720989325,5.0,0.1795269072924896,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.2733590267517847,0.1536265968599678,2.0,6.0,0.3819894351620799,7.0,0.1647286183414895,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.9973158806090895,0.20085750171554137,2.0,8.0,0.8552881790938416,9.0,1.1393435821243374,,,,
5,set5__D-Glucose carbon source,1.0896231612927287,0.05740233516914909,2.0,10.0,1.0490335808386804,11.0,1.130212741746777,,,,
6,set5__Levulinic Acid carbon source,1.390370569862056,0.5035712142479729,4.0,12.0,1.3466893208667483,13.0,1.059346861262191,14.0,1.0396406880189433,15.0,2.1158054093003416
7,set5__Vanillin carbon source,1.13291228739568,0.17328949687086118,2.0,16.0,1.255446465741471,17.0,1.0103781090498891,,,,
8,set5__p-Coumaric acid carbon source,0.5390561522939774,0.3497953923656451,2.0,18.0,0.7863988462635342,19.0,0.2917134583244207,,,,
9,set6__D-Glucose carbon source,-0.988578238397283,,1.0,20.0,-0.988578238397283,,,,,,
10,set6__Ferulic Acid carbon source,-0.8666206681623456,,1.0,21.0,-0.8666206681623456,,,,,,
11,set6__benzoic acid carbon source,-1.4864079568827255,,1.0,22.0,-1.4864079568827255,,,,,,
12,set6__Valerolactam carbon source,0.1835590625932005,,1.0,23.0,0.1835590625932005,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.0737001651134388,,1.0,24.0,-0.0737001651134388,,,,,,
