,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.093,0.07212489168102784,2.0,0.0,0.144,1.0,0.042,,,,
1,set1__Glucose carbon source (20mM),-0.0050000000000000044,0.17960512242138307,2.0,2.0,-0.132,3.0,0.122,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.20500000000000002,0.28284271247461906,2.0,4.0,-0.005,5.0,-0.405,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.17550000000000002,0.2114249275747777,2.0,6.0,-0.026,7.0,-0.325,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.018499999999999996,0.1251579002700189,2.0,8.0,-0.107,9.0,0.07,,,,
5,set5__D-Glucose carbon source,0.10550000000000001,0.17465537495307726,2.0,10.0,0.229,11.0,-0.018,,,,
6,set5__Levulinic Acid carbon source,0.029249999999999995,0.15808515637676634,4.0,12.0,-0.203,13.0,0.069,14.0,0.147,15.0,0.104
7,set5__Vanillin carbon source,0.10600000000000001,0.1725340546095176,2.0,16.0,0.228,17.0,-0.016,,,,
8,set5__p-Coumaric acid carbon source,-0.2525,0.1576848122046001,2.0,18.0,-0.141,19.0,-0.364,,,,
9,set6__D-Glucose carbon source,-0.159,,1.0,20.0,-0.159,,,,,,
10,set6__Ferulic Acid carbon source,-0.041,,1.0,21.0,-0.041,,,,,,
11,set6__benzoic acid carbon source,0.095,,1.0,22.0,0.095,,,,,,
12,set6__Valerolactam carbon source,0.022,,1.0,23.0,0.022,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.185,,1.0,24.0,-0.185,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.489,,1.0,25.0,-0.489,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.1255,0.09121677477306463,2.0,26.0,-0.19,30.0,-0.061,,,,
16,set7__Valerolactam 10 mM carbon source,-0.183,,1.0,27.0,-0.183,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.331,,1.0,28.0,-0.331,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.21750000000000003,0.4716402230514272,2.0,29.0,-0.551,31.0,0.116,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.073,,1.0,32.0,-0.073,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.143,,1.0,33.0,0.143,,,,,,
