,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),1.109676698738062,0.32582597634037747,2.0,0.0,1.3400704560950705,1.0,0.8792829413810535,,,,
1,set1__Glucose carbon source (20mM),0.9318846654192172,0.23481581245812105,2.0,2.0,1.0979245187381832,3.0,0.7658448121002512,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.13863201049547635,1.039426385597537,2.0,4.0,0.873617456295718,5.0,-0.5963534353047653,,,,
3,set1__Potassium Acetate Carbon Source (20mM),1.339525481360925,0.017058130577879273,2.0,6.0,1.3274635615549408,7.0,1.351587401166909,,,,
4,set1__Potassium Acetate Carbon Source (5mM),1.6553963542924484,0.4231076992494557,2.0,8.0,1.9545786776039769,9.0,1.35621403098092,,,,
5,set5__D-Glucose carbon source,-0.6269157039884451,0.23301128121706152,2.0,10.0,-0.7916795610299949,11.0,-0.4621518469468953,,,,
6,set5__Levulinic Acid carbon source,0.1066540477884968,0.26610844033907755,4.0,12.0,0.0691285050789776,13.0,0.419109342904457,14.0,0.1636261072203428,15.0,-0.2252477640497902
7,set5__Vanillin carbon source,-0.921098803909455,0.035241097033624394,2.0,16.0,-0.8961795852205261,17.0,-0.946018022598384,,,,
8,set5__p-Coumaric acid carbon source,-0.28950147067358245,0.1346670141205053,2.0,18.0,-0.3847254295603363,19.0,-0.1942775117868286,,,,
9,set6__D-Glucose carbon source,-0.502570054770643,,1.0,20.0,-0.502570054770643,,,,,,
10,set6__Ferulic Acid carbon source,-0.9079245045630056,,1.0,21.0,-0.9079245045630056,,,,,,
11,set6__benzoic acid carbon source,-0.1130148188913183,,1.0,22.0,-0.1130148188913183,,,,,,
12,set6__Valerolactam carbon source,-0.0121963433910549,,1.0,23.0,-0.0121963433910549,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.6495800328852176,,1.0,24.0,-0.6495800328852176,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.8385899063951241,,1.0,25.0,-0.8385899063951241,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.08134154261404075,1.362500772667642,2.0,26.0,-0.8820919931111594,30.0,1.0447750783392409,,,,
16,set7__Valerolactam 10 mM carbon source,-1.3828617864222357,,1.0,27.0,-1.3828617864222357,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.7035058311676491,,1.0,28.0,0.7035058311676491,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.4976489741288862,0.7377441100549041,2.0,29.0,1.0193128371291436,31.0,-0.0240148888713712,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.4771395626204507,,1.0,32.0,-0.4771395626204507,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.3865483481083357,,1.0,33.0,-0.3865483481083357,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.878037928529479,,1.0,34.0,-0.878037928529479,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.7916991188812891,1.3606338648303287,2.0,35.0,-0.1704143136522967,47.0,1.7538125514148748,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1205179155777974,1.4208499339713268,2.0,36.0,0.884174707781786,49.0,-1.1252105389373808,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.0745594138890311,,1.0,37.0,-0.0745594138890311,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.6265162948490188,,1.0,38.0,-0.6265162948490188,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.0566992562530687,,1.0,39.0,0.0566992562530687,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.1705076662288375,,1.0,40.0,-0.1705076662288375,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.6768306015556175,,1.0,41.0,0.6768306015556175,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.4837571790315026,,1.0,42.0,0.4837571790315026,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",0.4006985712130317,,1.0,43.0,0.4006985712130317,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.4705810066318139,,1.0,44.0,0.4705810066318139,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.3285456882240687,,1.0,45.0,0.3285456882240687,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.6232384156758262,,1.0,46.0,-0.6232384156758262,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,1.321475203668813,,1.0,48.0,1.321475203668813,,,,,,
