,PP_2580
set1IT078,-0.345
set1IT079,-0.432
set1IT080,-0.27
set1IT081,0.204
set1IT082,-0.513
set1IT083,-0.713
set1IT084,-0.149
set1IT085,-0.583
set1IT086,-0.298
set1IT087,-0.117
set5IT075,0.11
set5IT076,0.361
set5IT081,0.406
set5IT082,0.213
set5IT083,0.157
set5IT084,0.158
set5IT085,-0.188
set5IT086,0.001
set5IT087,0.107
set5IT088,0.279
set6IT057,0.085
set6IT059,-0.219
set6IT061,0.054
set6IT064,-0.002
set6IT065,-0.106
set7IT042,0.202
set7IT044,-0.084
set7IT045,0.394
set7IT055,-0.718
set7IT056,0.192
set7IT057,0.261
set7IT062,-0.147
set8IT058,-0.18
set8IT059,-0.06
set8IT060,-1.669
set8IT062,-0.11
set8IT064,-0.036
set8IT070,-0.398
set8IT073,-1.83
set8IT080,0.169
set8IT081,-0.069
set8IT082,-0.018
set8IT084,0.414
set8IT085,0.334
set8IT089,-0.026
set8IT090,-0.399
set8IT092,-0.346
set8IT093,0.387
set8IT094,-0.9
set8IT095,0.344
set8IT096,0.279
set9IT020,-0.728
set9IT022,-0.441
set9IT025,-0.943
set10IT006,0.108
set10IT008,0.284
set10IT010,0.084
set10IT017,0.302
set10IT018,0.438
set10IT019,0.041
set10IT020,-0.128
set10IT021,0.013
set10IT022,0.037
set10IT023,-0.006
set10IT024,-0.023
set10IT025,0.276
set10IT026,0.146
set10IT027,0.138
set10IT028,-0.196
set10IT029,0.238
set10IT031,0.185
set10IT032,-0.047
set10IT033,-0.086
set10IT034,-0.061
set10IT035,0.008
set10IT036,-0.12
set10IT037,0.015
set10IT043,0.349
set10IT044,0.062
set10IT053,-0.421
set12IT001,-0.625
set12IT002,-0.095
set12IT004,-0.012
set12IT007,-0.675
set12IT008,-0.342
set12IT009,0.075
set12IT014,-0.046
set12IT015,0.227
set12IT016,-0.278
set12IT017,-0.28
set12IT023,0.03
set12IT024,0.103
set12IT025,0.062
set12IT026,-0.367
set12IT027,0.323
set12IT028,0.379
set12IT029,-0.164
set12IT031,-0.489
set12IT032,-0.457
set12IT034,-0.81
set12IT037,-0.527
set12IT038,-0.113
set12IT039,-0.121
set12IT044,-0.101
set12IT046,0.209
set12IT053,-0.11
set12IT054,-0.243
set12IT055,-0.072
set12IT056,-0.369
set12IT057,-0.147
set12IT058,-0.048
set12IT059,-0.074
set15IT054,0.209
set15IT057,-0.303
set15IT058,0.181
set15IT059,0.423
set15IT060,0.377
set15IT061,-0.006
set15IT062,0.742
set15IT063,0.182
set15IT064,0.612
set15IT065,0.943
set15IT066,-0.005
set15IT067,-0.215
set15IT068,0.257
set15IT071,0.066
set15IT072,-0.292
set15IT073,0.346
set15IT074,0.387
set15IT075,0.184
set15IT076,0.721
set15IT077,-0.437
set15IT078,0.114
set15IT079,0.478
set15IT080,0.564
set15IT081,0.662
set16IT004,0.337
