,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.0508638371901286,0.5301327508208757,2.0,0.0,0.3239966258443909,1.0,-0.4257243002246481,,,,
1,set1__Glucose carbon source (20mM),-0.020513698061028596,0.5196066064292766,2.0,2.0,0.3469036568944424,3.0,-0.3879310530164996,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),1.6155667402908342,0.2889106642139398,2.0,4.0,1.8198574301136208,5.0,1.411276050468048,,,,
3,set1__Potassium Acetate Carbon Source (20mM),1.1072024090322479,0.4136061325071902,2.0,6.0,0.814738707996072,7.0,1.3996661100684238,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.09869420189173028,0.9361975620490631,2.0,8.0,0.7606858465469364,9.0,-0.5632974427634758,,,,
5,set5__D-Glucose carbon source,0.2980221386109507,0.18952996066277825,2.0,10.0,0.1640042181882806,11.0,0.4320400590336208,,,,
6,set5__Levulinic Acid carbon source,0.03484318430697767,0.3429005920097764,4.0,12.0,0.00131359286748,13.0,-0.2736915313611839,14.0,0.5204548577193885,15.0,-0.1087041819977739
7,set5__Vanillin carbon source,0.37791892396344273,0.23727035780268946,2.0,16.0,0.2101434449866026,17.0,0.5456944029402829,,,,
8,set5__p-Coumaric acid carbon source,-0.07344450540435875,0.2694601740588437,2.0,18.0,0.1170926109323571,19.0,-0.2639816217410746,,,,
9,set6__D-Glucose carbon source,0.2294541597944424,,1.0,20.0,0.2294541597944424,,,,,,
10,set6__Ferulic Acid carbon source,0.3033457409521553,,1.0,21.0,0.3033457409521553,,,,,,
11,set6__benzoic acid carbon source,0.41118339775694,,1.0,22.0,0.41118339775694,,,,,,
12,set6__Valerolactam carbon source,0.605111225942891,,1.0,23.0,0.605111225942891,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.868503291565602,,1.0,24.0,0.868503291565602,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,0.0651905241778316,,1.0,25.0,0.0651905241778316,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.8472090842257282,0.7556632467919336,2.0,26.0,0.3128744781257083,30.0,1.381543690325748,,,,
16,set7__Valerolactam 10 mM carbon source,0.4006293575336868,,1.0,27.0,0.4006293575336868,,,,,,
17,set7__L-Lysine 10 mM carbon source,19.55992593887695,,1.0,28.0,19.55992593887695,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.11062749380745951,1.8516971974839196,2.0,29.0,1.4199751388524646,31.0,-1.1987201512375456,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,1.5348394923952309,,1.0,32.0,1.5348394923952309,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.4824176414591295,,1.0,33.0,0.4824176414591295,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.6803159066776381,,1.0,34.0,-0.6803159066776381,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,1.110558488699842,0.4458393318278975,2.0,35.0,1.4258145035550278,47.0,0.7953024738446565,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.482992644796614,0.36315466257257206,2.0,36.0,0.7397817693211922,49.0,0.2262035202720358,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.0444291934375816,,1.0,37.0,-0.0444291934375816,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.9469634399630602,,1.0,38.0,-0.9469634399630602,,,,,,
