,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.893,0.31112698372208086,2.0,0.0,0.673,1.0,1.113,,,,
1,set1__Glucose carbon source (20mM),0.8380000000000001,0.4822468247692255,2.0,2.0,0.497,3.0,1.179,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.8220000000000001,0.0466690475583121,2.0,4.0,0.789,5.0,0.855,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.1145,0.3811305550595491,2.0,6.0,0.384,7.0,-0.155,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.504,0.10465180361560901,2.0,8.0,0.578,9.0,0.43,,,,
5,set5__D-Glucose carbon source,0.2265,0.1633416664540925,2.0,10.0,0.342,11.0,0.111,,,,
6,set5__Levulinic Acid carbon source,0.08275000000000002,0.2580056523928626,4.0,12.0,0.309,13.0,0.275,14.0,-0.236,15.0,-0.017
7,set5__Vanillin carbon source,0.1725,0.47588286373854655,2.0,16.0,0.509,17.0,-0.164,,,,
8,set5__p-Coumaric acid carbon source,0.2355,0.12657211383239203,2.0,18.0,0.146,19.0,0.325,,,,
9,set6__D-Glucose carbon source,0.152,,1.0,20.0,0.152,,,,,,
10,set6__Ferulic Acid carbon source,0.226,,1.0,21.0,0.226,,,,,,
11,set6__benzoic acid carbon source,0.101,,1.0,22.0,0.101,,,,,,
12,set6__Valerolactam carbon source,0.068,,1.0,23.0,0.068,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.009,,1.0,24.0,0.009,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.074,,1.0,25.0,-0.074,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.3185,0.09545941546018392,2.0,26.0,0.386,30.0,0.251,,,,
16,set7__Valerolactam 10 mM carbon source,0.407,,1.0,27.0,0.407,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.139,,1.0,28.0,-0.139,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.1195,0.12374368670764581,2.0,29.0,0.032,31.0,0.207,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,-0.472,,1.0,32.0,-0.472,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.483,,1.0,33.0,-0.483,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.289,,1.0,34.0,0.289,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.1195,0.25950818869546294,2.0,35.0,-0.303,47.0,0.064,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.17550000000000002,0.39951533137039935,2.0,36.0,-0.458,49.0,0.107,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.111,,1.0,37.0,-0.111,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.471,,1.0,38.0,-0.471,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.115,,1.0,39.0,-0.115,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.151,,1.0,40.0,-0.151,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.591,,1.0,41.0,0.591,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.181,,1.0,42.0,0.181,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-0.045,,1.0,43.0,-0.045,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.053,,1.0,44.0,0.053,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,0.065,,1.0,45.0,0.065,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.25,,1.0,46.0,0.25,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.497,,1.0,48.0,0.497,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.131,,1.0,50.0,-0.131,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.164,,1.0,51.0,-0.164,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.017,,1.0,52.0,-0.017,,,,,,
