,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.2512250883542972,0.39972033296036297,2.0,0.0,-0.5338700463687145,1.0,0.0314198696601201,,,,
1,set1__Glucose carbon source (20mM),0.24988103314418747,0.14605720482353676,2.0,2.0,0.3531590731160628,3.0,0.1466029931723121,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.28462444637876383,0.08785804769086925,2.0,4.0,-0.3467494676827886,5.0,-0.2224994250747391,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.2509883709841466,0.17093113583021113,2.0,6.0,-0.3718549362456078,7.0,-0.1301218057226855,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-1.4532131592899498,1.2340944951659598,2.0,8.0,-0.5805765731331105,9.0,-2.325849745446789,,,,
5,set5__D-Glucose carbon source,-0.19756426591833004,0.4252979920923716,2.0,10.0,-0.4982953601518687,11.0,0.1031668283152086,,,,
6,set5__Levulinic Acid carbon source,-0.07758248153283989,0.36200545722267136,4.0,12.0,-0.2069073192103115,13.0,-0.4718036874317992,14.0,0.3890787420679555,15.0,-0.0206976615572044
7,set5__Vanillin carbon source,-0.9043611894376912,0.4329895180943602,2.0,16.0,-0.5981913650104738,17.0,-1.2105310138649086,,,,
8,set5__p-Coumaric acid carbon source,-0.37472215774778483,0.5150840807544473,2.0,18.0,-0.0105027113650759,19.0,-0.7389416041304938,,,,
9,set6__D-Glucose carbon source,-0.5869922103710525,,1.0,20.0,-0.5869922103710525,,,,,,
10,set6__Ferulic Acid carbon source,-2.5172993582828878,,1.0,21.0,-2.5172993582828878,,,,,,
11,set6__benzoic acid carbon source,-0.5886735984973199,,1.0,22.0,-0.5886735984973199,,,,,,
12,set6__Valerolactam carbon source,-0.2953151813340997,,1.0,23.0,-0.2953151813340997,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.5375130445184289,,1.0,24.0,0.5375130445184289,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-2.580776221501865,,1.0,25.0,-2.580776221501865,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.11891107505738405,0.0487222722605991,2.0,26.0,0.1533629241676709,30.0,0.0844592259470972,,,,
16,set7__Valerolactam 10 mM carbon source,-1.0334930845676964,,1.0,27.0,-1.0334930845676964,,,,,,
17,set7__L-Lysine 10 mM carbon source,1.0135755654002874,,1.0,28.0,1.0135755654002874,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.37825352403785434,1.1989858933996644,2.0,29.0,0.4695575317320594,31.0,-1.226064579807768,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.3753827687107442,,1.0,32.0,0.3753827687107442,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.7205180302174833,,1.0,33.0,0.7205180302174833,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-2.1635281679218425,,1.0,34.0,-2.1635281679218425,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.5608457573093037,0.3064361659595365,2.0,35.0,-0.3441626663585092,47.0,-0.7775288482600983,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.5594248932674233,0.018930062145979965,2.0,36.0,0.5728104685791284,49.0,0.546039317955718,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-2.117384217983881,,1.0,37.0,-2.117384217983881,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-3.570783598819677,,1.0,38.0,-3.570783598819677,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.9039924094717516,,1.0,39.0,0.9039924094717516,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.2271801459050529,,1.0,40.0,-0.2271801459050529,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-1.292534182087752,,1.0,41.0,-1.292534182087752,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.8192954272274259,,1.0,42.0,0.8192954272274259,,,,,,
30,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 2.15g/hr dextrose, set to 30% DO.",-2.7906582386232235,,1.0,43.0,-2.7906582386232235,,,,,,
31,set8__Adaptation in M9 media timecourse 4; day 2,0.2868410581122218,,1.0,44.0,0.2868410581122218,,,,,,
32,set8__Adaptation in M9 media timecourse 4; day 3,-0.4034770888002514,,1.0,45.0,-0.4034770888002514,,,,,,
33,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-1.0882684169159056,,1.0,46.0,-1.0882684169159056,,,,,,
34,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,0.4758095037860848,,1.0,48.0,0.4758095037860848,,,,,,
35,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO.,-0.1146851865026942,,1.0,50.0,-0.1146851865026942,,,,,,
36,set9__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,0.0552485738363298,,1.0,51.0,0.0552485738363298,,,,,,
37,set9__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v dodecane overlay,-0.1313713976618343,,1.0,52.0,-0.1313713976618343,,,,,,
38,set9__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 30% DO with 20% v/v oleyl alcohol overlay,0.5846450208858581,,1.0,53.0,0.5846450208858581,,,,,,
39,set10__L-Arginine carbon source,-0.0864340273490233,,1.0,54.0,-0.0864340273490233,,,,,,
40,set10__L-Glutamic acid monopotassium salt monohydrate carbon source,-0.6812243401786242,,1.0,55.0,-0.6812243401786242,,,,,,
41,set10__L-Histidine carbon source,0.1937707264891978,,1.0,56.0,0.1937707264891978,,,,,,
42,set10__D-Glucose carbon source with 20AA_mix_minus_Ala,-0.1903882101312487,,1.0,57.0,-0.1903882101312487,,,,,,
43,set10__D-Glucose carbon source with 20AA_mix_minus_Arg,-0.701258012727668,,1.0,58.0,-0.701258012727668,,,,,,
44,set10__D-Glucose carbon source with 20AA_mix_minus_Asn,-0.7863802802854946,,1.0,59.0,-0.7863802802854946,,,,,,
45,set10__D-Glucose carbon source with 20AA_mix_minus_Asp,-0.3452898915094597,,1.0,60.0,-0.3452898915094597,,,,,,
46,set10__D-Glucose carbon source with 20AA_mix_minus_Cys,-0.8865553405996921,,1.0,61.0,-0.8865553405996921,,,,,,
47,set10__D-Glucose carbon source with 20AA_mix_minus_Glu,-0.369845449753281,,1.0,62.0,-0.369845449753281,,,,,,
48,set10__D-Glucose carbon source with 20AA_mix_minus_Gln,-0.1134464170369394,,1.0,63.0,-0.1134464170369394,,,,,,
49,set10__D-Glucose carbon source with 20AA_mix_minus_Gly,-0.5333454459943927,,1.0,64.0,-0.5333454459943927,,,,,,
50,set10__D-Glucose carbon source with 20AA_mix_minus_His,-0.2325622133713346,,1.0,65.0,-0.2325622133713346,,,,,,
51,set10__D-Glucose carbon source with 20AA_mix_minus_Ile,-0.4948004445780385,,1.0,66.0,-0.4948004445780385,,,,,,
52,set10__D-Glucose carbon source with 20AA_mix_minus_Leu,-1.295656490588501,,1.0,67.0,-1.295656490588501,,,,,,
53,set10__D-Glucose carbon source with 20AA_mix_minus_Lys,-0.57804485149788,,1.0,68.0,-0.57804485149788,,,,,,
54,set10__D-Glucose carbon source with 20AA_mix_minus_Met,-0.1567963460045007,,1.0,69.0,-0.1567963460045007,,,,,,
55,set10__D-Glucose carbon source with 20AA_mix_minus_Pro,-0.6201836096705551,,1.0,70.0,-0.6201836096705551,,,,,,
56,set10__D-Glucose carbon source with 20AA_mix_minus_Ser,-0.9491813363384723,,1.0,71.0,-0.9491813363384723,,,,,,
57,set10__D-Glucose carbon source with 20AA_mix_minus_Thr,-2.1245320596485477,,1.0,72.0,-2.1245320596485477,,,,,,
58,set10__D-Glucose carbon source with 20AA_mix_minus_Trp,-0.6641080326951473,,1.0,73.0,-0.6641080326951473,,,,,,
59,set10__D-Glucose carbon source with 20AA_mix_minus_Tyr,-0.2996367887377194,,1.0,74.0,-0.2996367887377194,,,,,,
60,set10__D-Glucose carbon source with 20AA_mix_minus_Val,-0.4667974368959411,,1.0,75.0,-0.4667974368959411,,,,,,
61,set10__D-Glucose carbon source with 20AA_mix,-0.747688192081102,,1.0,76.0,-0.747688192081102,,,,,,
62,set10__Sodium succinate dibasic hexahydrate carbon source,0.2842417240169397,,1.0,77.0,0.2842417240169397,,,,,,
63,set10__a-Ketoglutaric acid disodium salt hydrate carbon source,-0.3548818343147688,,1.0,78.0,-0.3548818343147688,,,,,,
64,set10__Sodium butyrate carbon source,2.4182002828495883,,1.0,79.0,2.4182002828495883,,,,,,
65,set12__Vanillin carbon source,-1.0390247793690797,0.9587430220545151,2.0,80.0,-1.716958471679111,97.0,-0.3610910870590484,,,,
66,"set12__1,2-Propanediol carbon source",-0.2631428710886128,0.0737906336113059,2.0,81.0,-0.2109650136740064,98.0,-0.3153207285032192,,,,
67,set12__Sodium propionate carbon source,2.568925993141794,0.39019681255840205,2.0,82.0,2.844836805299216,99.0,2.2930151809843715,,,,
68,set12__2-methyl-1-butanol carbon source,0.725023565764326,0.3035511018015611,2.0,83.0,0.5103805232437941,100.0,0.9396666082848578,,,,
69,"set12__1,5-Pentanediol carbon source",0.9497770168607687,0.08667844715215937,2.0,84.0,1.0110679346247804,101.0,0.888486099096757,,,,
70,"set12__1,4-Butanediol carbon source",0.5702304173332633,0.3520774618430523,2.0,85.0,0.3212740565610931,102.0,0.8191867781054335,,,,
71,set12__Vanillic Acid carbon source,-0.2216450469840657,0.4210139859447935,2.0,86.0,0.0760567974518756,103.0,-0.519346891420007,,,,
72,set12__Protocatechuic Acid carbon source,-0.8561785661731562,0.07647389082368244,2.0,87.0,-0.8021033593880107,89.0,-0.9102537729583018,,,,
73,set12__4-Hydroxybenzoic Acid carbon source,0.21534076733260693,0.29348065352342245,2.0,88.0,0.4228629275860786,104.0,0.0078186070791353,,,,
