,PP_1416
set1IT078,0.033
set1IT079,0.028
set1IT080,0.006
set1IT081,0.036
set1IT082,-0.204
set1IT083,-0.107
set1IT084,-0.113
set1IT085,0.007
set1IT086,0.083
set1IT087,-0.081
set5IT075,-0.033
set5IT076,0.11
set5IT081,0.122
set5IT082,-0.218
set5IT083,0.042
set5IT084,-0.057
set5IT085,0.192
set5IT086,-0.063
set5IT087,0.129
set5IT088,0.073
set6IT057,-0.024
set6IT059,0.013
set6IT061,0.13
set6IT064,-0.021
set6IT065,0.002
set7IT042,0.003
set7IT044,-0.152
set7IT045,-0.058
set7IT055,-0.042
set7IT056,-0.492
set7IT057,-0.241
set7IT062,-0.281
set8IT058,-0.002
set8IT059,0.044
set8IT060,-0.086
set8IT062,-0.03
set8IT064,-0.231
set8IT070,-0.302
set8IT073,-0.097
set8IT080,0.04
set8IT081,0.054
set8IT082,-0.335
set8IT084,-0.225
set8IT085,0.041
set8IT089,-0.042
set8IT090,0.02
set8IT092,0.076
set8IT093,-0.12
set8IT094,0.115
set8IT095,-0.068
set8IT096,-0.037
set9IT020,0.234
set9IT022,0.11
set9IT025,-0.322
set10IT006,-0.084
set10IT008,-0.023
set10IT010,-0.016
set10IT017,-0.035
set10IT018,-0.143
set10IT019,0.104
set10IT020,0.044
set10IT021,-0.02
set10IT022,-0.01
set10IT023,0.011
set10IT024,0.128
set10IT025,0.235
set10IT026,-0.017
set10IT027,0.023
set10IT028,0.053
set10IT029,0.471
set10IT031,0.014
set10IT032,0.337
set10IT033,0.277
set10IT034,0.102
set10IT035,0.118
set10IT036,0.06
set10IT037,0.061
set10IT043,-0.043
set10IT044,0.046
set10IT053,-0.187
set12IT001,0.179
set12IT002,0.262
set12IT004,0.106
set12IT007,0.075
set12IT008,0.052
set12IT009,0.01
set12IT014,0.283
set12IT015,0.144
set12IT016,0.097
set12IT017,0.075
set12IT023,0.076
set12IT024,-0.084
set12IT025,0.069
set12IT026,-0.077
set12IT027,0.115
set12IT028,-0.023
set12IT029,-0.022
set12IT031,0.075
set12IT032,0.023
set12IT034,0.015
set12IT037,0.06
set12IT038,-0.087
set12IT039,-0.056
set12IT044,0.227
set12IT046,0.017
set12IT053,0.252
set12IT054,0.089
set12IT055,0.074
set12IT056,0.047
set12IT057,0.1
set12IT058,0.256
set12IT059,-0.054
set15IT054,0.03
set15IT057,0.136
set15IT058,-0.097
set15IT059,-0.024
set15IT060,0.131
set15IT061,-0.077
set15IT062,-0.209
set15IT063,-0.187
set15IT064,0.026
set15IT065,0.011
set15IT066,-0.358
set15IT067,-0.032
set15IT068,-0.121
set15IT071,0.074
set15IT072,0.013
set15IT073,0.087
set15IT074,0.178
set15IT075,-0.033
set15IT076,-0.013
set15IT077,-0.443
set15IT078,0.052
set15IT079,-0.151
set15IT080,0.175
set15IT081,-0.009
set16IT004,-0.012
set16IT005,-0.013
set16IT006,0.043
set16IT007,0.08
set16IT008,-0.119
set16IT009,0.021
set16IT010,-0.01
set16IT011,-0.242
set16IT012,-0.144
set16IT013,-0.091
set16IT014,-0.064
set16IT015,-0.019
set27IT004,-0.075
set27IT005,-0.077
set27IT006,0.087
set27IT007,-0.016
set27IT008,-0.116
set27IT009,-0.072
set27IT010,-0.089
set27IT011,-0.14
set27IT012,0.005
set27IT013,-0.128
set27IT014,-0.198
set27IT015,0.017
set27IT016,0.011
set27IT017,-0.002
set27IT018,-0.062
set27IT019,0.093
set27IT020,-0.019
set27IT021,0.012
set27IT024,-0.317
set27IT025,-0.269
set27IT028,-0.048
set27IT029,0.018
set27IT030,-0.15
set27IT031,0.046
set27IT032,0.039
set27IT033,-0.008
set27IT034,0.111
set27IT035,-0.218
set27IT036,0.105
set27IT037,0.012
set27IT038,-0.115
set27IT039,-0.114
set27IT040,-0.025
set27IT041,0.086
set27IT042,-0.059
set27IT043,-0.017
set27IT044,0.069
set27IT045,-0.132
set27IT046,-0.1
set27IT047,0.034
set27IT048,-0.076
set27IT049,0.093
set27IT050,-0.025
set27IT051,0.027
set27IT052,-0.036
set27IT053,-0.027
set27IT054,-0.021
set27IT055,0.009
set27IT056,0.005
set27IT057,-0.105
set27IT058,-0.106
set27IT059,-0.172
set27IT060,0.012
set27IT061,-0.063
set27IT062,-0.106
set27IT063,-0.116
set27IT064,0.054
set27IT065,0.062
set27IT066,0.025
set27IT067,0.056
set27IT068,-0.007
set27IT069,-0.036
set27IT070,-0.082
set27IT071,-0.01
set27IT072,0.012
set27IT073,-0.159
set28IT003,-0.013
set28IT004,0.127
set28IT005,0.045
set28IT006,-0.02
set28IT007,0.014
set28IT008,0.124
set28IT009,0.146
set28IT010,0.14
set28IT013,0.067
set28IT014,0.115
set28IT017,0.008
set28IT018,0.04
set28IT021,0.065
set28IT022,-0.16
set28IT023,0.187
set28IT024,-0.02
set28IT027,0.132
