,PP_0156
set1IT078,0.191
set1IT079,0.242
set1IT080,0.152
set1IT081,0.098
set1IT082,-0.393
set1IT083,0.081
set1IT084,-0.107
set1IT085,0.1
set1IT086,-0.079
set1IT087,-0.107
set5IT075,0.078
set5IT076,-0.042
set5IT081,0.331
set5IT082,0.117
set5IT083,0.053
set5IT084,0.259
set5IT085,0.232
set5IT086,-0.016
set5IT087,0.131
set5IT088,-0.066
set6IT057,-0.05
set6IT059,-0.201
set6IT061,0.056
set6IT064,0.146
set6IT065,0.001
set7IT042,-0.16
set7IT044,-0.069
set7IT045,-0.38
set7IT055,-0.279
set7IT056,-1.091
set7IT057,-0.168
set7IT062,-1.401
set8IT058,0.062
set8IT059,-0.105
set8IT060,-0.095
set8IT062,0.035
set8IT064,-0.237
set8IT070,-0.344
set8IT073,-0.218
set8IT080,-0.039
set8IT081,0.006
set8IT082,0.114
set8IT084,-0.062
set8IT085,0.054
set8IT089,0.172
set8IT090,0.029
set8IT092,-0.029
set8IT093,-0.227
set8IT094,-0.268
set8IT095,0.048
set8IT096,0.189
set9IT020,-0.045
set9IT022,0.156
set9IT025,-0.16
set10IT006,0.066
set10IT008,0.175
set10IT010,0.072
set10IT017,0.18
set10IT018,-0.215
set10IT019,0.101
set10IT020,0.086
set10IT021,0.129
set10IT022,-0.076
set10IT023,0.002
set10IT024,0.192
set10IT025,0.221
set10IT026,0.015
set10IT027,-0.03
set10IT028,0.03
set10IT029,0.291
set10IT031,-0.03
set10IT032,0.103
set10IT033,-0.281
set10IT034,0.222
set10IT035,0.248
set10IT036,0.023
set10IT037,0.025
set10IT043,0.344
set10IT044,0.238
set10IT053,0.039
set12IT001,0.095
set12IT002,-0.387
set12IT004,0.089
set12IT007,-0.128
set12IT008,-0.05
set12IT009,-0.025
set12IT014,0.089
set12IT015,-0.161
set12IT016,0.026
set12IT017,-0.071
set12IT023,-0.404
set12IT024,-0.166
set12IT025,0.085
set12IT026,-0.002
set12IT027,0.084
set12IT028,0.248
set12IT029,-0.001
set12IT031,-0.216
set12IT032,-0.277
set12IT034,0.052
set12IT037,-0.12
set12IT038,-0.033
set12IT039,0.173
set12IT044,0.038
set12IT046,0.0
set12IT053,-0.274
set12IT054,0.169
set12IT055,-0.018
set12IT056,0.252
set12IT057,-0.015
set12IT058,-0.125
set12IT059,-0.036
set15IT054,-0.129
set15IT057,0.04
set15IT058,-0.496
set15IT059,-0.289
set15IT060,-0.181
set15IT061,-0.291
set15IT062,-0.173
set15IT063,-0.369
set15IT064,-0.481
set15IT065,0.083
set15IT066,-0.157
set15IT067,-0.055
