,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.2165,0.03606244584051392,2.0,0.0,0.191,1.0,0.242,,,,
1,set1__Glucose carbon source (20mM),0.125,0.03818376618407356,2.0,2.0,0.152,3.0,0.098,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.156,0.33516861428242356,2.0,4.0,-0.393,5.0,0.081,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.003499999999999996,0.14637110370561535,2.0,6.0,-0.107,7.0,0.1,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.093,0.01979898987322333,2.0,8.0,-0.079,9.0,-0.107,,,,
5,set5__D-Glucose carbon source,0.018,0.08485281374238571,2.0,10.0,0.078,11.0,-0.042,,,,
6,set5__Levulinic Acid carbon source,0.19,0.12746241276025913,4.0,12.0,0.331,13.0,0.117,14.0,0.053,15.0,0.259
7,set5__Vanillin carbon source,0.10800000000000001,0.1753624817342638,2.0,16.0,0.232,17.0,-0.016,,,,
8,set5__p-Coumaric acid carbon source,0.0325,0.13930003589374987,2.0,18.0,0.131,19.0,-0.066,,,,
9,set6__D-Glucose carbon source,-0.05,,1.0,20.0,-0.05,,,,,,
10,set6__Ferulic Acid carbon source,-0.201,,1.0,21.0,-0.201,,,,,,
11,set6__benzoic acid carbon source,0.056,,1.0,22.0,0.056,,,,,,
12,set6__Valerolactam carbon source,0.146,,1.0,23.0,0.146,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.001,,1.0,24.0,0.001,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.16,,1.0,25.0,-0.16,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.11850000000000001,0.0700035713374682,2.0,26.0,-0.069,30.0,-0.168,,,,
16,set7__Valerolactam 10 mM carbon source,-0.38,,1.0,27.0,-0.38,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.279,,1.0,28.0,-0.279,,,,,,
18,set7__D-Lysine 10 mM carbon source,-1.246,0.21920310216782976,2.0,29.0,-1.091,31.0,-1.401,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.062,,1.0,32.0,0.062,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.105,,1.0,33.0,-0.105,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.095,,1.0,34.0,-0.095,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.096,0.18526197667087546,2.0,35.0,0.035,47.0,-0.227,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.0945,0.20152543263816605,2.0,36.0,-0.237,49.0,0.048,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.344,,1.0,37.0,-0.344,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.218,,1.0,38.0,-0.218,,,,,,
