,PP_5487
set1IT078,0.481
set1IT079,0.183
set1IT080,0.263
set1IT081,0.176
set1IT082,0.051
set1IT083,0.128
set1IT084,0.318
set1IT085,-0.229
set1IT086,0.136
set1IT087,-0.003
set5IT075,-0.025
set5IT076,-0.463
set5IT081,-0.253
set5IT082,0.06
set5IT083,-0.766
set5IT084,-0.326
set5IT085,-0.569
set5IT086,-0.42
set5IT087,-0.471
set5IT088,0.054
set6IT057,0.204
set6IT059,0.127
set6IT061,0.363
set6IT064,0.326
set6IT065,0.606
set7IT042,-0.158
set7IT044,0.31
set7IT045,-0.502
set7IT055,-0.302
set7IT056,-0.344
set7IT057,-0.442
set7IT062,0.142
set8IT058,0.19
set8IT059,-0.228
set8IT060,0.252
set8IT062,-0.462
set8IT064,-0.144
set8IT070,-0.086
set8IT073,-0.141
set8IT080,0.248
set8IT081,-0.317
set8IT082,-0.175
set8IT084,-0.084
set8IT085,-0.328
set8IT089,-0.697
set8IT090,0.065
set8IT092,-0.36
set8IT093,0.22
set8IT094,-0.276
set8IT095,0.13
set8IT096,0.175
set9IT020,0.286
set9IT022,0.41
set9IT025,0.298
set10IT006,-0.101
set10IT008,-0.069
set10IT010,0.053
set10IT017,0.085
set10IT018,-0.18
set10IT019,0.019
set10IT020,0.395
set10IT021,-0.133
set10IT022,0.183
set10IT023,-0.321
set10IT024,-0.154
set10IT025,0.348
set10IT026,-0.163
set10IT027,0.052
set10IT028,-0.356
set10IT029,0.38
set10IT031,-0.069
set10IT032,0.167
set10IT033,0.128
set10IT034,0.132
set10IT035,-0.074
set10IT036,-0.073
set10IT037,0.163
set10IT043,0.354
set10IT044,0.05
set10IT053,0.073
set12IT001,-0.033
set12IT002,-0.513
set12IT004,-0.228
set12IT007,-0.283
set12IT008,0.163
set12IT009,-0.628
set12IT014,0.233
set12IT015,-0.312
set12IT016,0.474
set12IT017,-0.044
set12IT023,-0.013
set12IT024,-0.027
set12IT025,-0.121
set12IT026,-0.539
set12IT027,-0.006
set12IT028,-0.56
set12IT029,-0.007
set12IT031,0.291
set12IT032,-0.183
set12IT034,0.184
set12IT037,-0.089
set12IT038,0.029
set12IT039,-0.128
set12IT044,0.192
set12IT046,0.095
set12IT053,-0.103
set12IT054,-0.389
set12IT055,-0.379
set12IT056,0.094
set12IT057,-0.045
set12IT058,-0.392
set12IT059,0.023
set15IT054,-0.34
set15IT057,-0.306
set15IT058,-0.119
set15IT059,-0.196
set15IT060,0.022
set15IT061,0.053
set15IT062,-0.127
set15IT063,0.106
set15IT064,0.084
set15IT065,-0.029
set15IT066,0.225
set15IT067,-0.41
set15IT068,-0.119
set15IT071,-0.298
set15IT072,-0.336
set15IT073,-0.481
set15IT074,-0.487
set15IT075,0.0
set15IT076,-0.119
set15IT077,0.22
set15IT078,-0.333
set15IT079,-0.078
set15IT080,-0.255
set15IT081,-0.065
set16IT004,-0.105
set16IT005,-0.203
set16IT006,-0.214
set16IT007,-0.467
set16IT008,-0.098
set16IT009,0.08
set16IT010,0.242
set16IT011,-0.312
set16IT012,-0.214
set16IT013,-0.066
set16IT014,-0.276
set16IT015,-0.005
set27IT004,-0.084
set27IT005,0.13
set27IT006,0.077
