k,name,in_iM,gene_weight,regulator,function,category
26,fModule_27,False,-0.0174659270405284,,,
0,fModule_1,False,-0.0154241002925102,,,
36,fModule_37,False,-0.0153774960854658,,,
62,fModule_63,False,-0.0133445945782538,,,
83,fModule_84,False,0.0124668431699112,,,
37,fModule_38,False,0.0119040191390879,,,
25,fModule_26,False,0.0108072742049934,,,
2,fModule_3,False,0.0107144044245207,,,
82,fModule_83,False,-0.0098701818256526,,,
21,fModule_22,False,0.0089923953885336,,,
7,fModule_8,False,-0.0086612718585929,GltR-II,,
57,fModule_58,False,-0.0085625269265075,PrpR,,
70,fModule_71,False,0.0080990978001234,,,
76,fModule_77,False,0.0080926688474468,PsrA,,
81,fModule_82,False,0.0080030698274862,,,
52,fModule_53,False,-0.0079489097689803,PP_5350,,
71,fModule_72,False,-0.0076127571651437,,,
18,fModule_19,False,0.0073700125625599,,,
75,fModule_76,False,0.0062001573495495,,,
53,fModule_54,False,0.0061492643290973,,,
60,fModule_61,False,-0.0060349696911236,,,
63,fModule_64,False,0.0059939301972764,,,
79,fModule_80,False,-0.0059817540091983,,,
43,fModule_44,False,-0.0057511166306511,,,
77,fModule_78,False,0.0057400402317816,,,
66,fModule_67,False,-0.0056101372865569,,,
39,fModule_40,False,0.0054103569116338,,,
41,fModule_42,False,-0.005354470933009,,,
20,fModule_21,False,-0.0052458069647724,,,
69,fModule_70,False,0.0050213043227012,,,
54,fModule_55,False,-0.0046853518850365,,,
55,fModule_56,False,-0.0046512983740944,PydR,,
24,fModule_25,False,-0.0045692081002431,PrpR,,
49,fModule_50,False,0.004543760769548,PP_2046,,
12,fModule_13,False,-0.0043757873245629,ModR,,
4,fModule_5,False,0.0043253790028889,BenR,,
40,fModule_41,False,-0.0041335090546098,,,
50,fModule_51,False,-0.0041132916714625,,,
30,fModule_31,False,0.0040766495155193,,,
38,fModule_39,False,-0.0039479629741101,,,
51,fModule_52,False,-0.0038520171046346,FleQ,,
33,fModule_34,False,0.0038115581362633,,,
59,fModule_60,False,0.0036492591970705,,,
44,fModule_45,False,0.0036340849465288,,,
58,fModule_59,False,-0.0035177420677186,,,
16,fModule_17,False,0.00348841836032,PedR1,,
22,fModule_23,False,-0.0034347819372503,,,
68,fModule_69,False,0.0033403487249245,,,
73,fModule_74,False,0.0031146084320504,,,
32,fModule_33,False,0.003077303371877,BirA,,
27,fModule_28,False,-0.0030414467741149,VanR,,
47,fModule_48,False,0.0030336628355563,,,
35,fModule_36,False,0.0028078170614349,,,
5,fModule_6,False,0.0027609538449919,GcsR,,
15,fModule_16,False,0.0026400125942596,PcaR,,
17,fModule_18,False,-0.0026066481513975,,,
42,fModule_43,False,0.0025936605734623,PhhR,,
10,fModule_11,False,-0.0024087176798243,PrpR,,
48,fModule_49,False,-0.0023300952193048,,,
11,fModule_12,False,0.0023129545673604,BirA,,
45,fModule_46,False,0.0022280028043305,,,
61,fModule_62,False,0.0021199176395896,PP_3603,,
1,fModule_2,False,-0.001937301029053,,,
72,fModule_73,False,0.0018311129698554,RpoD,,
29,fModule_30,False,-0.0017234201330076,HutC,,
31,fModule_32,False,-0.0016574845856849,,,
3,fModule_4,False,-0.0014987799879845,,,
64,fModule_65,False,-0.0009034536144302,DctD-II,,
67,fModule_68,False,-0.0008649000470199,,,
78,fModule_79,False,0.0007674809668326,,,
56,fModule_57,False,0.0007566609846953,,,
23,fModule_24,False,-0.000738111392684,,,
80,fModule_81,False,-0.000727148973821,,,
19,fModule_20,False,-0.0006894194178255,,,
13,fModule_14,False,-0.0006546713589204,PP_3359,,
6,fModule_7,False,-0.00061495625235,GbdR,,
34,fModule_35,False,-0.0006144729785247,,,
8,fModule_9,False,0.0004147235266751,,,
46,fModule_47,False,0.0002832008713499,,,
14,fModule_15,False,0.0002728785287509,,,
28,fModule_29,False,-0.0002185898890375,,,
9,fModule_10,False,-0.000124657313885,,,
65,fModule_66,False,9.394539490361428e-06,,,
74,fModule_75,False,3.922515317304943e-06,,,
