,7
set1IT078,-0.9255895651506392
set1IT079,-0.6296804645086039
set1IT080,-0.4875626527590359
set1IT081,-0.8384092461567805
set1IT082,-0.0942250405285127
set1IT083,0.0996475344389202
set1IT084,-0.2918182003936233
set1IT085,-0.351228675040893
set1IT086,-0.4083059794082828
set1IT087,-0.25028670221696
set5IT075,-1.4608456082303474
set5IT076,-1.9315502914545493
set5IT081,-0.4885139292077591
set5IT082,-1.2397938982626129
set5IT083,0.2389731638758164
set5IT084,0.3273337295097182
set5IT085,-0.0762096528945225
set5IT086,-0.3203116237690509
set5IT087,-0.4424969103040176
set5IT088,-0.1741617010077341
set6IT057,-0.7874117028539018
set6IT059,-0.5718831261475612
set6IT061,0.152702928293846
set6IT064,-1.0296882103448082
set6IT065,0.0437678563971453
set7IT042,-0.2096910636090904
set7IT044,-0.527781959426572
set7IT045,-0.3651990943168902
set7IT055,-1.1276132438444475
set7IT056,-1.1958535951375795
set7IT057,-0.5181797194567469
set7IT062,-0.7112824327383245
set8IT058,0.0537637235423422
set8IT059,-0.5553608139086578
set8IT060,-0.4725271599012716
set8IT062,-0.7906784073604368
set8IT064,-1.1160521746426997
set8IT070,-0.5655919283928255
set8IT073,-0.3929910195689045
set8IT080,0.1473408515775984
set8IT081,-0.0950879887101187
set8IT082,-0.7469160443940959
set8IT084,-0.7257980811685678
set8IT085,-0.914129314742544
set8IT089,-0.7453804753752946
set8IT090,-1.1171874143577474
set8IT092,-2.864620406443804
set8IT093,-2.7865303412841604
set8IT094,-2.8403003493417827
set8IT095,-1.888049845996976
set8IT096,-1.6646823504307546
set9IT020,-0.7951598178212795
set9IT022,-1.0882171894777466
set9IT025,0.9942039173947862
set10IT006,-0.9118371904717892
set10IT008,-1.6442165123962154
set10IT010,-0.5826822145679686
set10IT017,-1.5638904845258204
set10IT018,-1.0777857017443873
set10IT019,-1.66584646089976
set10IT020,-1.468450912586838
set10IT021,-0.9830032407577636
set10IT022,-1.257081166187721
set10IT023,-1.4723249509994043
set10IT024,-1.6991161194602975
set10IT025,-1.6630220250790613
set10IT026,-1.4707703577090292
set10IT027,-1.309603208200019
set10IT028,-1.9386680203579088
set10IT029,-1.6046322779542277
set10IT031,-1.703782965837988
set10IT032,-1.7748719457399995
set10IT033,-0.7427046583211961
set10IT034,-1.761036629496449
set10IT035,-1.2840574252270949
set10IT036,-1.3438876544603997
set10IT037,-1.635439027159706
set10IT043,-1.301616567210364
set10IT044,-0.2927429785579867
set10IT053,-0.0177139196883564
set12IT001,-0.568433103888581
set12IT002,-1.0268737286693963
set12IT004,-0.3784189051373962
set12IT007,-1.9007468882526188
set12IT008,0.5634582835487656
set12IT009,-0.2571497779724647
set12IT014,-1.1248995736291851
set12IT015,-0.9510078192389506
set12IT016,-1.2595556121286475
set12IT017,-1.6259147178203406
set12IT023,-0.6512569079324609
set12IT024,-0.2718588595409749
set12IT025,-1.0355696650518431
set12IT026,-1.1836675843084108
set12IT027,-1.976032011112976
set12IT028,-0.9897883940403364
set12IT029,-1.377466120635948
set12IT031,-1.3163541593536308
set12IT032,-1.1228348833872916
set12IT034,0.1710512843055937
set12IT037,-0.307574653026786
set12IT038,0.174949765653497
set12IT039,-1.144708501654927
set12IT044,-0.3546049028617897
set12IT046,-0.3716737868750556
set12IT053,-0.341013735986441
set12IT054,-0.850471725706214
set12IT055,-1.61902394586569
set12IT056,-0.96399614085004
set12IT057,-2.6553544768879647
set12IT058,-0.7346108513264602
set12IT059,-0.641580921192372
set15IT054,0.1723221100262461
set15IT057,-0.2008551292683162
set15IT058,-0.9889528290520182
set15IT059,-0.4641340916716819
set15IT060,0.1309898537442708
set15IT061,-1.2877849524211455
set15IT062,-0.3687781305017424
set15IT063,-0.9621173740981336
set15IT064,-0.657968228986925
set15IT065,-0.3804839536952295
set15IT066,-0.0471468250597664
set15IT067,-0.5305585806351736
set15IT068,-0.2075783748441053
set15IT071,-0.3455162791345576
set15IT072,-1.408347128909795
set15IT073,-0.660073499242937
set15IT074,-0.0830886336654578
set15IT075,-0.9151931714363494
set15IT076,-0.8966703964686942
set15IT077,-0.4794588925585721
set15IT078,-0.0637005673625015
set15IT079,0.2845205774078242
set15IT080,-0.2711352414493262
set15IT081,-0.6741716954489884
set16IT004,-0.3174827679648785
set16IT005,-0.2971828609602938
set16IT006,-0.1145448401269601
set16IT007,-0.1584375889938678
set16IT008,-0.2799155559125442
set16IT009,-0.778261038298255
set16IT010,0.402219017347727
set16IT011,-0.7673575815591012
set16IT012,-0.7252048141036218
set16IT013,-0.2924722600148505
set16IT014,-0.2630043686827448
set16IT015,-0.3988410346624327
set27IT004,-1.2416907545206195
set27IT005,-1.5116746340439673
set27IT006,-0.7133624765991721
set27IT007,-0.1760765190884189
set27IT008,-1.4798317791489737
set27IT009,-1.337549820633117
set27IT010,-1.531316212416642
set27IT011,-1.8496768860577664
set27IT012,1.2918087186389935
set27IT013,1.1542499029817068
set27IT014,-0.6995852154800482
set27IT015,-0.6003654967652675
set27IT016,-1.433732110730234
set27IT017,-1.8835823741328448
set27IT018,-0.4811699008500502
set27IT019,-0.4377887190675893
set27IT020,-0.9999608519239176
set27IT021,-0.7758924415586632
set27IT024,0.0046157691254264
set27IT025,0.892812995555239
set27IT028,0.9024973765267142
set27IT029,0.7520943562210698
set27IT030,-0.171127471488753
set27IT031,0.0244970190433588
set27IT032,-0.7697015946324549
set27IT033,-0.3861842311346587
set27IT034,-0.8086061978789034
