,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,set1__Glucose carbon source (40mM),-0.7776350148296216,0.2092393316787957,2.0,0.0,-0.9255895651506392,1.0,-0.6296804645086039,,,,
1,set1__Glucose carbon source (20mM),-0.6629859494579082,0.2480860053477446,2.0,2.0,-0.4875626527590359,3.0,-0.8384092461567805,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.00271124695520375,0.1370886124455691,2.0,4.0,-0.0942250405285127,5.0,0.0996475344389202,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.3215234377172581,0.04200954949659588,2.0,6.0,-0.2918182003936233,7.0,-0.351228675040893,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.3292963408126214,0.11173650246018109,2.0,8.0,-0.4083059794082828,9.0,-0.25028670221696,,,,
5,set5__D-Glucose carbon source,-1.6961979498424484,0.3328384734440989,2.0,10.0,-1.4608456082303474,11.0,-1.9315502914545493,,,,
6,set5__Levulinic Acid carbon source,-0.29050023352120935,0.7308508215368488,4.0,12.0,-0.4885139292077591,13.0,-1.2397938982626129,14.0,0.2389731638758164,15.0,0.3273337295097182
7,set5__Vanillin carbon source,-0.1982606383317867,0.17260615890638017,2.0,16.0,-0.0762096528945225,17.0,-0.3203116237690509,,,,
8,set5__p-Coumaric acid carbon source,-0.30832930565587585,0.18974164612451358,2.0,18.0,-0.4424969103040176,19.0,-0.1741617010077341,,,,
9,set6__D-Glucose carbon source,-0.7874117028539018,,1.0,20.0,-0.7874117028539018,,,,,,
10,set6__Ferulic Acid carbon source,-0.5718831261475612,,1.0,21.0,-0.5718831261475612,,,,,,
11,set6__benzoic acid carbon source,0.152702928293846,,1.0,22.0,0.152702928293846,,,,,,
12,set6__Valerolactam carbon source,-1.0296882103448082,,1.0,23.0,-1.0296882103448082,,,,,,
13,set6__D-Glucuronic Acid carbon source,0.0437678563971453,,1.0,24.0,0.0437678563971453,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.2096910636090904,,1.0,25.0,-0.2096910636090904,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.5229808394416595,0.006789808997243852,2.0,26.0,-0.527781959426572,30.0,-0.5181797194567469,,,,
16,set7__Valerolactam 10 mM carbon source,-0.3651990943168902,,1.0,27.0,-0.3651990943168902,,,,,,
17,set7__L-Lysine 10 mM carbon source,-1.1276132438444475,,1.0,28.0,-1.1276132438444475,,,,,,
18,set7__D-Lysine 10 mM carbon source,-0.953568013937952,0.342643554899961,2.0,29.0,-1.1958535951375795,31.0,-0.7112824327383245,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.0537637235423422,,1.0,32.0,0.0537637235423422,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,-0.5553608139086578,,1.0,33.0,-0.5553608139086578,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.4725271599012716,,1.0,34.0,-0.4725271599012716,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.7886043743222986,1.4112804367217502,2.0,35.0,-0.7906784073604368,47.0,-2.7865303412841604,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-1.5020510103198377,0.5458847884748325,2.0,36.0,-1.1160521746426997,49.0,-1.888049845996976,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.5655919283928255,,1.0,37.0,-0.5655919283928255,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,-0.3929910195689045,,1.0,38.0,-0.3929910195689045,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,0.1473408515775984,,1.0,39.0,0.1473408515775984,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.0950879887101187,,1.0,40.0,-0.0950879887101187,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.7469160443940959,,1.0,41.0,-0.7469160443940959,,,,,,
