,PP_1702
set1IT078,-0.055
set1IT079,-0.45
set1IT080,-0.079
set1IT081,-0.461
set1IT082,0.263
set1IT083,0.232
set1IT084,0.074
set1IT085,-0.068
set1IT086,-0.323
set1IT087,-0.256
set5IT075,0.503
set5IT076,0.264
set5IT081,0.676
set5IT082,0.517
set5IT083,0.127
set5IT084,0.201
set5IT085,-0.534
set5IT086,-0.06
set5IT087,0.364
set5IT088,0.399
set6IT057,0.357
set6IT059,0.551
set6IT061,-0.42
set6IT064,-0.128
set6IT065,-0.057
set7IT042,-1.059
set7IT044,-0.413
set7IT045,-0.77
set7IT055,0.173
set7IT056,0.349
set7IT057,-0.462
set7IT062,-0.801
set8IT058,-0.606
set8IT059,0.166
set8IT060,0.695
set8IT062,0.359
set8IT064,0.123
set8IT070,0.085
set8IT073,1.656
set8IT080,0.332
set8IT081,0.2
set8IT082,0.712
set8IT084,0.462
set8IT085,0.149
set8IT089,-0.194
set8IT090,-0.06
set8IT092,0.869
set8IT093,1.292
set8IT094,0.413
set8IT095,1.345
set8IT096,0.791
set9IT020,0.347
set9IT022,0.225
set9IT025,0.583
set10IT006,-0.021
set10IT008,1.152
set10IT010,0.267
set10IT017,-0.989
set10IT018,-0.398
set10IT019,0.179
set10IT020,-0.08
set10IT021,-0.197
set10IT022,-0.378
set10IT023,-1.045
set10IT024,-0.133
set10IT025,-0.433
set10IT026,-0.046
set10IT027,-0.694
set10IT028,0.008
set10IT029,-0.906
set10IT031,-0.359
set10IT032,-0.078
set10IT033,-0.821
set10IT034,-0.31
set10IT035,-0.423
set10IT036,-0.514
set10IT037,-0.352
set10IT043,-0.424
set10IT044,-0.357
set10IT053,-0.328
set12IT001,0.064
set12IT002,-0.438
set12IT004,-0.038
set12IT007,-0.13
set12IT008,-0.263
set12IT009,0.525
set12IT014,0.2
set12IT015,-0.125
set12IT016,-0.407
set12IT017,-0.281
set12IT023,-0.048
set12IT024,0.467
set12IT025,0.016
set12IT026,-0.028
set12IT027,0.013
set12IT028,0.237
set12IT029,-0.301
set12IT031,0.59
set12IT032,0.252
set12IT034,0.321
set12IT037,-0.432
set12IT038,-0.28
set12IT039,0.002
set12IT044,-0.512
set12IT046,0.335
set12IT053,-0.056
set12IT054,0.457
set12IT055,0.005
set12IT056,-0.235
set12IT057,0.286
set12IT058,0.788
set12IT059,-0.344
set15IT054,-0.256
set15IT057,0.64
set15IT058,0.207
set15IT059,-0.782
set15IT060,0.491
set15IT061,0.044
set15IT062,0.377
set15IT063,-0.303
set15IT064,-0.456
set15IT065,0.625
set15IT066,-0.052
set15IT067,0.19
set15IT068,-0.417
set15IT071,0.4
set15IT072,0.197
set15IT073,-0.172
set15IT074,0.685
set15IT075,-0.213
set15IT076,-0.055
set15IT077,0.117
set15IT078,-0.197
set15IT079,-0.206
set15IT080,-0.447
set15IT081,-0.158
set16IT004,-0.359
set16IT005,-0.346
set16IT006,-0.303
set16IT007,-0.765
set16IT008,-0.425
set16IT009,-0.364
set16IT010,-0.791
set16IT011,-1.401
set16IT012,-0.644
set16IT013,-0.577
set16IT014,-0.545
set16IT015,-0.348
set27IT004,-0.175
set27IT005,0.158
set27IT006,0.422
set27IT007,0.885
set27IT008,-0.404
set27IT009,-0.334
set27IT010,-0.296
set27IT011,0.054
set27IT012,0.024
set27IT013,-0.19
set27IT014,-0.209
set27IT015,0.173
set27IT016,0.197
set27IT017,0.597
set27IT018,-0.159
set27IT019,-0.33
set27IT020,0.48
set27IT021,0.287
set27IT024,-0.049
set27IT025,0.171
set27IT028,1.434
set27IT029,1.335
set27IT030,0.412
set27IT031,0.241
set27IT032,0.033
set27IT033,0.206
set27IT034,0.073
set27IT035,0.064
set27IT036,-0.102
set27IT037,0.205
set27IT038,0.046
set27IT039,0.282
set27IT040,0.126
set27IT041,0.35
set27IT042,0.055
set27IT043,0.285
set27IT044,0.191
set27IT045,0.131
set27IT046,0.36
set27IT047,0.482
set27IT048,-0.518
set27IT049,0.246
set27IT050,-0.263
set27IT051,0.252
set27IT052,0.251
set27IT053,0.05
set27IT054,0.378
set27IT055,-0.166
set27IT056,0.163
set27IT057,0.263
set27IT058,0.125
set27IT059,0.724
set27IT060,-0.396
set27IT061,0.374
set27IT062,0.171
set27IT063,0.131
set27IT064,0.329
set27IT065,0.767
set27IT066,0.309
set27IT067,0.05
set27IT068,0.649
set27IT069,-1.595
set27IT070,0.043
set27IT071,-0.551
set27IT072,0.027
set27IT073,0.086
set28IT003,-0.561
set28IT004,-0.939
set28IT005,-0.367
set28IT006,-0.86
set28IT007,-0.718
set28IT008,-0.926
set28IT009,-1.081
set28IT010,-0.551
set28IT013,-0.231
set28IT014,-0.722
set28IT017,-0.172
set28IT018,-1.186
set28IT021,-0.323
set28IT022,-0.795
set28IT023,-0.631
set28IT024,-0.76
set28IT027,-0.381
set28IT028,-1.075
set28IT029,-0.871
set28IT030,-0.488
set28IT031,-0.354
set28IT032,-0.633
set28IT035,-1.332
set28IT036,-0.815
set28IT037,-0.942
set28IT038,-0.418
set28IT039,-1.32
set28IT040,-0.589
set28IT041,-0.517
set28IT042,-0.635
set28IT045,-0.369
set28IT046,-1.373
set29IT004,0.085
set29IT005,0.428
set29IT006,-0.77
set29IT007,-1.035
set29IT014,-0.917
set29IT015,-0.052
set29IT057,-0.653
set29IT058,-0.798
set100IT008,-0.306
set100IT009,-0.071
set100IT010,0.126
set100IT011,-0.11
set100IT012,-0.577
set100IT013,0.138
set100IT014,-0.634
set100IT015,-0.925
set100IT016,-0.518
set100IT017,-1.233
set100IT018,-1.182
set100IT019,-1.148
set100IT020,-0.36
set100IT021,-0.817
set100IT022,-0.046
set100IT023,-0.324
set100IT024,-0.736
set100IT025,-0.279
set100IT026,-1.26
set100IT027,-0.917
set100IT028,-0.495
set100IT029,-0.258
set100IT030,-0.379
set100IT031,0.256
set100IT032,-0.156
set100IT033,-0.022
set100IT034,0.032
set100IT035,-0.078
set100IT036,-0.265
set100IT037,0.17
set100IT038,-1.272
set100IT039,0.376
set100IT040,0.26
set100IT041,-0.187
set100IT042,-0.191
set100IT043,0.183
set100IT044,-0.24
set100IT045,-0.706
set100IT046,0.491
set101IT007,-0.001
set101IT008,-0.154
set101IT009,-0.042
set101IT013,-0.38
set101IT014,-0.598
set101IT015,-0.674
set101IT016,0.55
set101IT017,0.142
set101IT018,0.44
set101IT019,-0.206
set101IT020,-0.306
set101IT021,0.244
set101IT022,0.223
set101IT023,-0.158
set101IT024,0.15
set101IT025,0.318
set101IT026,-0.063
set101IT027,0.503
set101IT028,-0.189
set101IT029,-0.337
set101IT030,0.238
set101IT031,-0.368
set101IT032,-0.202
set101IT033,-0.269
set101IT034,-0.168
set101IT035,0.294
set101IT036,0.115
set101IT037,0.004
set101IT038,-0.296
set101IT039,0.432
set101IT040,0.408
set101IT041,0.047
set101IT042,0.036
set101IT043,-0.16
set101IT044,0.263
set101IT045,-0.106
set101IT046,-0.065
set101IT047,-0.004
set101IT048,-0.12
