,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),-0.4555,0.07000357133746819,2.0,0.0,-0.505,1.0,-0.406,,,,
1,set1__Glucose carbon source (20mM),-0.45999999999999996,0.1895046173579947,2.0,2.0,-0.594,3.0,-0.326,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),-0.844,0.009899494936611674,2.0,4.0,-0.851,5.0,-0.837,,,,
3,set1__Potassium Acetate Carbon Source (20mM),-0.6645000000000001,0.006363961030678934,2.0,6.0,-0.669,7.0,-0.66,,,,
4,set1__Potassium Acetate Carbon Source (5mM),-0.5405,0.03040559159102157,2.0,8.0,-0.562,9.0,-0.519,,,,
5,set5__D-Glucose carbon source,-0.0485,0.08414570696119915,2.0,10.0,-0.108,11.0,0.011,,,,
6,set5__Levulinic Acid carbon source,0.034999999999999996,0.1300692123448128,4.0,12.0,0.185,13.0,0.033,14.0,-0.132,15.0,0.054
7,set5__Vanillin carbon source,-0.16849999999999998,0.05444722215136415,2.0,16.0,-0.207,17.0,-0.13,,,,
8,set5__p-Coumaric acid carbon source,-0.2525,0.1916259377015544,2.0,18.0,-0.117,19.0,-0.388,,,,
9,set6__D-Glucose carbon source,-0.334,,1.0,20.0,-0.334,,,,,,
10,set6__Ferulic Acid carbon source,-0.65,,1.0,21.0,-0.65,,,,,,
11,set6__benzoic acid carbon source,-0.581,,1.0,22.0,-0.581,,,,,,
12,set6__Valerolactam carbon source,-0.319,,1.0,23.0,-0.319,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.073,,1.0,24.0,-0.073,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.347,,1.0,25.0,-0.347,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,-0.039,0.004242640687119289,2.0,26.0,-0.036,30.0,-0.042,,,,
16,set7__Valerolactam 10 mM carbon source,-0.331,,1.0,27.0,-0.331,,,,,,
17,set7__L-Lysine 10 mM carbon source,0.185,,1.0,28.0,0.185,,,,,,
