,PP_3546
set1IT078,-0.084
set1IT079,0.172
set1IT080,0.057
set1IT081,0.094
set1IT082,-0.257
set1IT083,-0.465
set1IT084,0.04
set1IT085,0.144
set1IT086,0.051
set1IT087,0.045
set5IT075,0.022
set5IT076,-0.101
set5IT081,0.334
set5IT082,-0.065
set5IT083,0.074
set5IT084,-0.042
set5IT085,0.02
set5IT086,-0.052
set5IT087,-0.024
set5IT088,0.126
set6IT057,0.031
set6IT059,0.04
set6IT061,0.157
set6IT064,-0.265
set6IT065,0.017
set7IT042,-0.03
set7IT044,-0.114
set7IT045,0.079
set7IT055,0.021
set7IT056,-0.014
set7IT057,-0.06
set7IT062,0.018
set8IT058,0.017
set8IT059,-0.059
set8IT060,0.017
set8IT062,-0.024
set8IT064,-0.183
set8IT070,-0.072
set8IT073,-0.102
set8IT080,0.183
set8IT081,0.144
set8IT082,0.314
set8IT084,0.09
set8IT085,-0.131
set8IT089,-0.153
set8IT090,0.126
set8IT092,-0.088
set8IT093,-0.254
set8IT094,-0.04
set8IT095,-0.044
set8IT096,-0.031
set9IT020,0.02
set9IT022,0.074
set9IT025,0.035
set10IT006,0.239
set10IT008,-0.125
set10IT010,0.072
set10IT017,-0.033
set10IT018,0.094
set10IT019,0.011
set10IT020,-0.015
set10IT021,0.279
set10IT022,0.126
set10IT023,0.108
set10IT024,0.021
set10IT025,0.132
set10IT026,0.034
set10IT027,-0.02
set10IT028,-0.084
set10IT029,0.042
set10IT031,0.014
set10IT032,-0.08
set10IT033,-0.082
set10IT034,0.059
set10IT035,0.004
set10IT036,-0.061
set10IT037,0.098
set10IT043,0.063
set10IT044,-0.107
set10IT053,-0.272
set12IT001,0.317
set12IT002,-0.002
set12IT004,-0.188
set12IT007,0.421
set12IT008,0.129
set12IT009,-0.023
set12IT014,0.247
set12IT015,0.27
set12IT016,0.24
set12IT017,0.232
set12IT023,0.104
set12IT024,0.328
set12IT025,0.052
set12IT026,0.365
set12IT027,-0.023
set12IT028,-0.168
set12IT029,-0.032
set12IT031,0.252
set12IT032,-0.11
set12IT034,-0.096
set12IT037,0.24
set12IT038,0.105
set12IT039,-0.075
set12IT044,0.375
set12IT046,0.115
set12IT053,-0.124
set12IT054,0.39
set12IT055,0.068
set12IT056,0.359
set12IT057,0.001
set12IT058,-0.083
set12IT059,0.091
set15IT054,0.197
set15IT057,0.582
set15IT058,0.264
set15IT059,0.134
set15IT060,0.606
set15IT061,0.448
set15IT062,0.214
set15IT063,-0.17
set15IT064,0.364
set15IT065,0.665
set15IT066,0.082
set15IT067,0.187
set15IT068,0.433
set15IT071,0.316
set15IT072,0.35
set15IT073,0.168
set15IT074,0.621
set15IT075,0.325
set15IT076,0.431
set15IT077,0.016
set15IT078,0.378
set15IT079,0.621
set15IT080,0.307
set15IT081,0.022
set16IT004,-0.177
set16IT005,-0.009
set16IT006,0.022
set16IT007,-0.235
set16IT008,-0.081
set16IT009,-0.023
set16IT010,0.048
set16IT011,-0.157
set16IT012,-0.086
set16IT013,-0.012
set16IT014,-0.133
set16IT015,-0.174
set27IT004,0.038
set27IT005,0.065
set27IT006,-0.214
set27IT007,-0.272
set27IT008,-0.062
set27IT009,-0.04
set27IT010,-0.066
set27IT011,-0.069
set27IT012,0.102
set27IT013,-0.073
set27IT014,0.07
set27IT015,0.039
set27IT016,-0.021
set27IT017,-0.12
set27IT018,-0.185
set27IT019,-0.148
set27IT020,-0.1
set27IT021,-0.148
set27IT024,-0.048
set27IT025,-0.09
set27IT028,-0.186
set27IT029,0.067
set27IT030,-0.068
set27IT031,0.06
set27IT032,-0.182
set27IT033,0.069
set27IT034,0.061
set27IT035,0.107
set27IT036,0.016
set27IT037,-0.047
set27IT038,-0.084
set27IT039,-0.083
set27IT040,-0.038
set27IT041,0.05
set27IT042,-0.054
set27IT043,0.021
set27IT044,0.062
set27IT045,-0.126
set27IT046,-0.109
set27IT047,0.015
set27IT048,-0.005
set27IT049,-0.074
set27IT050,-0.055
set27IT051,0.007
set27IT052,-0.096
set27IT053,-0.018
set27IT054,0.073
set27IT055,-0.114
set27IT056,-0.018
set27IT057,-0.137
set27IT058,-0.27
set27IT059,-0.157
set27IT060,-0.033
set27IT061,-0.174
set27IT062,-0.019
set27IT063,-0.078
set27IT064,-0.282
set27IT065,-0.314
set27IT066,-0.176
set27IT067,-0.164
set27IT068,-0.199
set27IT069,-0.09
set27IT070,-0.011
set27IT071,-0.148
set27IT072,-0.027
set27IT073,-0.208
set28IT003,0.102
set28IT004,0.119
set28IT005,-0.146
set28IT006,-0.01
set28IT007,-0.102
set28IT008,-0.149
set28IT009,0.146
set28IT010,-0.05
set28IT013,-0.07
set28IT014,-0.044
set28IT017,-0.034
set28IT018,0.214
set28IT021,-0.027
set28IT022,-0.081
set28IT023,-0.121
set28IT024,-0.097
set28IT027,-0.02
set28IT028,-0.162
set28IT029,-0.095
set28IT030,-0.101
set28IT031,-0.01
set28IT032,-0.059
set28IT035,-0.109
set28IT036,0.057
set28IT037,-0.013
set28IT038,-0.176
set28IT039,-0.084
set28IT040,-0.054
set28IT041,-0.067
set28IT042,-0.006
set28IT045,-0.187
set28IT046,0.063
set29IT004,-0.122
set29IT005,-0.142
set29IT006,0.045
set29IT007,-0.031
set29IT014,-0.205
set29IT015,-0.277
set29IT057,-0.081
set29IT058,-0.074
set100IT008,-0.025
set100IT009,-0.012
set100IT010,0.133
set100IT011,0.009
set100IT012,0.041
set100IT013,0.009
set100IT014,-0.045
set100IT015,0.156
set100IT016,0.106
set100IT017,0.011
set100IT018,0.101
set100IT019,0.018
set100IT020,-0.112
set100IT021,0.066
set100IT022,0.108
set100IT023,-0.117
set100IT024,-0.06
set100IT025,-0.065
set100IT026,-0.119
set100IT027,-0.037
set100IT028,0.069
set100IT029,-0.128
set100IT030,0.013
set100IT031,0.113
set100IT032,-0.11
set100IT033,0.003
set100IT034,0.119
set100IT035,0.009
set100IT036,0.144
set100IT037,0.102
set100IT038,-0.147
set100IT039,-0.131
set100IT040,-0.11
set100IT041,-0.015
set100IT042,0.063
set100IT043,-0.014
set100IT044,0.006
set100IT045,-0.01
set100IT046,0.055
set101IT007,-0.206
set101IT008,-0.092
set101IT009,-0.025
set101IT013,-0.039
set101IT014,-0.184
set101IT015,0.062
set101IT016,-0.104
set101IT017,0.007
set101IT018,0.145
set101IT019,-0.172
set101IT020,-0.038
set101IT021,-0.133
set101IT022,-0.02
set101IT023,-0.018
set101IT024,0.045
set101IT025,-0.18
set101IT026,-0.238
set101IT027,0.03
set101IT028,-0.039
set101IT029,-0.2
set101IT030,-0.096
set101IT031,0.012
set101IT032,0.025
set101IT033,-0.071
set101IT034,-0.064
set101IT035,-0.1
set101IT036,0.024
set101IT037,-0.09
set101IT038,-0.029
set101IT039,-0.025
set101IT040,-0.076
set101IT041,-0.067
set101IT042,0.027
set101IT043,-0.099
set101IT044,0.04
set101IT045,0.051
set101IT046,-0.108
set101IT047,-0.044
set101IT048,0.056
