k,name,in_iM,gene_weight,regulator,function,category
79,fModule_80,False,-0.0149876305108731,,,
72,fModule_73,False,0.0138895296049619,RpoD,,
2,fModule_3,False,-0.0134281949389291,,,
80,fModule_81,False,0.0125990023525479,,,
70,fModule_71,False,-0.0123723216248984,,,
64,fModule_65,False,0.0107824719155639,DctD-II,,
25,fModule_26,False,0.0105464166676759,,,
76,fModule_77,False,0.0104311798596219,PsrA,,
0,fModule_1,False,0.009557050015601,,,
4,fModule_5,False,0.0087681583533306,BenR,,
63,fModule_64,False,-0.0084161400931931,,,
74,fModule_75,False,-0.0083934848882681,,,
59,fModule_60,False,-0.0081491057396428,,,
13,fModule_14,False,0.008094821869614,PP_3359,,
46,fModule_47,False,-0.0076868098735181,,,
1,fModule_2,False,0.0073704948610383,,,
22,fModule_23,False,-0.0073070062968804,,,
52,fModule_53,False,-0.007227085408808,PP_5350,,
53,fModule_54,False,0.0069524262282907,,,
31,fModule_32,False,-0.0069404317640274,,,
83,fModule_84,False,0.0067864117611538,,,
69,fModule_70,False,0.0064527285030622,,,
23,fModule_24,False,0.0064340575149309,,,
11,fModule_12,False,-0.0063407553077157,BirA,,
32,fModule_33,False,-0.0061908577196965,BirA,,
65,fModule_66,False,-0.0059254969450992,,,
35,fModule_36,False,-0.0059141213845175,,,
38,fModule_39,False,-0.0057782291343259,,,
47,fModule_48,False,-0.0057332954360197,,,
43,fModule_44,False,0.0054543684744972,,,
41,fModule_42,False,-0.0050635608750629,,,
49,fModule_50,False,-0.0048962491866251,PP_2046,,
3,fModule_4,False,-0.0047761219071053,,,
75,fModule_76,False,0.0047153501949698,,,
14,fModule_15,False,0.004627733714707,,,
8,fModule_9,False,-0.0045626876863128,,,
55,fModule_56,False,0.0040283136542018,PydR,,
50,fModule_51,False,-0.0039080865287515,,,
45,fModule_46,False,0.0038369626542474,,,
9,fModule_10,False,-0.0037570369777694,,,
58,fModule_59,False,-0.0035613915644389,,,
27,fModule_28,False,-0.0035471480411941,VanR,,
68,fModule_69,False,0.003522297903217,,,
7,fModule_8,False,0.003469772644037,GltR-II,,
10,fModule_11,False,-0.0034565404709473,PrpR,,
5,fModule_6,False,0.003123704107016,GcsR,,
57,fModule_58,False,0.0030211605595616,PrpR,,
44,fModule_45,False,-0.002868705422245,,,
66,fModule_67,False,-0.0028539464846056,,,
62,fModule_63,False,-0.0028209138193918,,,
81,fModule_82,False,0.0027862916522512,,,
61,fModule_62,False,-0.0027508041753669,PP_3603,,
51,fModule_52,False,-0.0027294255991957,FleQ,,
19,fModule_20,False,0.0026604163212647,,,
36,fModule_37,False,0.0025844527266809,,,
73,fModule_74,False,0.0024950532160213,,,
77,fModule_78,False,0.0023803393770981,,,
20,fModule_21,False,0.0021877787726773,,,
60,fModule_61,False,-0.0021799312364071,,,
28,fModule_29,False,0.0021402767562828,,,
29,fModule_30,False,0.0021251998117772,HutC,,
82,fModule_83,False,0.0021110811486488,,,
21,fModule_22,False,-0.0020751216438163,,,
71,fModule_72,False,-0.0020594586033565,,,
30,fModule_31,False,0.0019919500662892,,,
18,fModule_19,False,-0.0019917820691822,,,
54,fModule_55,False,-0.0018428693711185,,,
67,fModule_68,False,0.0015768527308546,,,
17,fModule_18,False,-0.0014692905643815,,,
48,fModule_49,False,-0.0013839352588478,,,
24,fModule_25,False,0.0012836230961314,PrpR,,
37,fModule_38,False,0.0010746871248364,,,
6,fModule_7,False,-0.0008877707949605,GbdR,,
34,fModule_35,False,-0.0008425909311065,,,
26,fModule_27,False,0.0006899870595187,,,
40,fModule_41,False,0.0006041854104143,,,
78,fModule_79,False,0.000588675373896,,,
12,fModule_13,False,-0.0004080962680773,ModR,,
16,fModule_17,False,-0.0003330548821453,PedR1,,
15,fModule_16,False,-0.000290598580447,PcaR,,
33,fModule_34,False,-0.0002893825143198,,,
42,fModule_43,False,-0.0002454294768871,PhhR,,
39,fModule_40,False,-0.0002293257584925,,,
56,fModule_57,False,0.0001581540135322,,,
