,PP_1598
set1IT078,0.22
set1IT079,0.264
set1IT080,0.127
set1IT081,0.21
set1IT082,0.397
set1IT083,0.158
set1IT084,0.227
set1IT085,0.014
set1IT086,0.161
set1IT087,0.395
set5IT075,-0.371
set5IT076,-0.344
set5IT081,-0.913
set5IT082,-0.734
set5IT083,-0.148
set5IT084,-0.275
set5IT085,-1.807
set5IT086,-1.42
set5IT087,-0.28
set5IT088,-0.343
set6IT057,0.293
set6IT059,-0.605
set6IT061,-0.278
set6IT064,0.01
set6IT065,-0.737
set7IT042,0.091
set7IT044,0.002
set7IT045,0.435
set7IT055,-1.518
set7IT056,0.109
set7IT057,0.797
set7IT062,-0.402
set8IT058,-1.394
set8IT059,-0.499
set8IT060,0.053
set8IT062,-0.138
set8IT064,-0.048
set8IT070,-0.982
set8IT073,1.903
set8IT080,-0.866
set8IT081,0.316
set8IT082,0.409
set8IT084,0.452
set8IT085,0.527
set8IT089,-0.697
set8IT090,-0.17
set8IT092,1.237
set8IT093,0.424
set8IT094,0.55
set8IT095,1.188
set8IT096,0.18
set9IT020,0.87
set9IT022,0.851
set9IT025,1.875
set10IT006,-0.353
set10IT008,-1.034
set10IT010,-0.246
set10IT017,-0.118
set10IT018,-0.127
set10IT019,-0.121
set10IT020,-0.331
set10IT021,-0.251
set10IT022,-0.281
set10IT023,-0.141
set10IT024,-0.354
set10IT025,-0.301
set10IT026,-0.156
set10IT027,-0.022
set10IT028,-0.339
set10IT029,0.004
set10IT031,-0.151
set10IT032,0.006
set10IT033,-0.039
set10IT034,0.012
set10IT035,-0.533
set10IT036,-0.065
set10IT037,-0.223
set10IT043,-0.097
set10IT044,0.081
set10IT053,0.25
set12IT001,-1.239
set12IT002,-2.099
set12IT004,-0.045
set12IT007,-0.935
set12IT008,-0.677
set12IT009,0.2
set12IT014,0.289
set12IT015,0.234
set12IT016,0.007
set12IT017,0.03
set12IT023,-0.189
set12IT024,0.467
set12IT025,0.142
set12IT026,0.355
set12IT027,-0.199
set12IT028,0.087
set12IT029,-0.045
set12IT031,-0.724
set12IT032,-1.436
set12IT034,0.3
set12IT037,-0.618
set12IT038,-0.853
set12IT039,0.039
set12IT044,-0.064
set12IT046,-0.425
set12IT053,-0.078
set12IT054,0.201
set12IT055,0.035
set12IT056,0.26
set12IT057,-0.406
set12IT058,-0.265
set12IT059,-0.007
set15IT054,-0.27
set15IT057,0.063
set15IT058,-0.284
set15IT059,-0.011
set15IT060,-0.21
set15IT061,-0.685
set15IT062,0.044
set15IT063,0.227
set15IT064,-0.951
set15IT065,-0.542
set15IT066,-0.036
set15IT067,0.137
set15IT068,0.059
set15IT071,-0.53
set15IT072,-0.271
set15IT073,-0.305
set15IT074,0.065
set15IT075,-0.079
set15IT076,-0.31
set15IT077,-1.386
set15IT078,-0.357
set15IT079,-0.545
set15IT080,-0.269
set15IT081,0.207
set16IT004,-0.262
set16IT005,-0.227
set16IT006,-0.114
set16IT007,-0.292
set16IT008,-1.319
set16IT009,-1.607
set16IT010,-0.961
set16IT011,-1.392
set16IT012,-1.363
set16IT013,-1.536
set16IT014,-0.807
set16IT015,-0.622
set27IT004,-0.046
set27IT005,-0.181
set27IT006,-0.454
set27IT007,-0.25
set27IT008,-0.196
set27IT009,-0.374
set27IT010,-1.064
set27IT011,-0.735
set27IT012,-0.103
set27IT013,-0.169
set27IT014,-0.122
set27IT015,-0.457
set27IT016,-0.058
set27IT017,-0.213
set27IT018,-0.144
set27IT019,-0.259
set27IT020,-0.37
set27IT021,-0.189
set27IT024,0.028
set27IT025,-0.097
set27IT028,-0.258
set27IT029,-0.947
set27IT030,-0.114
set27IT031,-0.104
set27IT032,-0.43
set27IT033,-0.407
set27IT034,0.035
set27IT035,-0.269
set27IT036,-0.029
set27IT037,0.113
set27IT038,-0.101
set27IT039,-0.532
set27IT040,-0.418
set27IT041,-0.199
set27IT042,-0.051
set27IT043,-0.191
set27IT044,-0.112
set27IT045,-0.242
set27IT046,0.114
set27IT047,0.126
set27IT048,0.027
set27IT049,-0.11
set27IT050,-0.192
set27IT051,0.002
set27IT052,-0.111
set27IT053,-0.441
set27IT054,-0.252
set27IT055,-0.318
set27IT056,-0.228
set27IT057,-0.15
set27IT058,-0.144
set27IT059,-0.041
set27IT060,-0.142
set27IT061,-0.102
set27IT062,-0.013
set27IT063,-0.178
set27IT064,-0.149
set27IT065,-0.249
set27IT066,-0.177
set27IT067,-0.343
set27IT068,-0.78
set27IT069,0.163
set27IT070,-0.265
set27IT071,-0.252
set27IT072,0.205
set27IT073,-0.196
set28IT003,-0.115
set28IT004,-0.081
set28IT005,-0.201
set28IT006,-0.262
set28IT007,0.151
set28IT008,0.205
set28IT009,-0.225
set28IT010,-0.289
set28IT013,-0.687
set28IT014,-0.418
