,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,set1__Glucose carbon source (40mM),0.122,0.03535533905932737,2.0,0.0,0.147,1.0,0.097,,,,
1,set1__Glucose carbon source (20mM),0.04,0.008485281374238568,2.0,2.0,0.046,3.0,0.034,,,,
2,set1__4-Hydroxyvalerate carbon source (40mM),0.142,0.14566399692442877,2.0,4.0,0.245,5.0,0.039,,,,
3,set1__Potassium Acetate Carbon Source (20mM),0.22549999999999998,0.19586857838867366,2.0,6.0,0.087,7.0,0.364,,,,
4,set1__Potassium Acetate Carbon Source (5mM),0.020999999999999998,0.11737972567696688,2.0,8.0,-0.062,9.0,0.104,,,,
5,set5__D-Glucose carbon source,-0.1015,0.16899852070358487,2.0,10.0,0.018,11.0,-0.221,,,,
6,set5__Levulinic Acid carbon source,-0.061,0.031506613062445586,4.0,12.0,-0.098,13.0,-0.048,14.0,-0.025,15.0,-0.073
7,set5__Vanillin carbon source,0.032,0.07495331880577405,2.0,16.0,0.085,17.0,-0.021,,,,
8,set5__p-Coumaric acid carbon source,-0.0655,0.14637110370561535,2.0,18.0,0.038,19.0,-0.169,,,,
9,set6__D-Glucose carbon source,0.103,,1.0,20.0,0.103,,,,,,
10,set6__Ferulic Acid carbon source,-0.088,,1.0,21.0,-0.088,,,,,,
11,set6__benzoic acid carbon source,0.1,,1.0,22.0,0.1,,,,,,
12,set6__Valerolactam carbon source,-0.1,,1.0,23.0,-0.1,,,,,,
13,set6__D-Glucuronic Acid carbon source,-0.004,,1.0,24.0,-0.004,,,,,,
14,set7__4-Aminobutyric acid 10 mM carbon source,-0.004,,1.0,25.0,-0.004,,,,,,
15,set7__5-Aminovaleric acid 10 mM carbon source,0.026499999999999996,0.16899852070358484,2.0,26.0,-0.093,30.0,0.146,,,,
16,set7__Valerolactam 10 mM carbon source,0.15,,1.0,27.0,0.15,,,,,,
17,set7__L-Lysine 10 mM carbon source,-0.152,,1.0,28.0,-0.152,,,,,,
18,set7__D-Lysine 10 mM carbon source,0.1255,0.17889801564019653,2.0,29.0,-0.001,31.0,0.252,,,,
19,set8__Adaptation in M9 media timecourse 1; day 2,0.039,,1.0,32.0,0.039,,,,,,
20,set8__Adaptation in M9 media timecourse 1; day 3,0.178,,1.0,33.0,0.178,,,,,,
21,set8__24hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,0.271,,1.0,34.0,0.271,,,,,,
22,set8__48hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.09999999999999999,0.27152900397563423,2.0,35.0,-0.292,47.0,0.092,,,,
23,set8__72hr timepoint from 1L M9/1% dextrose BATCH fermentation in 2L Sartorius Biostat reactor kept at 10% DO.,-0.3015,0.10535891039679558,2.0,36.0,-0.376,49.0,-0.227,,,,
24,set8__Adaptation in M9 media timecourse 2; day 3,-0.02,,1.0,37.0,-0.02,,,,,,
25,set8__48hr timepoint of 1L M9/1% dextrose DISCONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat set to 10% DO.,0.076,,1.0,38.0,0.076,,,,,,
26,set8__Adaptation in M9 media timecourse 3; day 2,-0.084,,1.0,39.0,-0.084,,,,,,
27,set8__Adaptation in M9 media timecourse 3; day 3,-0.074,,1.0,40.0,-0.074,,,,,,
28,"set8__24hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",-0.272,,1.0,41.0,-0.272,,,,,,
29,"set8__40hr timepoint of 1L M9/1% dextrose CONTINUOUS FED BATCH fermentation in 2L Sartorius Biostat, feed rate 1g/hr dextrose, set to 30% DO.",0.032,,1.0,42.0,0.032,,,,,,
